,kcat,data_type,MW,kcat_MW
SPMDAT2,1.9095,Other_species,16904.987599999986,406.63738789137034
METRR_num1,15520.605817180749,fill,79957.81680000002,698795.7297734858
AHCYSNS,1.74599625,Other_species,25155.722200000007,249.86706603080543
METGL,7.608,Other_species,41876.71660000001,654.0340844200759
HSST,14.433428571428571,Other_species,34922.46920000001,1487.877118870588
AHSERL,95.80666666666667,Database,111684.50050000007,3088.1993334428694
MTAN,3.531795806451613,Other_species,25155.722200000007,505.4303272289198
CYSTL_num1,1998.5073727272727,Other_species,92242.90719999999,77996.5285159419
HCYSMT,249.949375,Other_species,86626.12040000047,10387.372144164443
ORNR_num1,15520.605817180749,fill,52974.63920000009,1054734.5255321832
A24T,15520.605817180749,fill,63131.405500000015,885045.7311908045
O45AM,15520.605817180749,fill,96800.55520000035,577209.302430225
DOP1,15520.605817180749,fill,38722.41909999997,1442941.3822921703
DOP2,15520.605817180749,fill,38722.41909999997,1442941.3822921703
DHPS2_2,15520.605817180749,fill,59666.11020000006,936447.5202851524
HPPK2,499.585,Other_species,39736.63560000003,45260.65110555053
ADCS,0.29811170000000003,Other_species,148277.4746000001,7.23779605024376
DHFS,38.92087179615385,Other_species,48590.34469999997,2883.600421672949
DACL_num1,15520.605817180749,fill,59881.08250000011,933085.685981889
DHPS2,77.02221538461538,Other_species,59666.11020000006,4647.193766363792
DHNPA2r,0.34526666666666667,Other_species,13930.687899999988,89.2245960086437
PMANM,24.803846153846155,Other_species,64253.66310000013,1389.7082570199173
r0191_num1,15520.605817180749,fill,90970.74599999996,614199.4366172475
SBTPD,3.08,Other_species,56174.12620000001,197.38624790571282
A6PAG,15520.605817180749,fill,32168.97300000002,1736896.6345879508
HEX4,180.3736074468085,Other_species,32168.97300000002,20185.44349577185
HEX7,232.77297456140352,Other_species,71997.38660000004,11639.07119402376
FBA_num1,5.414017542105263,Other_species,65836.40100000003,296.04387323023536
A6PAG2,15520.605817180749,fill,32168.97300000002,1736896.6345879508
FCLPA_num1,12.986666666666666,Other_species,23453.538800000002,1993.387880553019
ID6P_num1,15520.605817180749,fill,90970.74599999996,614199.4366172475
FBA3_num1,5.414017542105263,Other_species,65836.40100000003,296.04387323023536
PFK_3_num1,80.562,Other_species,90970.74599999996,3188.093016187865
DGAK,15520.605817180749,fill,31693.607900000054,1762947.9457859576
MAN6PI,22925.153333333332,Other_species,35977.07900000002,2293975.8950413945
M1PD,67.8875,Other_species,42968.08029999997,5687.826830839361
SBTD_D2_num1,187.82857142857142,Other_species,38457.074200000025,17582.795134811808
CD6P_num1,15520.605817180749,fill,90970.74599999996,614199.4366172475
LDH_L,770.6708125,Other_species,140832.2424,19700.140235784533
HEX1_num1,119.03364363636364,Other_species,33609.27840000002,12750.083830746835
GalMr_2,15520.605817180749,fill,33575.580700000006,1664131.4841607693
XYLI2_num1,24.0495,Other_species,202491.58760000006,427.5644288543273
TPI,11085.09090909091,Other_species,54383.77220000002,733791.0861712395
ACS,827.4769230769231,Other_species,76763.17090000042,38806.59029780786
ALCD2x_num1,213.57466666666667,Other_species,577740.5172000036,1330.8202854220644
PYK,2105.341832829977,Other_species,126218.96700000025,60048.26991008334
OBFOX,15520.605817180749,fill,17601.9568,3174316.445422176
SPT_syn,7.934,Other_species,40044.32720000003,713.2695689291037
TRSARr,133.0,Other_species,63237.16100000001,7571.497398499593
GLYCL_copy2,156.715,Other_species,91908.94030000053,6138.401750237531
TRSARyr,15520.605817180749,fill,63237.16100000001,883565.6132926443
FDH,23.175384615384615,Other_species,79810.95960000034,1045.36250451729
GLYCO,15520.605817180749,fill,45865.62819999996,1218214.6660721141
PRAMPC,4.2175,Other_species,25675.225500000048,591.3482629393059
HISTDa,15520.605817180749,fill,46769.9935,1194658.7279694767
HISTP_num1,338.10405555555553,Other_species,30152.77070000005,40366.92389266894
ASLP,15520.605817180749,fill,44436.26770000004,1257400.4036313482
ATPPRT,1.0455714285714286,Other_species,37058.44160000005,101.57084271069665
HISTDb,15520.605817180749,fill,46769.9935,1194658.7279694767
HSTPT_num1,268.1982023812143,Other_species,79604.32280000001,12128.908262911213
L2OA,15520.605817180749,fill,81726.50220000009,683672.7308494872
H2CT,15520.605817180749,fill,88468.00339999999,631575.019153769
H2CD,15520.605817180749,fill,234242.1614000003,238531.6998780503
H2CPD,15520.605817180749,fill,73034.6754000001,765036.3424748051
ICCT,15520.605817180749,fill,88468.00339999999,631575.019153769
DHDPS_num1,15520.605817180749,fill,135270.05440000005,413056.5422604774
PYAS_num1,15520.605817180749,fill,135270.05440000005,413056.5422604774
SDPDS_2_num1,15520.605817180749,fill,53742.82439999997,1039658.4393478718
DAPE,71.69108333333334,Other_species,61324.12020000007,4208.587080553008
HICITD,15520.605817180749,fill,87685.20460000004,637213.3268860579
AACT,15520.605817180749,fill,87685.20460000004,637213.3268860579
DAPDC_num1,18.235,Other_species,96047.11720000002,683.4770466176989
BUTCT2,15520.605817180749,fill,161598.06740000012,345760.2051857871
NP1_2,15520.605817180749,fill,175910.097,317629.1861282453
NNDPR,400.852,Other_species,177412.44240000012,8133.9683985997535
NNAM,15.08459,Other_species,21944.148200000007,2474.669944126607
MANpts_num1,15520.605817180749,fill,67256.85310000002,830758.1810105634
GLCADpts_num1,15520.605817180749,fill,73797.92199999999,757124.0412684073
CELLBpts_2_num1,15520.605817180749,fill,72363.39199999995,772133.2485609676
SUCpts,15520.605817180749,fill,67960.61970000013,822155.2597444986
MNLpts,15520.605817180749,fill,130623.3158000001,427750.44102693535
DACHpts,15520.605817180749,fill,72182.32170000001,774070.1549344966
FRUpts_num1,15520.605817180749,fill,67544.62260000037,827218.789462159
TGTpts,15520.605817180749,fill,136073.75720000028,410616.87493296154
SBTpts_num1,15520.605817180749,fill,93968.33339999992,594606.4905079049
GLCpts_num1,15520.605817180749,fill,67061.8854000002,833173.4279252836
PPCDC,1.86666665,Other_species,43864.310999999965,153.19971491174238
PPNCL3,1.81833333,Other_species,43864.310999999965,149.23293763807223
ACPPD,15520.605817180749,fill,49920.76679999998,1119257.265532442
HACPS,15520.605817180749,fill,28822.976199999965,1938529.1981697143
DPCOAK,4.969783333333333,Other_species,45654.161400000026,391.88585336713663
PPNCL2,1.81833333,Other_species,43864.310999999965,149.23293763807223
ACLS,64.40225,Other_species,124844.81400000025,1857.0903553911298
MCOATA_2_num1,15520.605817180749,fill,68409.6332,816758.961102728
DPR_num1,16.84285714285714,Other_species,35584.133400000035,1703.9697168594148
PTPATi,10.478768555555556,Other_species,110454.5148,341.5303291884996
GALUi_num1,148.9,Other_species,32931.713600000025,16277.318772746754
XYLK,765.177,Other_species,56911.01630000003,48402.530460521724
RBP4E,17.78911111111111,Other_species,25736.121100000022,2488.3625528168636
XYLI1_num1,24.0495,Other_species,202491.58760000006,427.5644288543273
TKT2_num1,64521.705882352944,Other_species,32341.678600000007,7182006.353141812
HXAND_num1,5.9187,Other_species,29166.453200000025,730.5420324470574
HXPRT_num1,4.52585,Other_species,39146.857199999984,416.20352603937783
ADPRDP,16.53705882352941,Other_species,39935.36780000001,1490.7440458005715
GNNUC,18.142727272727274,Other_species,72100.61400000005,905.8704851226114
GDPDPK_num1,15.121666666666666,Other_species,338118.1464000017,161.00289375063167
PPGPPDP_num1,2.6358333333333333,Other_species,338118.1464000017,28.064154796277304
GUAPRT_num1,4.37884,Other_species,39146.857199999984,402.68427985069536
PUNP5,4579.728928571429,Other_species,175910.097,93724.14900582508
NTD9_num1,82.55666666666667,Other_species,52613.97879999999,5648.76496282011
INSH,19.48,Other_species,72100.61400000005,972.6408155137202
PUNP2,4579.728928571429,Other_species,175910.097,93724.14900582508
GDTPR_num1,15520.605817180749,fill,34462.2467,1621315.6799742451
DADA_num1,29.691266680000002,Other_species,149666.77480000016,714.1769453563444
NTD6_num1,70.79964285714286,Other_species,68264.3979000002,3733.699001624294
ADSL2r,123.31,Other_species,220150.19560000036,2016.4233730982853
AP3S,15520.605817180749,fill,116921.4180000003,477878.0645805249
PRFGS,499.525,Other_species,281381.49720000115,6390.93194788784
PUNP4,4579.728928571429,Other_species,175910.097,93724.14900582508
ADA_num1,29.691266680000002,Other_species,149666.77480000016,714.1769453563444
GARFT,6.3756,Other_species,43197.49920000001,531.3307581472214
ADSL1r,123.31,Other_species,220150.19560000036,2016.4233730982853
GUAD,59.83166666666666,Other_species,48170.70250000005,4471.473090931148
RNDR1_num1,2.831166666666667,Other_species,154527.8560000003,65.95704013391592
AICART,5.363333333333333,Other_species,43569.09950000005,443.1581148469681
RNTR2_2,15520.605817180749,fill,177154.928000001,315397.2716008802
PUNP7,4579.728928571429,Other_species,175910.097,93724.14900582508
PUNP1,4579.728928571429,Other_species,175910.097,93724.14900582508
PRAGSr,203.34,Other_species,45765.7951,15995.002346195444
NTD8_num1,70.79964285714286,Other_species,68264.3979000002,3733.699001624294
PUNP3,4579.728928571429,Other_species,175910.097,93724.14900582508
AIRCr,49.5,Other_species,34243.98399999998,5203.833759529852
RNDR2_num1,2.831166666666667,Other_species,154527.8560000003,65.95704013391592
IMPD,9.31,Other_species,109552.95660000009,305.9342352792327
GDPDPKE_num1,15520.605817180749,fill,338118.1464000017,165250.46507190485
PPGPPDPE,15520.605817180749,fill,338118.1464000017,165250.46507190485
ADNUC,18.142727272727274,Other_species,72100.61400000005,905.8704851226114
DCMPDA_num1,518.6,Other_species,16294.642299999989,114575.08336958101
TRDR_num1,13.594848181818183,Other_species,65197.58260000005,750.6636213003612
PURGL_num1,15520.605817180749,fill,54639.949800000024,1022588.4384295439
CYTD,4.383333333333333,Other_species,29192.55959999997,540.5486951545014
DGTUP,3.176025,Other_species,64403.84030000019,177.53118364899686
DTTGY,3.176025,Other_species,64403.84030000019,177.53118364899686
ACCOAC,10.213722222222222,Other_species,103007.0491,356.96003643696264
OAADC,104.729,Other_species,42712.149000000056,8827.099755622212
PDH,98.123125,Other_species,156089.04420000012,2263.088045739982
LCADi,87.95555555555555,Other_species,51889.8842999999,6102.1527465614445
ATPS4r_num1,107.38777777777777,Other_species,175672.08650000027,2200.6683457932254
PPDK_num1,138.26333333333332,Other_species,96928.38420000058,5135.214046000748
PPS,429.1593125,Other_species,95555.07270000056,16168.4092884374
LDH_D,883.2818489156626,Other_species,73034.6754000001,43538.42388811906
MLG_num1,15520.605817180749,fill,14566.27309999999,3835859.767166574
PANO,15520.605817180749,fill,51889.8842999999,1076783.687140555
SUCOAACTr,122.8,Other_species,56136.6665000001,7875.066824639457
SLGH,15520.605817180749,fill,22919.916799999995,2437800.3388673165
ME1,280.583,Other_species,42712.149000000056,23648.980996015882
PFL_num1,7.9825,Other_species,167123.60220000078,171.95057802553674
HAAOR,15520.605817180749,fill,35818.29009999999,1559934.3459963407
MCPST,354.759,Other_species,63812.13940000007,20013.941109142605
RBFK,3.629090909090909,Other_species,70484.2174,185.35677566772944
GTPCII2,83.6377423076923,Other_species,89670.13319999991,3357.8167173693078
RBFSa,0.27950214285714287,Other_species,33322.30979999998,30.19621749887563
DHPPDA2,6.166667,Other_species,82376.15020000005,269.49549288356997
APRAUR,0.21666666666666667,Other_species,82376.15020000005,9.46876004894921
RBFSb,0.5868883333333333,Other_species,81386.96360000002,25.959906925437867
ADPGLC,16.53705882352941,Other_species,23093.38330000001,2577.9423911742656
FFSD_2,15520.605817180749,fill,115297.02339999995,484610.7843392141
BGLA,106.52157894736843,Other_species,54655.29839999999,7016.294768057224
SUCR,3245.968138888889,Other_species,115297.02339999995,101351.14468184966
DC6PH,15520.605817180749,fill,55473.430800000075,1007224.1816680755
6PHBG_2_num1,15520.605817180749,fill,114317.82159999998,488761.7709980112
MAL6PG_num1,11.471666666666668,Other_species,50667.655899999976,815.0761914367548
PGMT_2_num1,15520.605817180749,fill,101962.89640000004,547985.4232725648
TRE6PH,15.332857142857144,Other_species,264486.1568000006,208.70009372938793
MPL,34.49633333333333,Other_species,356947.25000000204,347.91359227448675
M45TB_num1,15520.605817180749,fill,159123.25180000026,351137.75208715664
TMDPK_num1,0.069,Other_species,48174.97300000001,5.156204239076584
XYLt_num1,15520.605817180749,fill,178920.171,312285.5328695762
FE2t_num1,15520.605817180749,fill,16601.410599999996,3365628.5172448363
BTNTe,15520.605817180749,fill,39385.22459999999,1418658.4311582346
CDPGt,15520.605817180749,fill,57598.07509999993,970070.281773197
COBALTt5_num1,15520.605817180749,fill,32411.780600000035,1723884.9550231323
NACt,15520.605817180749,fill,36436.35789999998,1533473.2712637759
ETHAt_num1,15520.605817180749,fill,75190.72320000008,743099.3952968208
NPHS,0.1363125,Other_species,56841.41600000002,8.63322968590367
TYRTA_num1,513.4929411764706,Other_species,44105.118100000065,41912.92684091671
IPPS,2.521861111111111,Other_species,132310.3224000003,68.61671739075122
ECOAH9ir,1111.9,Other_species,56841.41600000002,70421.18725543359
IPMD_num1,47.95325,Other_species,78737.44380000008,2192.498151686248
HACD9,4539.947733333333,Other_species,107042.83919999999,152684.77519979686
3MOPDC_2,15520.605817180749,fill,12431.153299999987,4494690.041498463
PYDXNK,0.6681176470588235,Other_species,30544.229400000055,78.74559537625002
MANt2,15520.605817180749,fill,34065.47430000002,1640199.7063006004
GLCAt2,15520.605817180749,fill,34065.47430000002,1640199.7063006004
URAt2_num1,15520.605817180749,fill,42424.373599999984,1317030.1928005535
NAt3_1_num1,15520.605817180749,fill,50276.69069999999,1111333.704822595
CAt6,15520.605817180749,fill,36104.157000000014,1547583.0370959963
XYLt2,15520.605817180749,fill,34065.47430000002,1640199.7063006004
GLCNt2r_num1,15520.605817180749,fill,47062.5277,1187232.893609552
r2136_num1,15520.605817180749,fill,59079.55010000005,945744.8617546369
CELBt2,15520.605817180749,fill,34065.47430000002,1640199.7063006004
MALt3r_num1,15520.605817180749,fill,34356.13720000008,1626323.1403631305
DDGLCNt2r_num1,15520.605817180749,fill,33753.92600000003,1655338.728355648
NAt6_num1,15520.605817180749,fill,50558.48839999998,1105139.46737875
SBTt2,15520.605817180749,fill,34065.47430000002,1640199.7063006004
MALTt2,15520.605817180749,fill,34065.47430000002,1640199.7063006004
Kt2r,15520.605817180749,fill,49046.034500000096,1139219.1338496609
CSNt2_num1,15520.605817180749,fill,44842.17669999997,1246018.4820120637
SUCRt2,15520.605817180749,fill,34065.47430000002,1640199.7063006004
ABG4t2_num1,15520.605817180749,fill,106624.00099999996,524030.05343844404
ARBt2r,15520.605817180749,fill,34065.47430000002,1640199.7063006004
ACNAMt2,15520.605817180749,fill,34065.47430000002,1640199.7063006004
XANt2_num1,15520.605817180749,fill,94252.18340000011,592815.772815833
GALt2_3,15520.605817180749,fill,34065.47430000002,1640199.7063006004
HMR_3951_num1,15520.605817180749,fill,43623.3569000001,1280831.7587739462
XANt3,15520.605817180749,fill,48222.08160000005,1158684.5504788544
ALAt4_num1,15520.605817180749,fill,52237.88970000007,1069610.2247378996
GLUt4_num1,15520.605817180749,fill,92209.5212,605948.0649580761
r1143,15520.605817180749,fill,49746.96660000006,1123167.5971545696
ACNP_num1,15520.605817180749,fill,53470.61140000004,1044951.2260832434
B2BO_copy1,15520.605817180749,fill,65053.36160000004,858897.6736576617
BMOC,15520.605817180749,fill,88087.1194,634305.9158073762
OHO1_num1,15520.605817180749,fill,53470.61140000004,1044951.2260832434
T2ORX,15520.605817180749,fill,65053.36160000004,858897.6736576617
HMCO,15520.605817180749,fill,88087.1194,634305.9158073762
O3H3R1_num1,15520.605817180749,fill,53470.61140000004,1044951.2260832434
T2ORO_num1,15520.605817180749,fill,53470.61140000004,1044951.2260832434
OM3O,15520.605817180749,fill,88087.1194,634305.9158073762
ODEC1_num1,15520.605817180749,fill,53470.61140000004,1044951.2260832434
UDGMS_num1,15520.605817180749,fill,45171.70949999998,1236928.6343225667
UDSDM_num1,15520.605817180749,fill,45171.70949999998,1236928.6343225667
UDMGS_num1,15520.605817180749,fill,45171.70949999998,1236928.6343225667
UDMDP_num1,15520.605817180749,fill,45171.70949999998,1236928.6343225667
UMGDS_num1,15520.605817180749,fill,45171.70949999998,1236928.6343225667
UMGSDS_num1,15520.605817180749,fill,45171.70949999998,1236928.6343225667
ALAALAP,15520.605817180749,fill,204147.9511999999,273694.546594356
DHRG,15520.605817180749,fill,147839.0896,377939.1573164199
DHRG2,15520.605817180749,fill,147839.0896,377939.1573164199
ETHAAL,128.84427272727274,Other_species,50002.20320000007,9276.378882004568
CDHG,15520.605817180749,fill,28874.453400000017,1935073.200099111
CTHG,15520.605817180749,fill,28874.453400000017,1935073.200099111
COHG,15520.605817180749,fill,28874.453400000017,1935073.200099111
CHPHD,15520.605817180749,fill,20007.069800000012,2792721.847846538
CTPTHD,15520.605817180749,fill,20007.069800000012,2792721.847846538
CDCPO,15520.605817180749,fill,20007.069800000012,2792721.847846538
PGHGP_num1,15520.605817180749,fill,57591.608700000055,970179.2015031981
PGTGM_num1,15520.605817180749,fill,57591.608700000055,970179.2015031981
PGOSC_num1,15520.605817180749,fill,57591.608700000055,970179.2015031981
SELP,15520.605817180749,fill,71508.59020000022,781363.2010584725
SELPTRN_num1,15520.605817180749,fill,52083.3386,1072784.1656035983
SELR,15520.605817180749,fill,82047.37790000036,680998.9834160252
SELCYH,15520.605817180749,fill,92242.90719999999,605728.7507288224
SELCDH,15520.605817180749,fill,92242.90719999999,605728.7507288224
NADH6,186.91903703703704,Other_species,150891.5569000004,4459.550601491153
SERTRS2,1.8034362068965517,Other_species,97051.76700000012,66.8959519802208
TYRTRS,6.196153846153846,Other_species,91462.95759999998,243.88183403937785
ASNTRS,3.1071666666666666,Other_species,107637.00620000006,103.92150799155164
TRPTRS,9.55,Other_species,76042.29919999998,452.1167871262894
ASPTRS,0.7585375,Other_species,134988.76960000052,20.229349508790467
VALTRS,14.6324,Other_species,102999.53040000069,511.42602102581674
METTRS,11.54,Database,148197.70820000058,280.3282217018781
SERTRS,1.8034362068965517,Other_species,97051.76700000012,66.8959519802208
PHETRS,20.840466666666668,Other_species,76006.7504,987.0923254206116
GLCP,15520.605817180749,fill,187308.39000000103,298300.4709070981
P5CR_num1,995.5918027272727,Other_species,57059.34720000001,62814.08157817447
SERAT,1026.58444,Other_species,42865.76700000003,86215.74376588194
SPODM,4262227.007000002,Brenda_SA,54411.408600000024,282000000.0
GLBRAN2,500.075,Other_species,154749.81700000074,11633.42248088081
UDPGD,8.299518518518518,Other_species,96247.053,310.4330546792603
CYTOM_num1,49.9700645,Other_species,62657.08100000011,2871.0598918580276
BGLA1,15520.605817180749,fill,110592.01359999996,505227.9918145076
METSR_S1,4.804266666,Other_species,73445.26380000004,235.4863894926876
ACGApts,15520.605817180749,fill,131653.0722000003,424404.6873207002
CELBpts,15520.605817180749,fill,172855.3612000004,323242.3949940557
CODH_ACS,15520.605817180749,fill,71524.01530000032,781194.6897484997
CYSS,96.53252631578947,Other_species,65330.47140000006,5319.372220798667
MTHFR5,15520.605817180749,fill,24260.749200000006,2303069.0635823677
ACTNabc,15520.605817180749,fill,25252.821400000015,2212591.6172618503
ASPR,38333.70263157895,Other_species,25141.860300000022,5488906.85999413
MOGDS,15520.605817180749,fill,46577.354200000045,1199599.7175350643
CHTBSH,15520.605817180749,fill,29439.79400000003,1897913.4480985375
LEUTA,14.409230769230769,Other_species,28403.51080000004,1826.2964439322302
FNRR3_num1,15520.605817180749,fill,51231.257299999976,1090626.775264614
ACACCT,290.0,Other_species,161598.06740000012,6460.473301427609
FMNRx,83.88557037037037,Other_species,24401.111999999997,12375.995542061091
FMNRx2_num1,21.755,Other_species,22795.008299999994,3435.7522036962814
AGPOP,2105.341832829977,Other_species,126218.96700000025,60048.26991008334
PYK3,2105.341832829977,Other_species,126218.96700000025,60048.26991008334
r0280,2105.341832829977,Other_species,126218.96700000025,60048.26991008334
GAMpts_num1,15520.605817180749,fill,67960.61970000013,822155.2597444986
SALCpts,15520.605817180749,fill,144078.18930000043,387804.57481672784
S6PG,25.360565217391304,Other_species,306411.2856,297.9591127129447
ARBTpts,15520.605817180749,fill,144078.18930000043,387804.57481672784
AB6PGH,25.360565217391304,Other_species,306411.2856,297.9591127129447
PPATabc_num1,15520.605817180749,fill,26597.454000000012,2100734.1883870037
ASNabc_num1,15520.605817180749,fill,22904.298000000017,2439462.713148888
GLYBabc,15520.605817180749,fill,425264.8877000001,131386.77223986268
METDabc,15520.605817180749,fill,237553.11220000015,235207.10978860693
CHLabc,15520.605817180749,fill,425264.8877000001,131386.77223986268
ACGS_copy2,2.1999998,Other_species,87910.08279999997,90.09204664291367
UREASE,56.028333333333336,Other_species,36029.69699999999,5598.215272251666
ACOTA,1.185,Other_species,87579.25799999987,48.71016376959949
A4HBCT,15520.605817180749,fill,96003.03460000007,582004.320745197
VACOAI_2,15520.605817180749,fill,110202.28320000006,507014.7307242965
BNOCA_num1,15520.605817180749,fill,577740.5172000036,96711.55004437405
HBCO_nadp,5270.542117647059,Other_species,184070.53079999998,103079.78980158085
BUTCT,290.0,Other_species,161598.06740000012,6460.473301427609
SAOR,15520.605817180749,fill,107042.83919999999,521979.62385372433
AAAN,15520.605817180749,fill,307492.0441000004,181709.3548075009
4HBCOAH,15520.605817180749,fill,110202.28320000006,507014.7307242965
ACTD_1,15520.605817180749,fill,107042.83919999999,521979.62385372433
T2ECR_num1,15520.605817180749,fill,81726.50220000009,683672.7308494872
SSAH,15520.605817180749,fill,83937.69040000002,665662.5965711665
BDH,281.053684,Other_species,56118.481,18029.591043278593
HCO3E,2907913.6363636362,Other_species,20934.035800000005,500070277.4621742
BTCOARx_num1,4.8966666666666665,Other_species,577740.5172000036,30.511967700367286
PBUTT_num1,608.3333333333334,Other_species,129621.68800000013,16895.320789218527
BTS_nadph_num1,299.88663636363634,Other_species,577740.5172000036,1868.6449344790458
BUTKr_num1,93.39454545454545,Other_species,232169.00640000013,1448.1707478951569
MGt5_num1,15520.605817180749,fill,51786.30650000003,1078937.3623672246
FORt,15520.605817180749,fill,26843.958300000013,2081443.4412919895
NARK_num1,15520.605817180749,fill,27231.12530000002,2051849.8712886702
Kt1_num1,15520.605817180749,fill,24263.796800000033,2302779.7917369064
r2465_1_num1,15520.605817180749,fill,57845.963400000015,965913.2229415108
ICDHyr,21.026129032258066,Other_species,72222.29240000005,1048.070644128834
AKGDH,142.5772727272727,Other_species,173241.86630000026,2962.7837241683014
PC,5.78695,Other_species,257135.34600000188,81.01966658446034
ACONTa,202.78,Other_species,69117.01610000027,10561.914289583996
ICDHx,75.0671,Other_species,72222.29240000005,3741.8025795038293
SUCOAS,75.5012,Other_species,56136.6665000001,4841.832209612937
ACONTb,202.78,Other_species,69117.01610000027,10561.914289583996
FUM,351.04137931034484,Other_species,69763.90870000001,18114.6525340436
MDH,467.1444827586207,Other_species,140832.2424,11941.30058054827
SPMDAT1_2,15520.605817180749,fill,16904.987599999986,3305189.111280433
METS,170.34306666666666,Other_species,86626.12040000047,7079.10082049567
AHSERL2,95.80666666666667,Database,46354.02910000001,7440.647699813433
GALT,263.91257777777776,Other_species,37093.629000000015,25613.166077657148
FBA2_num1,5.414017542105263,Other_species,65836.40100000003,296.04387323023536
PFK_num1,80.562,Other_species,90970.74599999996,3188.093016187865
MAN1PT,104.49166666666667,Other_species,81353.8760000001,4623.873114539736
GALM2,2038.3333333333333,Other_species,33575.580700000006,218551.69283788436
G6PI_1_2_num1,15520.605817180749,fill,127297.48860000016,438926.0271851948
PFK_2,80.562,Other_species,34356.389900000024,8441.608703480217
UGLT,295.0923076923077,Other_species,37093.629000000015,28639.212078502947
UDPG4E,4496.622911923077,Other_species,74948.83120000003,215985.25585710627
TGBPA_num1,7.38458341625,Other_species,30414.44740000002,874.0747431268466
IT6PT_num1,15520.605817180749,fill,34356.389900000024,1626311.17834213
GAL6PI,15520.605817180749,fill,130527.9432,428062.9846150115
SERDA,15520.605817180749,fill,260465.02320000032,214517.02134665207
GCCa,0.8862036363636364,Other_species,145707.0648000005,21.895527820069578
SERD_D,17.532333333333334,Other_species,40104.58709999998,1573.7950335362018
HSDy_num1,5.5875,Other_species,44198.00120000003,455.11107864307644
PSP_L_num1,384.062843,Other_species,22830.6005,60560.22200554908
ASPK_num1,18.931833333333334,Other_species,44698.75670000008,1524.7538193830765
THRA,2.7933189166666668,Other_species,75796.83699999998,132.66975902965453
THRD,138.44666842105264,Other_species,35634.27580000002,13986.758398378597
THRS,274.2119310886667,Other_species,334686.0605999997,2949.519170740154
AMPTASECG_num1,282.9643938142857,Other_species,315297.6378000005,3230.826037388812
CHOLD3_num1,15520.605817180749,fill,577740.5172000036,96711.55004437405
THRD_L,190.85,Other_species,42984.89360000001,15983.754813807422
PGCD,1211.3176470588235,Other_species,69331.21340000007,62897.262510795175
SERR_num1,154.18467567567566,Other_species,80320.21860000043,6910.64892635177
PSERT,0.9214285714285715,Other_species,40044.32720000003,82.83677337305483
HSDxi_num1,5.5875,Other_species,44198.00120000003,455.11107864307644
GLYCK,275.0,Other_species,81913.25280000005,12085.956376524207
