metname,inchikey,Canonical_SMILES
nadph_r,NA,noinchikey_inpubchem
trnatrp_m,NA,noinchikey_inpubchem
trptrna_m,NA,noinchikey_inpubchem
dha,RXKJFZQQPQGTFL-UHFFFAOYSA-N,C(C(=O)CO)O
3ipmmest,NA,noinchikey_inpubchem
N1aspmd,MQTAVJHICJWXBR-UHFFFAOYSA-P,CC(=O)NCCC[NH2+]CCCC[NH3+]
thm,MYVIATVLJGTBFV-UHFFFAOYSA-M,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.[Cl-]
ump,DJJCXFVJDGTHFX-XVFCMESISA-L,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)([O-])[O-])O)O
sucsal,UIUJIQZEACWQSV-UHFFFAOYSA-M,C(CC(=O)[O-])C=O
acald_m,NA,noinchikey_inpubchem
din,VGONTNSXDCQUGY-RRKCRQDMSA-N,C1C(C(OC1N2C=NC3=C2NC=NC3=O)CO)O
4mlacac,GACSIVHAIFQKTC-UPHRSURJSA-L,C(C(=O)CC(=O)[O-])C(=O)C=CC(=O)[O-]
occoa_x,NA,noinchikey_inpubchem
ergst,DNVPQKQSNYMLRS-APGDWVJJSA-N,CC(C)C(C)C=CC(C)C1CCC2C1(CCC3C2=CC=C4C3(CCC(C4)O)C)C
6dg,DLRVVLDZNNYCBX-ABXHMFFYSA-N,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O
ps_SC_v,NA,noinchikey_inpubchem
ddca_x,NA,noinchikey_inpubchem
trnaphe,NA,noinchikey_inpubchem
L2aadp6sa,GFXYTQPNNXGICT-YFKPBYRVSA-N,C(CC=O)CC(C(=O)O)N
3htdcoa_x,NA,noinchikey_inpubchem
hexccoa,NA,noinchikey_inpubchem
ttccoa,NA,noinchikey_inpubchem
malcoa_m,NA,noinchikey_inpubchem
lystrna_m,NA,noinchikey_inpubchem
epist,BTCAEOLDEYPGGE-JVAZTMFWSA-N,CC(C)C(=C)CCC(C)C1CCC2C1(CCC3C2=CCC4C3(CCC(C4)O)C)C
hdeACP_m,NA,noinchikey_inpubchem
malcoa,LTYOQGRJFJAKNA-DVVLENMVSA-I,CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-])O
h2o2_x,NA,noinchikey_inpubchem
trnahis_m,NA,noinchikey_inpubchem
dmpp,CBIDRCWHNCKSTO-UHFFFAOYSA-K,CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])C
dcaACP_m,NA,noinchikey_inpubchem
13BDglcn,NA,noinchikey_inpubchem
mal__L_x,NA,noinchikey_inpubchem
ipc326_SC,NA,noinchikey_inpubchem
gcald,WGCNASOHLSPBMP-UHFFFAOYSA-N,C(C=O)O
gthrd_v,NA,noinchikey_inpubchem
glntrna,NA,noinchikey_inpubchem
aact,BCDGQXUMWHRQCB-UHFFFAOYSA-O,CC(=O)C[NH3+]
inost,CDAISMWEOUEBRE-GPIVLXJGSA-N,noinchikey_inpubchem
ac_x,NA,noinchikey_inpubchem
octeACP,NA,noinchikey_inpubchem
zym_int1,NA,noinchikey_inpubchem
leu__L,ROHFNLRQFUQHCH-YFKPBYRVSA-N,CC(C)CC(C(=O)O)N
iamoh_m,NA,noinchikey_inpubchem
Lkynr,YGPSJZOEDVAXAB-QMMMGPOBSA-N,C1=CC=C(C(=C1)C(=O)CC(C(=O)O)N)N
fe2_m,NA,noinchikey_inpubchem
mip2c224_SC,NA,noinchikey_inpubchem
mipc126_SC,NA,noinchikey_inpubchem
pi_v,NA,noinchikey_inpubchem
tdcoa,DUAFKXOFBZQTQE-QSGBVPJFSA-J,CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O
dca_x,NA,noinchikey_inpubchem
allphn,AVWRKZWQTYIKIY-UHFFFAOYSA-M,C(=O)(N)NC(=O)[O-]
3ohxccoa_x,NA,noinchikey_inpubchem
adp_n,NA,noinchikey_inpubchem
aspsa,HOSWPDPVFBCLSY-VKHMYHEASA-N,C(C=O)C(C(=O)O)N
glycogen,NA,noinchikey_inpubchem
ps_SC_m,NA,noinchikey_inpubchem
2mppal_m,NA,noinchikey_inpubchem
2dglc,PMMURAAUARKVCB-CERMHHMHSA-N,C1C(C(C(OC1O)CO)O)O
od2coa_x,NA,noinchikey_inpubchem
alpam_m,NA,noinchikey_inpubchem
atp_x,NA,noinchikey_inpubchem
f6p,BGWGXPAPYGQALX-ARQDHWQXSA-L,C(C1C(C(C(O1)(CO)O)O)O)OP(=O)([O-])[O-]
pad,LSBDFXRDZJMBSC-UHFFFAOYSA-N,C1=CC=C(C=C1)CC(=O)N
dcmp,NCMVOABPESMRCP-SHYZEUOFSA-L,C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)([O-])[O-])O
gthox_m,NA,noinchikey_inpubchem
pydam,NHZMQXZHNVQTQA-UHFFFAOYSA-O,CC1=NC=C(C(=C1O)C[NH3+])CO
td2coa_x,NA,noinchikey_inpubchem
ribflv,AUNGANRZJHBGPY-SCRDCRAPSA-M,CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])CC(C(C(CO)O)O)O
alac__S_m,NA,noinchikey_inpubchem
mi145p,NA,noinchikey_inpubchem
8aonn,GUAHPAJOXVYFON-UHFFFAOYSA-N,CC(C(=O)CCCCCC(=O)O)N
ptrc,KIDHWZJUCRJVML-UHFFFAOYSA-P,C(CC[NH3+])C[NH3+]
btn,YBJHBAHKTGYVGT-ZKWXMUAHSA-M,C1C2C(C(S1)CCCCC(=O)[O-])NC(=O)N2
pi_g,NA,noinchikey_inpubchem
trdrd,NA,noinchikey_inpubchem
eig3p,HFYBTHCYPKEDQQ-RITPCOANSA-L,C1=C(NC=N1)C(C(COP(=O)([O-])[O-])O)O
cdp,ZWIADYZPOWUWEW-XVFCMESISA-K,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])[O-])O)O
ppi,XPPKVPWEQAFLFU-UHFFFAOYSA-K,OP(=O)([O-])OP(=O)([O-])[O-]
octa,WWZKQHOCKIZLMA-UHFFFAOYSA-M,CCCCCCCC(=O)[O-]
aacoa,OJFDKHTZOUZBOS-CITAKDKDSA-J,CC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O
1agpc_SC,NA,noinchikey_inpubchem
epistest_SC,NA,noinchikey_inpubchem
trnapro,NA,noinchikey_inpubchem
trnaasn,NA,noinchikey_inpubchem
urdglyc,NWZYYCVIOKVTII-SFOWXEAESA-M,C(C(=O)[O-])(NC(=O)N)O
cer3_26,NA,noinchikey_inpubchem
nadp_x,NA,noinchikey_inpubchem
pan4p,JDMUPRLRUUMCTL-VIFPVBQESA-L,CC(C)(COP(=O)([O-])[O-])C(C(=O)NCCC(=O)NCCS)O
ura,ISAKRJDGNUQOIC-UHFFFAOYSA-N,C1=CNC(=O)NC1=O
5aprbu,RQRINYISXYAZKL-RPDRRWSUSA-L,C(C(C(C(COP(=O)([O-])[O-])O)O)O)NC1=C(C(=O)NC(=O)N1)N
4gudbutn,TUHVEAJXIMEOSA-UHFFFAOYSA-N,C(CC(=O)O)CN=C(N)N
aacald,LYIIBVSRGJSHAV-UHFFFAOYSA-O,C(C=O)[NH3+]
3c3hmp_m,NA,noinchikey_inpubchem
hpglu,RXWVHRYZTWZATH-XSLAGTTESA-J,C1C(NC2=C(N1)NC(=NC2=O)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]
minohp_n,NA,noinchikey_inpubchem
clpn_SC_m,NA,noinchikey_inpubchem
nad_x,NA,noinchikey_inpubchem
trnatyr_m,NA,noinchikey_inpubchem
mi1456p_n,NA,noinchikey_inpubchem
mi145p_n,NA,noinchikey_inpubchem
trnagly,NA,noinchikey_inpubchem
argsuc,KDZOASGQNOPSCU-ZBHICJROSA-M,C(CC(C(=O)[O-])[NH3+])C[NH+]=C(N)NC(CC(=O)[O-])C(=O)[O-]
fald,WSFSSNUMVMOOMR-UHFFFAOYSA-N,C=O
lac__D_m,NA,noinchikey_inpubchem
trnaala,NA,noinchikey_inpubchem
glutrna_m,NA,noinchikey_inpubchem
2cpr5p,QKMBYNRMPRKVTO-MNOVXSKESA-K,C1=CC=C(C(=C1)C(=O)[O-])NCC(=O)C(C(COP(=O)([O-])[O-])O)O
pap,WHTCPDAXWFLDIH-KQYNXXCUSA-J,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)([O-])[O-])OP(=O)([O-])[O-])O)N
myrsACP_m,NA,noinchikey_inpubchem
ribflv_m,NA,noinchikey_inpubchem
fe2,CWYNVVGOOAEACU-UHFFFAOYSA-N,[Fe+2]
trnatyr,NA,noinchikey_inpubchem
ddcacoa_x,NA,noinchikey_inpubchem
nh4_n,NA,noinchikey_inpubchem
tre6p,LABSPYBHMPDTEL-LIZSDCNHSA-L,C(C1C(C(C(C(O1)OC2C(C(C(C(O2)COP(=O)([O-])[O-])O)O)O)O)O)O)O
dgdp_n,NA,noinchikey_inpubchem
adprib_m,NA,noinchikey_inpubchem
h2o2,MHAJPDPJQMAIIY-UHFFFAOYSA-N,OO
m1macchitppdol_g,NA,noinchikey_inpubchem
glu5p,PJRXVIJAERNUIP-VKHMYHEASA-L,C(CC(=O)OP(=O)([O-])[O-])C(C(=O)[O-])[NH3+]
dpcoa_m,NA,noinchikey_inpubchem
histrna,NA,noinchikey_inpubchem
nadp,XJLXINKUBYWONI-NNYOXOHSSA-K,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O)C(=O)N
3ohodcoa_x,NA,noinchikey_inpubchem
gam6p,XHMJOUIAFHJHBW-IVMDWMLBSA-M,C(C1C(C(C(C(O1)O)[NH3+])O)O)OP(=O)([O-])[O-]
hmbil,WDFJYRZCZIUBPR-UHFFFAOYSA-F,C1=C(C(=C(N1)CC2=C(C(=C(N2)CC3=C(C(=C(N3)CC4=C(C(=C(N4)CO)CC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])CCC(=O)[O-]
4r5au,XKQZIXVJVUPORE-RPDRRWSUSA-N,C(C(C(C(CO)O)O)O)NC1=C(C(=O)NC(=O)N1)N
psph1p_r,NA,noinchikey_inpubchem
pydx5p,NGVDGCNFYWLIFO-UHFFFAOYSA-L,CC1=NC=C(C(=C1O)C=O)COP(=O)([O-])[O-]
4ampm,SSWDVESQMBHOQT-UHFFFAOYSA-N,noinchikey_inpubchem
pro__L_m,NA,noinchikey_inpubchem
5mta,WUUGFSXJNOTRMR-IOSLPCCCSA-N,CSCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O
etoh,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,CCO
glu5sa_m,NA,noinchikey_inpubchem
4h2oglt,WXSKVKPSMAHCSG-UHFFFAOYSA-L,C(C(C(=O)[O-])O)C(=O)C(=O)[O-]
ppmi12346p,UPHPWXPNZIOZJL-KXXVROSKSA-A,noinchikey_inpubchem
db4p,OKYHYXLCTGGOLM-UHFFFAOYSA-L,CC(=O)C(COP(=O)([O-])[O-])O
hcit_n,NA,noinchikey_inpubchem
ocdycacoa_x,NA,noinchikey_inpubchem
acser,VZXPDPZARILFQX-BYPYZUCNSA-N,CC(=O)OCC(C(=O)O)N
methf,MEANFMOQMXYMCT-OLZOCXBDSA-M,C1C2CN(C=[N+]2C3=C(N1)NC(=NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)[O-])C(=O)[O-]
4hthr,JBNUARFQOCGDRK-GBXIJSLDSA-N,C(C(C(C(=O)O)N)O)O
suchms,GNISQJGXJIDKDJ-YFKPBYRVSA-M,C(COC(=O)CCC(=O)[O-])C(C(=O)[O-])[NH3+]
1p3h5c_m,NA,noinchikey_inpubchem
for,BDAGIHXWWSANSR-UHFFFAOYSA-M,C(=O)[O-]
ind3ac_m,NA,noinchikey_inpubchem
micit_m,NA,noinchikey_inpubchem
dhpmp,PLSQMGZYOGSOCE-XINAWCOVSA-L,C1C(=NC2=C(N1)NC(=NC2=O)N)C(C(COP(=O)([O-])[O-])O)O
datp,SUYVUBYJARFZHO-RRKCRQDMSA-J,C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O
gln__L_v,NA,noinchikey_inpubchem
h_n,NA,noinchikey_inpubchem
dnad_n,NA,noinchikey_inpubchem
argtrna_m,NA,noinchikey_inpubchem
trnathr_m,NA,noinchikey_inpubchem
ps_SC_g,NA,noinchikey_inpubchem
2hp6mp_m,NA,noinchikey_inpubchem
succ_m,NA,noinchikey_inpubchem
asntrna,NA,noinchikey_inpubchem
h2o_m,NA,noinchikey_inpubchem
hdeACP,NA,noinchikey_inpubchem
btamp,UTQCSTJVMLODHM-RHCAYAJFSA-N,C1C2C(C(S1)CCCCC(=O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)NC(=O)N2
dcamp,OFBHPPMPBOJXRT-DPXQIYNJSA-J,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)([O-])[O-])O)O)NC(CC(=O)[O-])C(=O)[O-]
thymd,IQFYYKKMVGJFEH-XLPZGREQSA-N,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O
acon_T,GTZCVFVGUGFEME-HNQUOIGGSA-K,C(C(=CC(=O)[O-])C(=O)[O-])C(=O)[O-]
cit_x,NA,noinchikey_inpubchem
ile__L_m,NA,noinchikey_inpubchem
n4abutn,DDSLGZOYEPKPSJ-UHFFFAOYSA-N,CC(=O)NCCCC=O
hdcea_x,NA,noinchikey_inpubchem
4abut_m,NA,noinchikey_inpubchem
Ssq23epx,QYIMSPSDBYKPPY-RSKUXYSASA-N,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC1C(O1)(C)C)C)C)C
nicrnt_m,NA,noinchikey_inpubchem
man1p,HXXFSFRBOHSIMQ-RWOPYEJCSA-L,C(C1C(C(C(C(O1)OP(=O)([O-])[O-])O)O)O)O
sertrna,NA,noinchikey_inpubchem
iamac,MLFHJEHSLIIPHL-UHFFFAOYSA-N,CC(C)CCOC(=O)C
mal__L_m,NA,noinchikey_inpubchem
thmpp,AYEKOFBPNLCAJY-UHFFFAOYSA-L,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)([O-])OP(=O)([O-])[O-]
4mzym_int1,NA,noinchikey_inpubchem
ocdcyaACP,NA,noinchikey_inpubchem
thr__L_m,NA,noinchikey_inpubchem
dagpy_SC,NA,noinchikey_inpubchem
ocdcaACP_m,NA,noinchikey_inpubchem
prbamp,RTQMRTSPTLIIHM-KEOHHSTQSA-J,C1=NC2=C(N1C3C(C(C(O3)COP(=O)([O-])[O-])O)O)N=CN(C2=N)C4C(C(C(O4)COP(=O)([O-])[O-])O)O
ttdca_x,NA,noinchikey_inpubchem
16BDglcn,NA,noinchikey_inpubchem
cer2_24_r,NA,noinchikey_inpubchem
fecost,SLQKYSPHBZMASJ-QKPORZECSA-N,CC(C)C(=C)CCC(C)C1CCC2C1(CCC3=C2CCC4C3(CCC(C4)O)C)C
dgdp,CIKGWCTVFSRMJU-KVQBGUIXSA-K,C1C(C(OC1N2C=NC3=C2NC(=NC3=O)N)COP(=O)([O-])OP(=O)([O-])[O-])O
myrsACP,NA,noinchikey_inpubchem
amp2p,NA,noinchikey_inpubchem
lgt__S,VDYDCVUWILIYQF-CSMHCCOUSA-M,CC(C(=O)SCC(C(=O)NCC(=O)[O-])NC(=O)CCC(C(=O)[O-])[NH3+])O
4abutn,DZQLQEYLEYWJIB-UHFFFAOYSA-O,C(CC=O)C[NH3+]
4hbz,FJKROLUGYXJWQN-UHFFFAOYSA-M,C1=CC(=CC=C1C(=O)[O-])O
4abz_m,NA,noinchikey_inpubchem
cer2_26,NA,noinchikey_inpubchem
hexc,NA,noinchikey_inpubchem
34hpl_m,NA,noinchikey_inpubchem
actn__R,ROWKJAVDOGWPAT-GSVOUGTGSA-N,CC(C(=O)C)O
ipdp,NUHSROFQTUXZQQ-UHFFFAOYSA-K,CC(=C)CCOP(=O)([O-])OP(=O)([O-])[O-]
tagdp__D,RNBGYGVWRKECFJ-OEXCPVAWSA-J,C(C1C(C(C(O1)(COP(=O)([O-])[O-])O)O)O)OP(=O)([O-])[O-]
rib__D,HMFHBZSHGGEWLO-SOOFDHNKSA-N,C(C1C(C(C(O1)O)O)O)O
tchola,WBWWGRHZICKQGZ-HZAMXZRMSA-M,CC(CCC(=O)NCCS(=O)(=O)[O-])C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C
orot,PXQPEWDEAKTCGB-UHFFFAOYSA-M,C1=C(NC(=O)NC1=O)C(=O)[O-]
asptrna,NA,noinchikey_inpubchem
succ,KDYFGRWQOYBRFD-UHFFFAOYSA-L,C(CC(=O)[O-])C(=O)[O-]
acrn_x,NA,noinchikey_inpubchem
udp_n,NA,noinchikey_inpubchem
Dara14lac,CUOKHACJLGPRHD-JJYYJPOSSA-N,C(C1C(C(C(=O)O1)O)O)O
pheme_m,NA,noinchikey_inpubchem
phetrna,NA,noinchikey_inpubchem
pe_SC_v,NA,noinchikey_inpubchem
2oxoadp_m,NA,noinchikey_inpubchem
lanost,CAHGCLMLTWQZNJ-BQNIITSRSA-N,CC(CCC=C(C)C)C1CCC2(C1(CCC3=C2CCC4C3(CCC(C4(C)C)O)C)C)C
pep_m,NA,noinchikey_inpubchem
4mzym,FOUJWBXBKVVHCJ-YIJYGBTNSA-N,CC1C2CCC3=C(C2(CCC1O)C)CCC4(C3CCC4C(C)CCC=C(C)C)C
fad,IMGVNJNCCGXBHD-UYBVJOGSSA-K,noinchikey_inpubchem
q6h2_m,NA,noinchikey_inpubchem
iasp,NMUOATVLLQEYHI-UHFFFAOYSA-M,C(C(=N)C(=O)O)C(=O)[O-]
tre,HDTRYLNUVZCQOY-LIZSDCNHSA-N,C(C1C(C(C(C(O1)OC2C(C(C(C(O2)CO)O)O)O)O)O)O)O
3mob,QHKABHOOEWYVLI-UHFFFAOYSA-M,CC(C)C(=O)C(=O)[O-]
lald__L,BSABBBMNWQWLLU-VKHMYHEASA-N,CC(C=O)O
3c4mop_m,NA,noinchikey_inpubchem
6pgc,BIRSGZKFKXLSJQ-SQOUGZDYSA-K,C(C(C(C(C(C(=O)[O-])O)O)O)O)OP(=O)([O-])[O-]
hmgcoa,CABVTRNMFUVUDM-SJBCKIPMSA-I,noinchikey_inpubchem
nicrnt,JOUIQRNQJGXQDC-ZYUZMQFOSA-L,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])[O-])O)O)C(=O)[O-]
ind3acnl,DMCPFOBLJMLSNX-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=CN2)CC#N
leutrna_m,NA,noinchikey_inpubchem
Nfortyr,ROUWPHMRHBMAFE-VIFPVBQESA-M,C1=CC(=CC=C1CC(C(=O)[O-])NC=O)O
dolmanp_r,NA,noinchikey_inpubchem
glc__D_v,NA,noinchikey_inpubchem
ptd2meeta_SC,NA,noinchikey_inpubchem
glyald,MNQZXJOMYWMBOU-VKHMYHEASA-N,C(C(C=O)O)O
amp_n,NA,noinchikey_inpubchem
crn,PHIQHXFUZVPYII-ZCFIWIBFSA-N,C[N+](C)(C)CC(CC(=O)[O-])O
14glun,NA,noinchikey_inpubchem
23dpg,XOHUEYCVLUUEJJ-UWTATZPHSA-I,C(C(C(=O)[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-]
dc2coa_x,NA,noinchikey_inpubchem
3dhq,WVMWZWGZRAXUBK-SYTVJDICSA-M,C1C(C(C(=O)CC1(C(=O)[O-])O)O)O
4hpro_LT,PMMYEEVYMWASQN-DMTCNVIQSA-N,C1C(CNC1C(=O)O)O
trnacys,NA,noinchikey_inpubchem
adprib,SRNWOUGRCWSEMX-TYASJMOZSA-L,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])OCC4C(C(C(O4)O)O)O)O)O)N
pant__R_m,NA,noinchikey_inpubchem
abt,HEBKCHPVOIAQTA-IMJSIDKUSA-N,C(C(C(C(CO)O)O)O)O
