,kcat,data_type,MW,kcat_MW
ADK2,284.16387499875,Other_species,23957.32260000001,42700.512368418815
ADK3,145.316,Other_species,23957.32260000001,21836.22972961093
ADK4,344421.74764432514,fill,23957.32260000001,51755294.70557658
ADKd,344421.74764432514,fill,23957.32260000001,51755294.70557658
ACP1_FMN,583.9260945945946,Other_species,58147.040400000034,36152.036734453286
ADNCYC,286.6849295468182,Other_species,19861.458600000005,51963.240321561534
CBLAT2,344421.74764432514,fill,19903.009399999995,62298030.745017424
ADNK1,756.3037077850468,Other_species,23957.32260000001,113647.64725529752
ADOCBLS2,344421.74764432514,fill,29769.084599999987,41651206.55136205
ADPT,1.345,Other_species,41576.2136,116.46082172331344
ADSL1r,123.31,Other_species,50060.96050000003,8867.508644785186
COabc_num1,344421.74764432514,fill,91028.11639999998,13621267.148614435
ADSL2r,123.31,Other_species,50060.96050000003,8867.508644785186
CBPS,209.49533332,Other_species,198119.37610000087,3806.710957798118
ADSS,31.488117647058825,Other_species,93349.98119999991,1214.3250815074816
AGAIAGT,344421.74764432514,fill,41857.92850000004,29622065.304057498
AGAID,344421.74764432514,fill,26601.887200000023,46610162.73761094
AGMT,1.516,Other_species,32316.000500000053,168.88228479882562
CDGGGPP3,344421.74764432514,fill,22449.95739999999,55230318.23301238
AHGDx,11.286111109999998,Other_species,85836.26620000045,473.3430494440563
CDGGGPP4,344421.74764432514,fill,22449.95739999999,55230318.23301238
AHMMPS_num1,344421.74764432514,fill,93658.52000000003,13238713.269434217
AHSERL2,95.80666666666667,Other_species,49838.299,6920.460908988888
AHXDH,5.99625,Other_species,38777.06739999996,556.6821177405494
AICART,5.363333333333333,Other_species,59414.15980000009,324.973037824562
AIRC2_num1,12.618599999999999,Other_species,27735.87559999996,1637.8412080850283
AIRC3_num1,14.725,Other_species,27735.87559999996,1911.243068886568
AKACAL,344421.74764432514,fill,45031.69440000004,27534346.82039345
AKP1,1096.6633333333334,Other_species,63350.268800000136,62319.9881355514
AKPCAL,344421.74764432514,fill,45031.69440000004,27534346.82039345
CS,1.3310493000000003,Brenda_SA,39931.47900000001,120.00000000000001
CTPS1,19.576011267605633,Other_species,237817.63800000024,296.3347931467565
CTPS2,19.576011267605633,Other_species,237817.63800000024,296.3347931467565
CDGGGSAT,344421.74764432514,fill,28712.07450000003,43184559.566379264
CYRDAAT,192.14760812307694,Other_species,19903.009399999995,34755.11543711963
ALATA_L,69.08854545454545,Other_species,44145.16630000004,5634.110922725495
CDGGGSAT2,344421.74764432514,fill,28712.07450000003,43184559.566379264
CYRDAS_num1,344421.74764432514,fill,48624.950800000006,25499630.76815227
ALATRS_num1,6.545606666666667,Other_species,103140.64880000066,228.4665093167404
CDGGIPT,344421.74764432514,fill,18598.803499999998,66666562.2613611
ALAt4,344421.74764432514,fill,45358.161,27336167.608725816
ALCD20y_num1,0.14300000000000002,Other_species,33556.94570000004,15.341086301546193
CYSDS,360.43354516129034,Other_species,42697.41510000007,30389.679551834113
CDGGIPT2,344421.74764432514,fill,18598.803499999998,66666562.2613611
CYSS,2206.8823529411766,Other_species,32608.232000000007,243643.27604723352
ALCD2y_num1,89.49995744680851,Other_species,33556.94570000004,9601.584413819588
ALDD1,0.294,Other_species,42488.3313,24.910368743994425
CYSTRS,12.519583333333333,Other_species,108049.7566,417.12727004884346
ALDD2x,1.6275,Other_species,53215.71870000001,110.09904861061284
CYTK1,79.63543137254902,Other_species,41471.24760000002,6912.923278950893
CYTK2,79.63543137254902,Other_species,41471.24760000002,6912.923278950893
ALKP,798.6809583333334,Other_species,63350.268800000136,45386.570640723054
ANPRT,0.6566335,Other_species,78245.07500000007,30.211238215312566
Clt_num1,344421.74764432514,fill,64403.985400000136,19252198.195790038
DADK,284.16387499875,Other_species,23957.32260000001,42700.512368418815
DAPDC,18.235,Other_species,94931.9402,691.5059342693178
ANS,8.2855,Other_species,142509.98350000032,209.30323102591572
DCMPDA,518.6,Other_species,17610.00169999999,106017.025540662
DCTPD,257.71,Other_species,44167.452399999995,21005.422535984893
APPLP,344421.74764432514,fill,19737.408299999974,62820724.61963368
CH2ACH,2.198888888888889,Other_species,80021.4405,98.9234878869745
ARGDC_num1,56.44231578947368,Other_species,36620.989199999996,5548.521251908325
CH3ACH,2.198888888888889,Other_species,80021.4405,98.9234878869745
ARGDr,8.921291777777778,Other_species,37492.21860000005,856.6217631089977
ARGSL,401.496,Other_species,110149.00240000023,13122.094331378139
DGGPGP,344421.74764432514,fill,39607.558499999985,31305092.72667163
DGGPGP2,344421.74764432514,fill,39607.558499999985,31305092.72667163
DHAD1_num1,14.895461538461538,Other_species,118147.03580000009,453.8722548167518
DHAD2_num1,14.895461538461538,Other_species,118147.03580000009,453.8722548167518
ARGTRS,5.546278666666667,Other_species,253601.718000001,78.73212909385701
ASAD,143.89694444444444,Other_species,36966.00630000002,14013.658813881651
ASD,344421.74764432514,fill,23035.713800000005,53825911.46446568
DHDPS,344421.74764432514,fill,123732.55680000002,10020954.254778402
DHFS_num1,38.92087179615385,Other_species,25232.24350000002,5553.0194319087705
ASNN,408.98287090909093,Other_species,46345.64869999998,31768.642290527
ASNS1,2.4367567567567567,Other_species,53404.852500000015,164.26080990157817
ASP1DC_num1,10.964509615396153,Other_species,43888.88390000002,899.3674732162905
DHORD7,344421.74764432514,fill,61852.76439999999,20046287.397941597
CHACH,344421.74764432514,fill,80021.4405,15494825.933801712
DHORTS,39.62857336,Other_species,207650.4352000004,687.0337832838778
DMAt_num1,344421.74764432514,fill,50664.980900000024,24472885.79792142
DMHDRFS_num1,344421.74764432514,fill,36329.74859999999,34129558.81339545
CHORM_num1,61051.83846938775,Other_species,34440.18620000001,6381690.77290865
DHPM1_num1,46.39056382978723,Other_species,77444.03390000039,2156.473796327301
CHORS,0.43915,Other_species,39058.46990000002,40.47623995634297
DHPM2_num1,46.39056382978723,Other_species,77444.03390000039,2156.473796327301
DHPS2_num1,58.90456470588235,Other_species,9216.416599999997,23008.555509651826
DOHDUS,344421.74764432514,fill,83006.1982,14937659.095433317
DHPS3,344421.74764432514,fill,31241.667100000013,39687968.23648281
DHQTi,58.99115319148936,Other_species,52490.2916,4045.855814780075
DPCOAK,4.969783333333333,Other_species,20578.30910000001,869.4212878744246
DHQS2,344421.74764432514,fill,83006.1982,14937659.095433317
COBALTt5_num1,344421.74764432514,fill,41425.54230000005,29931250.689253356
DKMPASPL,344421.74764432514,fill,286667.30200000014,4325286.779723381
DMATT,0.5995714285714286,Other_species,35388.3808,60.99338523160527
DMATT2,344421.74764432514,fill,35388.3808,35037440.63700057
DROPPRx,344421.74764432514,fill,44167.452399999995,28073122.268640757
DROPPRy,344421.74764432514,fill,44167.452399999995,28073122.268640757
DRTPPD,344421.74764432514,fill,44167.452399999995,28073122.268640757
DTMPK,2.8220666666666667,Other_species,23412.58390000001,433.9307461061569
CODH2r_num1,344421.74764432514,fill,18198.198300000004,68134123.55879045
DURIPP,993.683829113924,Other_species,54627.459500000026,65484.68146885222
ECHH_10,344421.74764432514,fill,183884.86460000032,6742905.644881272
CODHr_num1,344421.74764432514,fill,177548.23300000126,6983557.485021897
ENO,66.2408972972973,Other_species,92876.83880000009,2567.564027278995
ETHAt6_num1,344421.74764432514,fill,50664.980900000024,24472885.79792142
F4D,344421.74764432514,fill,390695.92790000053,3173614.5758778686
F4H2O_num1,344421.74764432514,fill,43631.00519999997,28418283.874870967
F4MTSPD,344421.74764432514,fill,29821.294599999983,41578285.18683998
GF4GL_6_num1,344421.74764432514,fill,55705.69300000002,22258376.563407443
F4MTSPR,344421.74764432514,fill,34591.78529999997,35844298.892534226
F4NH_num1,344421.74764432514,fill,64162.77690000017,19324573.396379407
F4NPR,344421.74764432514,fill,25407.494800000015,48801280.932253495
F4RHi_num1,344421.74764432514,fill,32280.875199999995,38410305.9113952
GF6PTA,10.01015724137931,Other_species,134812.70460000035,267.3083829590748
FBA_num1,14.04591150442478,Other_species,33573.9665,1506.086015065548
GGGPS,344421.74764432514,fill,25934.838900000002,47808983.74963765
FBA2_num1,14.04591150442478,Other_species,33573.9665,1506.086015065548
GHMT2r,750.802933333334,Brenda_SA,90096.35200000007,30000.000000000004
FBP,30.062,Other_species,39231.74720000005,2758.561821075353
FCLPA,12.986666666666666,Other_species,20555.93070000001,2274.3801135698504
FDH,65.72525,Other_species,120912.35620000037,1956.8794078301096
FE2abc_num1,344421.74764432514,fill,69302.2033000002,17891470.003516715
GK_adp,52.182428571428574,Other_species,53291.141600000105,3525.1026196282965
GLCGSD_num1,344421.74764432514,fill,88230.92770000042,14053102.7366673
FEDCabc_num1,344421.74764432514,fill,43547.219000000005,28472961.534456894
FMETTRS,12.649192307692308,Other_species,36943.486099999966,1232.6149238983799
FMFD_b_num1,344421.74764432514,fill,215924.7531000002,5742362.90058571
FMFTSPFT_b,344421.74764432514,fill,126787.96159999995,9779463.884996878
FRTT_num1,0.8202,Other_species,31978.08900000001,92.33572400151863
GLCP_num1,344421.74764432514,fill,74353.79510000031,16675924.744015729
FRTT2_num1,344421.74764432514,fill,31978.08900000001,38773995.891986236
FUM_num1,365.42539682539683,Other_species,215162.81760000036,6114.120661019947
G1PACT_num1,227.65941860465117,Other_species,44484.63540000002,18423.752372189698
G1PDH,344421.74764432514,fill,75978.70859999998,16319286.210131384
G1PTT,2.7172727272727273,Other_species,26414.764700000014,370.33007597382885
GLCS2,344421.74764432514,fill,67296.09080000027,18424818.986953188
G1SAT,0.51,Other_species,92172.28920000007,19.919218844789185
GLNS_num1,127.194,Other_species,57120.136400000076,8016.4094286021245
G6PDH3,344421.74764432514,fill,38089.85780000003,32552452.624792147
GLNTRAT_num1,52.46065,Other_species,61722.45640000001,3059.7994800479128
GALT,263.91257777777776,Other_species,37774.5267,25151.48071994241
GALUi_num1,2.7172727272727273,Other_species,32862.37130000001,297.6712096908787
GAPD_num1,96.79939119047619,Other_species,147470.98440000028,2363.0262570195036
GAPDi_nadp_num1,222.08333333333334,Other_species,147470.98440000028,5421.40545987973
GLU5K,12.25,Other_species,41887.62800000001,1052.8168365131583
GARFT_num1,6.3756,Other_species,22314.484900000007,1028.5767340298316
GLUDC_num1,13.993013157910527,Other_species,43888.88390000002,1147.7814629156671
GF4GL_2_num1,344421.74764432514,fill,55705.69300000002,22258376.563407443
GF4GL_3_num1,344421.74764432514,fill,55705.69300000002,22258376.563407443
GF4GL_4_num1,344421.74764432514,fill,55705.69300000002,22258376.563407443
GLUDxi,940.7958333333333,Other_species,45908.06310000001,73774.94869741084
GF4GL_5_num1,344421.74764432514,fill,55705.69300000002,22258376.563407443
GLUDy,808.2464285714286,Other_species,45908.06310000001,63380.742866869994
HETZK,3.163333333333333,Other_species,83708.13809999998,136.04412018333977
HEX7,232.77297456140352,Other_species,35246.23490000007,23775.09855445726
GLUS_F420_num1,344421.74764432514,fill,26479.161099999998,46826192.37206766
HISDC,4.06,Other_species,38869.887299999995,376.0237298141073
HISTD,5.091545454545455,Other_species,46100.16890000003,397.6029605471494
HISTP,338.10405555555553,Other_species,20957.641800000012,58077.84156326211
HISTRS,54.325203225806455,Other_species,45934.94749999999,4257.558618367928
GLUTRR,199.912,Other_species,100160.1318,7185.326008127317
GLUTRS,0.9212095238095238,Other_species,129679.85160000033,25.573396674940962
HMBS,0.25,Other_species,34487.11990000004,26.096699365144694
GLUTRS_Gln,0.06690909090909092,Other_species,129679.85160000033,1.8574414166951954
HMGCOAR,0.023,Other_species,45034.40400000004,1.8385943333456778
HMGCOAS,1.2808499999999998,Other_species,37112.63210000002,124.2450276115015
HMPK1,0.2401111111111111,Other_species,47416.02690000005,18.230122946045466
GLYALDt,344421.74764432514,fill,26119.45739999998,47471058.54961487
HSDy,28.652206896551725,Other_species,35119.19760000002,2937.0814789796377
MDHy,67.733125,Other_species,65612.91399999998,3716.3301419595555
GLYBabc,344421.74764432514,fill,119667.62740000006,10361351.00577393
ME1,133.18254237288136,Other_species,45971.503600000106,10429.442480588601
HSERTA,17.845475,Other_species,126321.64140000055,508.5724764814505
GLYCt,344421.74764432514,fill,26119.45739999998,47471058.54961487
GLYTRS,170.70833333333334,Other_species,69050.36940000027,8900.024798419074
METAT_num1,1.5277363636363637,Other_species,45580.677800000034,120.66189391090856
METGL,43.98433333333333,Other_species,42697.41510000007,3708.5055296473847
METS_num1,170.34306666666666,Other_species,38833.8283,15791.258983343652
HSPMS,3.46,Other_species,54673.28170000005,227.8260900515871
HSTPT,268.1982023812143,Other_species,40255.08100000005,23984.88599668624
ICDHyr_num1,3528.332974920732,Other_species,37156.96420000003,341847.05298703123
IGPDH,1000.0,Other_species,20957.641800000012,171775.0515232109
IGPS,1.2433076923076922,Other_species,29283.193100000044,152.8490310815075
ILETA,171.33333333333334,Other_species,31836.315400000025,19374.101313244293
ILETRS_num1,19.267500000000002,Other_species,120508.14020000063,575.5876730391997
METTRS,4.109512195121951,Other_species,158459.23000000103,93.36309347482585
GLYt4,344421.74764432514,fill,45358.161,27336167.608725816
MEVK1,59.91666666666667,Other_species,63302.22560000003,3407.463133492102
ILEt2r,344421.74764432514,fill,48153.9106,25749067.439593796
IMPC,4.6209999999999996,Other_species,59414.15980000009,279.9938609920387
IMPD_num1,16.460367217333335,Other_species,23847.818300000014,2484.811031221249
INS2D,58.0,Other_species,34441.46300000003,6062.460238695429
MG2abc,22.5,Other_species,93352.85080000061,867.6756982337326
MGt5_num1,344421.74764432514,fill,20345.132200000007,60944223.87285201
IOR_num1,344421.74764432514,fill,86310.42240000017,14365800.29435203
IOR2_num1,344421.74764432514,fill,89054.47740000027,13923143.762332233
MI1PP,46.48625,Other_species,28896.337800000012,5791.408626182379
GMAND,4.316,Other_species,42894.16930000002,362.23105036329474
MI1PS,2.03814,Other_species,40506.91650000004,181.13706581442682
IOR3_num1,344421.74764432514,fill,86310.42240000017,14365800.29435203
IPDDI3x,344421.74764432514,fill,310175.82480000023,3997469.1525977678
IPDDI3y,344421.74764432514,fill,310175.82480000023,3997469.1525977678
MMAt_num1,344421.74764432514,fill,50664.980900000024,24472885.79792142
GMPS_num1,88.30191666666667,Other_species,26191.875600000014,12136.851321941978
MPML_num1,0.0111875,Other_species,166250.50479999965,0.2422549035171416
IPMD,3.662,Other_species,41255.2693,319.551907518393
IPPMIa_num1,3.2,Other_species,17938.052899999988,642.2101698674335
IPPMIb_num1,3.2,Other_species,17938.052899999988,642.2101698674335
IPPS_num1,32.437892857142856,Other_species,50636.96359999995,2306.14961845213
KARA1,0.43944,Other_species,73986.94860000003,21.38193329951709
KARA2,0.25821052631578945,Other_species,73986.94860000003,12.563809054518051
Kt2r_copy1,344421.74764432514,fill,135275.7844000004,9165855.493051326
Kt2r_copy2_num1,344421.74764432514,fill,73195.68430000039,16939773.203535225
MTAP,28.332488,Other_species,28589.279600000016,3567.6644611919482
MTCMMT,344421.74764432514,fill,69749.62700000001,17776701.393966887
GMPS2_num1,88.30191666666667,Other_species,26191.875600000014,12136.851321941978
MTHFC,19147.925808333333,Brenda_SA,62101.38100000001,1109999.9999999998
MTHFD2i,3105.0690500000005,Brenda_SA,62101.38100000001,180000.0
LEUTA,171.33333333333334,Other_species,31836.315400000025,19374.101313244293
MTHFR3,108.0259261111111,Other_species,31771.539,12240.305198939213
HXPRT_num1,1.345,Other_species,24017.645900000014,201.6017731363088
MTSPC,344421.74764432514,fill,69806.74760000008,17762155.2951361
MTSPCMMT,344421.74764432514,fill,172045.33419999998,7206927.739628121
LEUTRS,0.7161896363636363,Other_species,222187.52420000194,11.604083983528488
LEUt2r,344421.74764432514,fill,48153.9106,25749067.439593796
GOFUCR_num1,0.75,Other_species,17523.867299999998,154.07557896766318
NADK,96.629,Other_species,30222.98270000001,11509.929494814549
NADS1_num1,59.877129411764706,Other_species,37241.640100000026,5788.081977688002
GRTT_num1,7.893761928571428,Other_species,35388.3808,803.0190220756623
NADS2_num1,72.64008571428572,Other_species,37241.640100000026,7021.82578074558
GRTT2_num1,344421.74764432514,fill,35388.3808,35037440.63700057
NAt3_1_num1,344421.74764432514,fill,66772.00440000014,18569433.442371964
LYSAM,41.5415,Other_species,47515.9927,3147.348745173117
GTHOr_num1,101.84783641538462,Other_species,49280.396300000095,7440.123023024146
NBAHH_ir,344421.74764432514,fill,56065.32730000005,22115598.913476236
GTPCIII,344421.74764432514,fill,127492.14160000086,9725448.76851894
LYSTRS_num1,26.228807894736843,Other_species,118589.27560000008,796.2246834152394
NDPK1,186.27745833333333,Other_species,16127.234899999989,41581.7624135927
GUAD,59.83166666666666,Other_species,17513.930799999995,12298.43845220629
NDPK2,186.27745833333333,Other_species,16127.234899999989,41581.7624135927
NDPK3,186.27745833333333,Other_species,16127.234899999989,41581.7624135927
LYSt3r_num1,344421.74764432514,fill,22394.214299999992,55367796.115069374
NDPK4,186.27745833333333,Other_species,16127.234899999989,41581.7624135927
NDPK5,186.27745833333333,Other_species,16127.234899999989,41581.7624135927
MAN6PI,13772.7348,Other_species,52437.32460000002,945544.9082922888
GUAPRT_num1,1.345,Other_species,24017.645900000014,201.6017731363088
MCMMT_num1,0.315,Other_species,36496.9151,31.07111921357978
MCR,344421.74764432514,fill,135192.49730000022,9171502.237791479
NDPK6,186.27745833333333,Other_species,16127.234899999989,41581.7624135927
NDPK7,186.27745833333333,Other_species,16127.234899999989,41581.7624135927
NDPK8,186.27745833333333,Other_species,16127.234899999989,41581.7624135927
NDPK9,186.27745833333333,Other_species,16127.234899999989,41581.7624135927
MDH,108.31363636363636,Other_species,85836.26620000045,4542.707973813158
NH4t_num1,344421.74764432514,fill,41576.2798,29822732.997856405
NIT_n1p4_num1,344421.74764432514,fill,177087.5601,7001724.4058216065
NIt5,344421.74764432514,fill,41425.54230000005,29931250.689253356
NMNAT,9.887904933802817,Other_species,19898.485300000008,1788.9028850698564
MDHi2,108.31363636363636,Other_species,65612.91399999998,5942.8711077988555
NTP6,2.5539111111111112,Other_species,21150.823599999996,434.6913469601251
NN5HBPRT,344421.74764432514,fill,37249.821399999986,33286556.684526037
NNATr,9.887904933802817,Other_species,19898.485300000008,1788.9028850698564
NNDPR_num1,400.852,Other_species,29747.985900000014,48509.74465467927
NTP7,471.32866152779167,Other_species,21150.823599999996,80223.03119676391
NTP8,2.5539111111111112,Other_species,21150.823599999996,434.6913469601251
NTP9,521.5726032680392,Other_species,21150.823599999996,88774.85847713945
NTP1,99.01441037989663,Other_species,21150.823599999996,16852.860394884476
NTP2,344421.74764432514,fill,21150.823599999996,58622695.502012074
NTP3,2.073807105263158,Other_species,21150.823599999996,352.9746982972034
NTRIR2x_num1,58.06,Other_species,24335.0524,8589.091840213174
NTRIR2y_num1,130.0,Other_species,24335.0524,19231.518071438382
NaKt_1,211.72,Other_species,103870.23190000083,7337.92527520095
NTP4,2.5539111111111112,Other_species,21150.823599999996,434.6913469601251
NTP5,278.2825913194792,Other_species,21150.823599999996,47365.405134867906
OCBT,557.9393843137254,Other_species,33813.530300000006,59401.71776531157
H4MPTGL_gtp,344421.74764432514,fill,36173.638299999984,34276847.720887706
OMPDC,120.18148148148148,Other_species,46973.264399999985,9210.629468905581
OORr,344421.74764432514,fill,96058.58600000021,12907938.198461175
PRFGS_num1,499.525,Other_species,25731.784300000003,69885.94257725065
OPAH,0.117,Other_species,137164.41980000024,3.070767190311837
PRMICI_num1,7.91625,Other_species,25836.355100000008,1103.0387177175774
ORNDC,38.56253191489362,Other_species,44543.57399999999,3116.6137430646463
ORPT_num1,262.62268,Other_species,40610.335600000006,23280.813468579163
PROTRS,21.234285714285715,Other_species,110204.5772,693.6502141167741
PROabc,344421.74764432514,fill,119667.62740000006,10361351.00577393
PROt2r_num1,344421.74764432514,fill,59615.14310000018,20798713.666420214
PRPPS,51.88235294117647,Other_species,61153.53380000005,3054.2220372591964
PSCVT,20.444832603448276,Other_species,47677.01850000008,1543.7500013222027
PSERT,0.9016666666666667,Other_species,83086.90960000004,39.06752598727054
PSLP,344421.74764432514,fill,65925.53990000013,18807859.494216565
PSP_L_num1,256.087182,Other_species,10224.7923,90164.55573381182
HASD,344421.74764432514,fill,23035.713800000005,53825911.46446568
PTAr,2215.882,Other_species,35348.09030000001,225674.85633021587
HATGH_num1,344421.74764432514,fill,43426.21140000004,28552301.74464562
PTHPS_num1,499.516,Other_species,12685.359199999988,141758.50850167504
PTPATi,10.478768555555556,Other_species,37170.099200000004,1014.8901297524651
HATIH_num1,344421.74764432514,fill,43426.21140000004,28552301.74464562
HATSH_num1,344421.74764432514,fill,43426.21140000004,28552301.74464562
PYK,116.29583333333333,Other_species,51912.40570000009,8064.835261525922
PYRDC,92.84333333333333,Other_species,59897.61930000009,5580.121612613066
HCITS_num1,344421.74764432514,fill,38816.291600000026,31943244.45768461
HCO3E,17788.984243539682,Other_species,26265.194200000005,2438220.8175998502
HDR_num1,344421.74764432514,fill,33146.99510000001,37406657.45956472
RBFSa,0.26266866666666666,Other_species,31943.88699999998,29.602133265748172
TDPDRE_num1,123.199,Other_species,21239.99330000001,20881.193027494966
RBFSb,0.5868883333333333,Other_species,31943.88699999998,66.1409176660311
RBK,11.399090909090908,Other_species,32914.90510000003,1246.7521066231855
RBPC,4.532983870967742,Other_species,94120.94740000014,173.380553280362
RBPI,29.2,Other_species,224682.6048000002,467.85998450379327
TDPDRR,23.542857142857144,Other_species,30369.39950000002,2790.7791102120955
RH2CD,2.198888888888889,Other_species,80021.4405,98.9234878869745
RH3CD,2.198888888888889,Other_species,80021.4405,98.9234878869745
TDPGDH_num1,79.22800000000001,Other_species,36248.54380000003,7868.476084824126
RNDR1,2.831166666666667,Other_species,62888.89590000016,162.06676638442897
RNDR2,2.831166666666667,Other_species,62888.89590000016,162.06676638442897
RNDR3,2.831166666666667,Other_species,62888.89590000016,162.06676638442897
RNDR4,2.831166666666667,Other_species,62888.89590000016,162.06676638442897
RNTR1,0.017595,Other_species,90520.21370000055,0.6997553078025889
RNTR2,0.017595,Other_species,90520.21370000055,0.6997553078025889
RNTR3,0.017595,Other_species,90520.21370000055,0.6997553078025889
THRA,8.394273357142858,Other_species,90096.35200000007,335.41184981290104
RNTR4,0.017595,Other_species,90520.21370000055,0.6997553078025889
P5CRx,439.0496007894737,Other_species,55958.30079999997,28245.649711402715
PACCOAL,13.62451724137931,Other_species,49047.93789999999,1000.0066092272052
RPI,4595.1034,Other_species,49299.8358,335546.19344188564
RZ5PP2,344421.74764432514,fill,19737.408299999974,62820724.61963368
SERAT,736.3132702702703,Other_species,34088.02829999999,77761.25241520567
SERTRS_num1,1.47225,Database,96623.69460000002,54.853004968824685
PACCOAL3,344421.74764432514,fill,49047.93789999999,25279723.156711362
SHK3Dr,2868.4907181074072,Other_species,58853.36100000002,175462.64834707847
SHKK_num1,65.19123076923077,Other_species,61710.20400000004,3803.0733259159315
PANTS,2.007,Other_species,27798.829600000037,259.91022298291256
PAPSR_num1,0.6108888888888889,Other_species,71097.17030000029,30.932314053010785
PC,11.38076923076923,Other_species,117493.88860000006,348.70553455126014
THRS_num1,274.2119310886667,Other_species,45674.62339999997,21612.941244726295
PFK_adp,545.7678571428571,Other_species,110427.69280000003,17792.31491572271
PGAMT,1.5664,Other_species,93462.43200000004,60.334830576632086
PGCD,320.68748923076924,Other_species,55795.92990000005,20691.024655380257
PGI,1501.1231083333332,Other_species,28147.906300000024,191987.39445853545
THRTRS,14.2568240625,Other_species,146208.31140000065,351.0372709564018
SO4t2,344421.74764432514,fill,60576.374000000105,20468677.96213039
PGK_num1,326.9748148148148,Other_species,44662.56220000001,26355.615874929204
PGLYCP_num1,4.319090909090909,Other_species,24873.164600000015,625.1205877006605
THZPSN,344421.74764432514,fill,123751.04850000006,10019456.857527716
SPODM,50519.8,Other_species,42513.78110000001,4277937.066388103
PGM_num1,371.03578484848487,Other_species,57623.188500000084,23180.404629197907
SSALx_num1,36.41538461538462,Other_species,50344.12370000004,2603.985827553187
PGMT_num1,91.79451612903226,Other_species,24983.921000000013,13226.917346741368
TIH2CD,344421.74764432514,fill,37124.50720000003,33398915.83852646
SSALy_num1,38.2,Other_species,50344.12370000004,2731.5998351561316
TIH3CD,344421.74764432514,fill,37124.50720000003,33398915.83852646
PHETA1_num1,147.07937260538506,Other_species,39690.730600000046,13340.287099159259
PHETRS_num1,49.119725,Other_species,234142.3820000004,755.2285429469993
PMANM_num1,24.803846153846155,Other_species,49873.51450000005,1790.4061313715133
TIHCD,344421.74764432514,fill,37124.50720000003,33398915.83852646
PMPK,0.05434,Other_species,47416.02690000005,4.125693627021285
PNTK,10.026970149253732,Other_species,32939.1041,1095.8735376568252
POR2_num1,344421.74764432514,fill,110630.03899999995,11207790.422270132
POR3_num1,344421.74764432514,fill,110630.03899999995,11207790.422270132
PPA_num1,389.81947368421055,Other_species,116520.70560000003,12043.783103070718
PPAKr,100.0,Other_species,88342.56560000003,4075.0457897047972
TMAt2,344421.74764432514,fill,37481.969499999985,33080393.268010397
PPA_1_num1,389.81947368421055,Other_species,139097.55500000063,10088.963140028965
TMDK1,30.862111075268817,Other_species,23412.58390000001,4745.465103104989
PPBNGS,231.14913575000006,Brenda_SA,35561.40550000001,23400.0
PPCDC,1.86666665,Other_species,361283.84160000016,18.60033349468236
TMDPP,140.9968076923077,Other_species,54627.459500000026,9291.819761310839
PPDK,138.26333333333332,Other_species,96974.69880000068,5132.761495104499
