metname,inchikey,Canonical_SMILES
ppcoa,QAQREVBBADEHPA-IEXPHMLFSA-J,CCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O
scys__L,NOKPBJYHPHHWAN-REOHCLBHSA-M,C(C(C(=O)O)N)SS(=O)(=O)[O-]
uacgam,LFTYTUAZOPRMMI-CFRASDGPSA-L,CC(=O)NC1C(C(C(OC1OP(=O)([O-])OP(=O)([O-])OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O
dttp,NHVNXKFIZYSCEB-XLPZGREQSA-J,CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O
cd2,WLZRMCYVCSSEQC-UHFFFAOYSA-N,[Cd+2]
fa11coa,NA,noinchikey_inpubchem
2dhp,PKVVTUWHANFMQC-UHFFFAOYSA-M,CC(C)(CO)C(=O)C(=O)[O-]
hmbil,WDFJYRZCZIUBPR-UHFFFAOYSA-F,C1=C(C(=C(N1)CC2=C(C(=C(N2)CC3=C(C(=C(N3)CC4=C(C(=C(N4)CO)CC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])CCC(=O)[O-]
2pcpgc,GRXIELRCPYIEQI-UHFFFAOYSA-M,C1=CC(=C(C=C1C(=O)OC2=CC(=CC(=C2C(=O)[O-])O)O)O)O
dgmp,LTFMZDNNPPEQNG-KVQBGUIXSA-L,C1C(C(OC1N2C=NC3=C2NC(=NC3=O)N)COP(=O)([O-])[O-])O
ca2,BHPQYMZQTOCNFJ-UHFFFAOYSA-N,[Ca+2]
no3,NHNBFGGVMKEFGY-UHFFFAOYSA-N,[N+](=O)([O-])[O-]
DPA,WJJMNDUMQPNECX-UHFFFAOYSA-L,C1=CC(=NC(=C1)C(=O)[O-])C(=O)[O-]
cys__D,XUJNEKJLAYXESH-UWTATZPHSA-N,C(C(C(=O)O)N)S
ac,QTBSBXVTEAMEQO-UHFFFAOYSA-M,CC(=O)[O-]
sheme,DLKSSIHHLYNIKN-QIISWYHFSA-D,CC1(C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)CC(=O)[O-])CCC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])C(C3(C)CC(=O)[O-])CCC(=O)[O-])CCC(=O)[O-])CC(=O)[O-].[Fe+2]
malttr,FYGDTMLNYKFZSV-PXXRMHSHSA-N,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O
dca,NA,noinchikey_inpubchem
ala__L,QNAYBMKLOCPYGJ-REOHCLBHSA-N,CC(C(=O)O)N
fa1,NA,noinchikey_inpubchem
fpram,PMCOGCVKOAOZQM-ZRTZXPPTSA-M,C(C1C(C(C(O1)[NH+]=C(CNC=O)N)O)O)OP(=O)([O-])[O-]
hexdp,NGFSMHKFTZROKJ-MMSZMYIBSA-K,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCOP(=O)([O-])OP(=O)([O-])[O-])C)C)C)C)C)C
ser__D,MTCFGRXMJLQNBG-UWTATZPHSA-N,C(C(C(=O)O)N)O
2mop,VOKUMXABRRXHAR-UHFFFAOYSA-M,CC(C=O)C(=O)[O-]
prolb,CMUNUTVVOOHQPW-LURJTMIESA-N,C[N+]1(CCCC1C(=O)[O-])C
dkmpp,HKEAOVFNWRDVAJ-UHFFFAOYSA-L,CSCCC(=O)C(=O)COP(=O)([O-])[O-]
g6p,NBSCHQHZLSJFNQ-GASJEMHNSA-L,C(C1C(C(C(C(O1)O)O)O)O)OP(=O)([O-])[O-]
inospp1,NA,noinchikey_inpubchem
chol,OEYIOHPDSNJKLS-UHFFFAOYSA-N,C[N+](C)(C)CCO
ala_L_phe__L,OMNVYXHOSHNURL-WPRPVWTQSA-N,CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N
10fthf,AUFGTPPARQZWDO-YPMHNXCESA-L,C1C(NC2=C(N1)NC(=NC2=O)N)CN(C=O)C3=CC=C(C=C3)C(=O)NC(CCC(=O)[O-])C(=O)[O-]
2ahbut,VUQLHQFKACOHNZ-LURJTMIESA-M,CCC(C(=O)C)(C(=O)[O-])O
nona,FBUKVWPVBMHYJY-UHFFFAOYSA-M,CCCCCCCCC(=O)[O-]
trans_dd2coa,IRFYVBULXZMEDE-DEEZISNZSA-J,CCCCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O
cpppg3,NIUVHXTXUXOFEB-UHFFFAOYSA-J,CC1=C2CC3=C(C(=C(N3)CC4=C(C(=C(N4)CC5=C(C(=C(N5)CC(=C1CCC(=O)[O-])N2)C)CCC(=O)[O-])C)CCC(=O)[O-])CCC(=O)[O-])C
uagmda,PNWZQTONLRRPST-KLDRQJOASA-J,CC(C(=O)NC(CCC(=O)NC(CCCC(C(=O)[O-])[NH3+])C(=O)NC(C)C(=O)NC(C)C(=O)[O-])C(=O)[O-])NC(=O)C(C)OC1C(C(OC(C1O)CO)OP(=O)([O-])OP(=O)([O-])OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)NC(=O)C
g1p,HXXFSFRBOHSIMQ-GASJEMHNSA-L,C(C1C(C(C(C(O1)OP(=O)([O-])[O-])O)O)O)O
ribflv,AUNGANRZJHBGPY-SCRDCRAPSA-M,CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])CC(C(C(CO)O)O)O
val__L,KZSNJWFQEVHDMF-BYPYZUCNSA-N,CC(C)C(C(=O)O)N
5aizc,XFVULMDJZXYMSG-ZIYNGMLESA-L,C1=NC(=C(N1C2C(C(C(O2)COP(=O)([O-])[O-])O)O)N)C(=O)O
4mop,BKAJNAXTPSGJCU-UHFFFAOYSA-M,CC(C)CC(=O)C(=O)[O-]
chitob,CDOJPCSDOXYJJF-CBTAGEKQSA-N,CC(=O)NC1C(C(C(OC1O)CO)OC2C(C(C(C(O2)CO)O)O)NC(=O)C)O
2ddg6p,OVPRPPOVAXRCED-WVZVXSGGSA-K,C(C(C(COP(=O)([O-])[O-])O)O)C(=O)C(=O)[O-]
dcamp,OFBHPPMPBOJXRT-DPXQIYNJSA-J,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)([O-])[O-])O)O)NC(CC(=O)[O-])C(=O)[O-]
2ahhmd,FCQGJGLSOWZZON-UHFFFAOYSA-L,noinchikey_inpubchem
3c4mop,HIIZAGQWABAMRR-BYPYZUCNSA-L,CC(C)C(C(=O)C(=O)[O-])C(=O)[O-]
hemeC,NA,noinchikey_inpubchem
glcur,AEMOLEFTQBMNLQ-AQKNRBDQSA-M,C1(C(C(OC(C1O)O)C(=O)[O-])O)O
hdcoa,NA,noinchikey_inpubchem
gsn,NYHBQMYGNKIUIF-UUOKFMHZSA-N,C1=NC2=C(N1C3C(C(C(O3)CO)O)O)NC(=NC2=O)N
sbt__D,FBPFZTCFMRRESA-JGWLITMVSA-N,C(C(C(C(C(CO)O)O)O)O)O
dtmp,GYOZYWVXFNDGLU-XLPZGREQSA-L,CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)([O-])[O-])O
galt1p,GACTWZZMVMUKNG-DPYQTVNSSA-L,C(C(C(C(C(COP(=O)([O-])[O-])O)O)O)O)O
rbl__D,ZAQJHHRNXZUBTE-NQXXGFSBSA-N,C(C(C(C(=O)CO)O)O)O
5d4dglcr,QUURPCHWPQNNGL-ZAFYKAAXSA-L,C(C(C(C(=O)[O-])O)O)C(=O)C(=O)[O-]
ptdca,NA,noinchikey_inpubchem
sl26da,GLXUWZBUPATPBR-BQBZGAKWSA-L,C(CC(C(=O)[O-])[NH3+])CC(C(=O)[O-])NC(=O)CCC(=O)[O-]
h2o,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O
forglu,NRXIKWMTVXPVEF-BYPYZUCNSA-M,C(CC(=O)[O-])C(C(=O)[O-])[NH+]=CN
acg5p,FCVIHFVSXHOPSW-YFKPBYRVSA-K,CC(=O)NC(CCC(=O)OP(=O)([O-])[O-])C(=O)[O-]
pppi,UNXRWKVEANCORM-UHFFFAOYSA-I,[O-]P(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-]
thr__L,AYFVYJQAPQTCCC-GBXIJSLDSA-N,CC(C(C(=O)O)N)O
citr__L,RHGKLRLOHDJJDR-BYPYZUCNSA-N,C(CC(C(=O)O)N)CNC(=O)N
acamoxm,RVHKMLVNOXVQRH-LURJTMIESA-L,CC(=O)NC(CCCC(=O)C(=O)[O-])C(=O)[O-]
aspsa,HOSWPDPVFBCLSY-VKHMYHEASA-N,C(C=O)C(C(=O)O)N
dump,JSRLJPSBLDHEIO-SHYZEUOFSA-L,C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)([O-])[O-])O
nad,BAWFJGJZGIEFAR-NNYOXOHSSA-M,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N
malthx,OCIBBXPLUVYKCH-QXVNYKTNSA-N,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)O)CO)CO)CO)CO)CO)O)O)O)O
amob,UOKVQQMBGVMXPU-CJPDYEHRSA-N,C[S+](CCC(=O)C(=O)[O-])CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O
g15lac,PHOQVHQSTUBQQK-SQOUGZDYSA-N,C(C1C(C(C(C(=O)O1)O)O)O)O
hqn,QIGBRXMKCJKVMJ-UHFFFAOYSA-N,C1=CC(=CC=C1O)O
alac__S,NMDWGEGFJUBKLB-YFKPBYRVSA-M,CC(=O)C(C)(C(=O)[O-])O
3ump,FOGRQMPFHUHIGU-XVFCMESISA-L,C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)OP(=O)([O-])[O-])O
pphn,FPWMCUPFBRFMLH-XGAOUMNUSA-L,noinchikey_inpubchem
pydx5p,NGVDGCNFYWLIFO-UHFFFAOYSA-L,CC1=NC=C(C(=C1O)C=O)COP(=O)([O-])[O-]
3odcoa,AZCVXMAPLHSIKY-HSJNEKGZSA-J,CCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O
cro4,ZCDOYSPFYFSLEW-UHFFFAOYSA-N,[O-][Cr](=O)(=O)[O-]
hg2,BQPIGGFYSBELGY-UHFFFAOYSA-N,[Hg+2]
ser_L_phe__L,PPQRSMGDOHLTBE-UWVGGRQHSA-N,C1=CC=C(C=C1)CC(C(=O)[O-])NC(=O)C(CO)[NH3+]
dgdp,CIKGWCTVFSRMJU-KVQBGUIXSA-K,C1C(C(OC1N2C=NC3=C2NC(=NC3=O)N)COP(=O)([O-])OP(=O)([O-])[O-])O
sucsal,UIUJIQZEACWQSV-UHFFFAOYSA-M,C(CC(=O)[O-])C=O
thmmp,HZSAJDVWZRBGIF-UHFFFAOYSA-M,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)([O-])[O-]
met_L_met__L,ZYTPOUNUXRBYGW-YUMQZZPRSA-N,CSCCC(C(=O)NC(CCSC)C(=O)[O-])[NH3+]
xylu__D,ZAQJHHRNXZUBTE-WUJLRWPWSA-N,C(C(C(C(=O)CO)O)O)O
mbdg,NA,noinchikey_inpubchem
fa1coa,NA,noinchikey_inpubchem
dcal,KSMVZQYAVGTKIV-UHFFFAOYSA-N,CCCCCCCCCC=O
2h3opp,QWBAFPFNGRFSFB-UHFFFAOYSA-M,C(=O)C(C(=O)[O-])O
tartr__M,FEWJPZIEWOKRBE-XIXRPRMCSA-L,C(C(C(=O)[O-])O)(C(=O)[O-])O
26dap_LL,GMKMEZVLHJARHF-WHFBIAKZSA-N,C(CC(C(=O)O)N)CC(C(=O)O)N
13dpg,LJQLQCAXBUHEAZ-UWTATZPHSA-J,C(C(C(=O)OP(=O)([O-])[O-])O)OP(=O)([O-])[O-]
ala_L_leu__L,RDIKFPRVLJLMER-BQBZGAKWSA-N,CC(C)CC(C(=O)O)NC(=O)C(C)N
5mdru1p,CNSJRYUMVMWNMC-RITPCOANSA-L,CSCC(C(C(=O)COP(=O)([O-])[O-])O)O
arsni2,NA,noinchikey_inpubchem
ppal,NBBJYMSMWIIQGU-UHFFFAOYSA-N,CCC=O
cytd,UHDGCWIWMRVCDJ-XVFCMESISA-N,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O
s,NINIDFKCEFEMDL-UHFFFAOYSA-N,[S]
cbp,FFQKYPRQEYGKAF-UHFFFAOYSA-L,C(=O)(N)OP(=O)([O-])[O-]
gthrd,RWSXRVCMGQZWBV-WDSKDSINSA-M,C(CC(=O)NC(C[S-])C(=O)NCC(=O)O)C(C(=O)O)N
glygly,YMAWOPBAYDPSLA-UHFFFAOYSA-N,C(C(=O)NCC(=O)O)N
udpglcur,HDYANYHVCAPMJV-LXQIFKJMSA-K,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OC3C(C(C(C(O3)C(=O)[O-])O)O)O)O)O
cit,KRKNYBCHXYNGOX-UHFFFAOYSA-K,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O
arsna,NA,noinchikey_inpubchem
3amba,OQEBBZSWEGYTPG-UHFFFAOYSA-N,CC(CC(=O)O)N
fol,OVBPIULPVIDEAO-LBPRGKRZSA-L,C1=CC(=CC=C1C(=O)NC(CCC(=O)[O-])C(=O)[O-])NCC2=CN=C3C(=N2)C(=O)N=C(N3)N
spmd,ATHGHQPFGPMSJY-UHFFFAOYSA-Q,C(CC[NH2+]CCC[NH3+])C[NH3+]
dudp,QHWZTVCCBMIIKE-SHYZEUOFSA-K,C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)([O-])OP(=O)([O-])[O-])O
dhap,GNGACRATGGDKBX-UHFFFAOYSA-L,C(C(=O)COP(=O)([O-])[O-])O
glcr,DSLZVSRJTYRBFB-LLEIAEIESA-L,C(C(C(C(=O)[O-])O)O)(C(C(=O)[O-])O)O
hemeA,ZGGYGTCPXNDTRV-ONCSLILDSA-L,noinchikey_inpubchem
glu5sa,KABXUUFDPUOJMW-BYPYZUCNSA-N,C(CC(C(=O)O)N)C=O
3ohcoa,NFOYYXQAVVYWKV-HDRQGHTBSA-J,CCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O
db4p,OKYHYXLCTGGOLM-UHFFFAOYSA-L,CC(=O)C(COP(=O)([O-])[O-])O
imacp,YCFFMSOLUMRAMD-UHFFFAOYSA-L,C1=C(NC=N1)CC(=O)COP(=O)([O-])[O-]
acmama,ICMUIFDBEVJCQA-HAFAVUGZSA-M,CC(C(=O)[O-])NC(=O)C(C)OC1C(C(OC(C1O)CO)O)NC(=O)C
phom,FXDNYOANAXWZHG-VKHMYHEASA-L,C(COP(=O)([O-])[O-])C(C(=O)[O-])[NH3+]
ectoine,WQXNXVUDBPYKBA-YFKPBYRVSA-N,CC1=NCCC(N1)C(=O)O
prbatp,RKNHJBVBFHDXGR-KEOHHSTQSA-H,C1=NC2=C(N1C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)N=CN(C2=N)C4C(C(C(O4)COP(=O)([O-])[O-])O)O
ocdcea,ZQPPMHVWECSIRJ-KTKRTIGZSA-M,CCCCCCCCC=CCCCCCCCC(=O)[O-]
3otdcoa,IQNFBGHLIVBNOU-QSGBVPJFSA-J,CCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O
galt,FBPFZTCFMRRESA-GUCUJZIJSA-N,C(C(C(C(C(CO)O)O)O)O)O
ala_L_ser__L,IPWKGIFRRBGCJO-IMJSIDKUSA-N,CC(C(=O)NC(CO)C(=O)[O-])[NH3+]
fgam,VDXLUNDMVKSKHO-ZRTZXPPTSA-L,C(C1C(C(C(O1)NC(=O)CNC=O)O)O)OP(=O)([O-])[O-]
hexs,NA,noinchikey_inpubchem
g3p,LXJXRIRHZLFYRP-VKHMYHEASA-L,C(C(C=O)O)OP(=O)([O-])[O-]
4ahmmp,VUTBELPREDJDDH-UHFFFAOYSA-N,CC1=NC=C(C(=N1)N)CO
cys__L,XUJNEKJLAYXESH-REOHCLBHSA-N,C(C(C(=O)O)N)S
cdpdag_BS,NA,noinchikey_inpubchem
tcggrpp,NA,noinchikey_inpubchem
oxglyc,RMHHUKGVZFVHED-UHFFFAOYSA-L,C(C(=O)C(=O)[O-])(C(=O)[O-])O
srch,KWIZRXMMFRBUML-AHGFGAHVSA-F,noinchikey_inpubchem
man,WQZGKKKJIJFFOK-QTVWNMPRSA-N,C(C1C(C(C(C(O1)O)O)O)O)O
subtilisin,NA,noinchikey_inpubchem
fmn,ANKZYBDXHMZBDK-SCRDCRAPSA-K,noinchikey_inpubchem
fru,RFSUNEUAIZKAJO-VRPWFDPXSA-N,C(C1C(C(C(O1)(CO)O)O)O)O
3hocoa,ATVGTMKWKDUCMS-OTOYJEMWSA-J,CCCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)O
ribflvRD,SGSVWAYHEWEQET-SCRDCRAPSA-N,CC1=CC2=C(C=C1C)N(C3=C(N2)C(=O)NC(=O)N3)CC(C(C(CO)O)O)O
hepdp,LSJLEXWXRKTZAJ-YUIIPXGZSA-K,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCOP(=O)([O-])OP(=O)([O-])[O-])C)C)C)C)C)C)C
ferrich,NA,noinchikey_inpubchem
djenk,JMQMNWIBUCGUDO-WHFBIAKZSA-N,C(C(C(=O)O)N)SCSCC(C(=O)O)N
hdca,IPCSVZSSVZVIGE-UHFFFAOYSA-M,CCCCCCCCCCCCCCCC(=O)[O-]
man1p,HXXFSFRBOHSIMQ-RWOPYEJCSA-L,C(C1C(C(C(C(O1)OP(=O)([O-])[O-])O)O)O)O
ctbt,GUYHPGUANSLONG-SNAWJCMRSA-N,C[N+](C)(C)CC=CC(=O)[O-]
ala_L_asn__L,CCUAQNUWXLYFRA-IMJSIDKUSA-N,CC(C(=O)NC(CC(=O)N)C(=O)[O-])[NH3+]
ptal,HGBOYTHUEUWSSQ-UHFFFAOYSA-N,CCCCC=O
gtp,XKMLYUALXHKNFT-UUOKFMHZSA-J,C1=NC2=C(N1C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)NC(=NC2=O)N
ivcoa,UYVZIWWBJMYRCD-ZMHDXICWSA-J,CC(C)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O
ttdca,NA,noinchikey_inpubchem
4pasp,IXZNKTPIYKDIGG-REOHCLBHSA-L,C(C(C(=O)[O-])[NH3+])C(=O)OP(=O)([O-])[O-]
idp,JPXZQMKKFWMMGK-KQYNXXCUSA-K,C1=NC(=O)C2=C(N1)N(C=N2)C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])[O-])O)O
14bxyl,NA,noinchikey_inpubchem
5dh4dglcn,IMUGYKFHMJLTOU-UCORVYFPSA-M,C(C(C(C=O)O)O)C(=O)C(=O)[O-]
acser,VZXPDPZARILFQX-BYPYZUCNSA-N,CC(=O)OCC(C(=O)O)N
dhf,OZRNSSUDZOLUSN-LBPRGKRZSA-L,C1C(=NC2=C(N1)NC(=NC2=O)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)[O-])C(=O)[O-]
glyc__R,RBNPOMFGQQGHHO-UWTATZPHSA-M,C(C(C(=O)[O-])O)O
fmnRD,NA,noinchikey_inpubchem
glycogen,NA,noinchikey_inpubchem
gmp,RQFCJASXJCIDSX-UUOKFMHZSA-L,C1=NC2=C(N1C3C(C(C(O3)COP(=O)([O-])[O-])O)O)NC(=NC2=O)N
cobalt2,XLJKHNWPARRRJB-UHFFFAOYSA-N,[Co+2]
g3pe,JZNWSCPGTDBMEW-YFKPBYRVSA-N,C(COP(=O)(O)OCC(CO)O)N
ibcoa,AEWHYWSPVRZHCT-NDZSKPAWSA-J,CC(C)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O
3hmbcoa,PEKYNTFSOBAABV-LQUDNSJZSA-J,CC(C(C)O)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O
maltttr,LUEWUZLMQUOBSB-ZLBHSGTGSA-N,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)O)CO)CO)CO)O)O)O)O
pglyp_BS,NA,noinchikey_inpubchem
raffin,MUPFEKGTMRGPLJ-ZQSKZDJDSA-N,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3(C(C(C(O3)CO)O)O)CO)O)O)O)O)O)O)O
metox__R,NA,noinchikey_inpubchem
skm,JXOHGGNKMLTUBP-HSUXUTPPSA-M,C1C(C(C(C=C1C(=O)[O-])O)O)O
trdcal,BGEHHAVMRVXCGR-UHFFFAOYSA-N,CCCCCCCCCCCCC=O
r1p,YXJDFQJKERBOBM-TXICZTDVSA-L,C(C1C(C(C(O1)OP(=O)([O-])[O-])O)O)O
ser_L_ala__L,SSJMZMUVNKEENT-IMJSIDKUSA-N,CC(C(=O)[O-])NC(=O)C(CO)[NH3+]
lald__L,BSABBBMNWQWLLU-VKHMYHEASA-N,CC(C=O)O
xmp,DCTLYFZHFGENCW-UUOKFMHZSA-L,C1=NC2=C(N1C3C(C(C(O3)COP(=O)([O-])[O-])O)O)NC(=O)NC2=O
hcys__L,FFFHZYDWPBMWHY-UHFFFAOYSA-N,C(CS)C(C(=O)O)N
ocdcal,FWWQKRXKHIRPJY-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC=O
hemeD,NA,noinchikey_inpubchem
nadph,ACFIXJIJDZMPPO-NNYOXOHSSA-J,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O
arab__D,SRBFZHDQGSBBOR-ZRMNMSDTSA-N,C1C(C(C(C(O1)O)O)O)O
amet,MEFKEPWMEQBLKI-AIRLBKTGSA-O,C[S+](CCC(C(=O)O)N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O
acac,WDJHALXBUFZDSR-UHFFFAOYSA-M,CC(=O)CC(=O)[O-]
trnamet,NA,noinchikey_inpubchem
2ippm,NJMGRJLQRLFQQX-HYXAFXHYSA-L,CC(C)C(=CC(=O)[O-])C(=O)[O-]
5aop,ZGXJTSGNIOSYLO-UHFFFAOYSA-N,C(CC(=O)O)C(=O)CN
nmn,DAYLJWODMCOQEW-TURQNECASA-M,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])[O-])O)O)C(=O)N
2pglyc,ASCFNMCAHFUBCO-UHFFFAOYSA-K,C(C(=O)[O-])OP(=O)([O-])[O-]
thr_L_phe__L,IQHUITKNHOKGFC-MIMYLULJSA-N,CC(C(C(=O)NC(CC1=CC=CC=C1)C(=O)[O-])[NH3+])O
2p4c2me,HTJXTKBIUVFUAR-XHIBXCGHSA-J,CC(CO)(C(COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O)O)OP(=O)([O-])[O-]
