reactions,data_type,kcat,MW,kcat_MW
PRAIS,DLkcat,,,
PRAMPC,DLkcat,,,
AMPMS3,DLkcat,,,
G1PCTYT,DLkcat,,,
ACBIPGT,DLkcat,,,
SEPHCHCS,DLkcat,,,
NMNDA,DLkcat,,,
ORNTAC,DLkcat,,,
UHGADA2,DLkcat,,,
DHNANT,DLkcat,,,
ASPO6,DLkcat,,,
HGYDAS,DLkcat,,,
GGDPR,DLkcat,,,
ASP1DC,DLkcat,,,
PPNDH,DLkcat,,,
ASPK,DLkcat,,,
DXPS,DLkcat,,,
ME2,DLkcat,,,
PAPSR,DLkcat,,,
DPCOAK,DLkcat,,,
PC11M,DLkcat,,,
DPOR,DLkcat,,,
HSK,DLkcat,,,
MTHFD,DLkcat,,,
PMDPHT,DLkcat,,,
ARGabcpp,DLkcat,,,
ARGOXRum,DLkcat,,,
BCAROHX2,DLkcat,,,
HPPK,DLkcat,,,
PANTS,DLkcat,,,
AHCi,DLkcat,,,
G6PDH2r,DLkcat,,,
ALAD_L,DLkcat,,,
GLCBRAN3_num1,DLkcat,,,
DXPRIi,DLkcat,,,
RBFSa,DLkcat,,,
GLUTRS,DLkcat,,,
MPOMMM,DLkcat,,,
METAT,DLkcat,,,
EAR160y,DLkcat,,,
DHORTS,DLkcat,,,
PDX5PS2,DLkcat,,,
KARI_23dhmp_1,DLkcat,,,
ARGDC,DLkcat,,,
GAPDi_nadp,DLkcat,,,
ASPOb,DLkcat,,,
SUCDum,DLkcat,,,
FBP_num1,DLkcat,,,
CITCIb,DLkcat,,,
TMPK,DLkcat,,,
AGPR,DLkcat,,,
IPMD,DLkcat,,,
CDPMEK,DLkcat,,,
DVOCHR_1,DLkcat,,,
H2CO3_NAt_syn,DLkcat,,,
HEMEOS,DLkcat,,,
MPOMT_1,DLkcat,,,
CPPPGO2,DLkcat,,,
PC17M_1,DLkcat,,,
UAMAS,DLkcat,,,
GLUCYS,DLkcat,,,
NDHPQRum_num1,DLkcat,,,
CYNL,DLkcat,,,
CYOOum,DLkcat,,,
BPNT2_num1,DLkcat,,,
METS_1,DLkcat,,,
PRUK,DLkcat,,,
FNOR_1,DLkcat,,,
GART,DLkcat,,,
IPPMIb,DLkcat,,,
DMTPHT,DLkcat,,,
PC6YM_1,DLkcat,,,
PGL,DLkcat,,,
DDPA,DLkcat,,,
ASPCT,DLkcat,,,
HSERTA_num1,DLkcat,,,
CYRDAAT_num1,DLkcat,,,
MECDPDHf,DLkcat,,,
MTHFR3_1,DLkcat,,,
ZCAROTDH1,DLkcat,,,
GLYALDDy,DLkcat,,,
LDAPAT,DLkcat,,,
3OAR40_2,DLkcat,,,
RNDR2,DLkcat,,,
GRTT,DLkcat,,,
NPDPS,DLkcat,,,
3OAS100,DLkcat,,,
HPROb,DLkcat,,,
3OAS120,DLkcat,,,
EAR180y,DLkcat,,,
3OAS60,DLkcat,,,
EAR40y,DLkcat,,,
KARA1,DLkcat,,,
TKT1,DLkcat,,,
PTRCabcpp,DLkcat,,,
PKETF,DLkcat,,,
ACODA_num1,DLkcat,,,
NDHPQRcm_num1,DLkcat,,,
NI2uabcpp_num1,DLkcat,,,
TDPDRR,DLkcat,,,
UAGCVT,DLkcat,,,
PRASCSi,DLkcat,,,
PRFGS,DLkcat,,,
GLU5K,DLkcat,,,
TRDR,DLkcat,,,
GLUPRT,DLkcat,,,
PSERT,DLkcat,,,
PC8XM,DLkcat,,,
GMPS2,DLkcat,,,
RBFK,DLkcat,,,
NTRIRfx,DLkcat,,,
UPP3MT,DLkcat,,,
ACS,DLkcat,,,
DHNCOAS,DLkcat,,,
MCOATA,DLkcat,,,
GTHPi,DLkcat,,,
ARGSS,DLkcat,,,
PKETX,DLkcat,,,
PMPK,DLkcat,,,
HMBS,DLkcat,,,
PTPATi,DLkcat,,,
PGLYCP,DLkcat,,,
HTHRPDH,DLkcat,,,
UAGAAT2_num1,DLkcat,,,
SPTc,DLkcat,,,
GTHOr,DLkcat,,,
SHK3Dr,DLkcat,,,
ORPT,DLkcat,,,
PRPPS,DLkcat,,,
CITMS_num1,DLkcat,,,
BCT1_syn,DLkcat,,,
TRDRf,DLkcat,,,
AMPTASECG_num1,DLkcat,,,
SPRMS,DLkcat,,,
NNDPR,DLkcat,,,
ADSK,DLkcat,,,
FCLT,DLkcat,,,
ADCYRS,DLkcat,,,
ATPPRT,DLkcat,,,
GTHRDH_syn_num1,DLkcat,,,
ANPRT,DLkcat,,,
PC6AR_1,DLkcat,,,
TRSARyr,DLkcat,,,
CYNTtabcpp,DLkcat,,,
RBPCcx,DLkcat,,,
MOBDabcpp,DLkcat,,,
DHNCOAT,DLkcat,,,
NPHBDC,DLkcat,,,
HCO3E_1_cx,DLkcat,,,
DESAT16a,DLkcat,,,
UAGDP,DLkcat,,,
PDS1_1,DLkcat,,,
FRTT,DLkcat,,,
3OAS180,DLkcat,,,
EAR80y,DLkcat,,,
EAR140y,DLkcat,,,
ACGS,DLkcat,,,
CYTBD4um,DLkcat,,,
DHPPDA,DLkcat,,,
DHFR,DLkcat,,,
BCAROHX,DLkcat,,,
MPOMC1_1,DLkcat,,,
ERTHMMOR,DLkcat,,,
AFAT,DLkcat,,,
UAAGDS,DLkcat,,,
HEX1,DLkcat,,,
CHPHYS,DLkcat,,,
ARGDHpp,DLkcat,,,
PHETA1,DLkcat,,,
PFK,DLkcat,,,
DMPPS_syn,DLkcat,,,
ANS2,DLkcat,,,
3OAS160,DLkcat,,,
ACHBSb,DLkcat,,,
PC20M,DLkcat,,,
ADSS,DLkcat,,,
THRPDC,DLkcat,,,
MPOMOR_1,DLkcat,,,
SPMS,DLkcat,,,
BPNT_num1,DLkcat,,,
ICDHyr,DLkcat,,,
TMDS3,DLkcat,,,
CTPS2,DLkcat,,,
GTHS,DLkcat,,,
AHSERL2_1,DLkcat,,,
PEPC,DLkcat,,,
NTRARf2,DLkcat,,,
G6PDA,DLkcat,,,
MPML,DLkcat,,,
PDH,DLkcat,,,
E4PD_num1,DLkcat,,,
GAPD_num1,DLkcat,,,
CPPPGO,DLkcat,,,
OCBT,DLkcat,,,
GLGC,DLkcat,,,
PYK,DLkcat,,,
SULR_2,DLkcat,,,
ADCS,DLkcat,,,
UGMDDS,DLkcat,,,
GLCDBRAN3,DLkcat,,,
IG3PS,DLkcat,,,
GLYCLTDx_num1,DLkcat,,,
FMNRy_1,DLkcat,,,
GHMT2r,DLkcat,,,
OPMEACPR,DLkcat,,,
SPP,DLkcat,,,
AGPAT160,DLkcat,,,
AGPATACP_HDE_PALM,DLkcat,,,
BTS6,DLkcat,,,
PMEACPE,DLkcat,,,
G3PAT160,DLkcat,,,
G3PAT161,DLkcat,,,
G3PAT1819Z_1,DLkcat,,,
EPMEACPR,DLkcat,,,
AGPAT161,DLkcat,,,
AGPATACP_OLE_HDE,DLkcat,,,
AGPATACP_OLE_PALM,DLkcat,,,
GLUDGS_OLE_HDE,DLkcat,,,
GLUDGS_OLE_PALM,DLkcat,,,
GLUDGS_HDE_PALM,DLkcat,,,
GLUDGS_HDE_HDE,DLkcat,,,
TYRTRS,DLkcat,,,
DAGK160,DLkcat,,,
DAGK_HDE_PALM,DLkcat,,,
DAGK161,DLkcat,,,
SQDGS_PALM_PALM,DLkcat,,,
SQDGS_HDE_PALM,DLkcat,,,
PGPS_OLE_PALM,DLkcat,,,
DGDGS_HDE_PALM,DLkcat,,,
DGDGS_HDE_HDE,DLkcat,,,
DGDGS_OLE_HDE,DLkcat,,,
DGDGS_OLE_PALM,DLkcat,,,
CDPDAGS_OLE_PALM,DLkcat,,,
GLNTRS,DLkcat,,,
METTRS,DLkcat,,,
SERTRS,DLkcat,,,
PROTRS,DLkcat,,,
GLYTRS,DLkcat,,,
CYSTRS,DLkcat,,,
ARGTRS,DLkcat,,,
TRPTRS,DLkcat,,,
HISTRS,DLkcat,,,
PHETRS,DLkcat,,,
ASNTRS,DLkcat,,,
ASPTRS,DLkcat,,,
UDPGLDC,DLkcat,,,
AGTi,DLkcat,,,
DBTS,DLkcat,,,
THRTRS,DLkcat,,,
LEUTRS,DLkcat,,,
ILETRS,DLkcat,,,
LYSTRS,DLkcat,,,
AOXSr2,DLkcat,,,
AMAOTr,DLkcat,,,
LIPOS2,DLkcat,,,
ALATRS,DLkcat,,,
VALTRS,DLkcat,,,
FMETTRS,DLkcat,,,
BACCL,DLkcat,,,
BTNPL2,DLkcat,,,
LIPOCT_num1,DLkcat,,,
LIPATPT_1,DLkcat,,,
ZXANHX,DLkcat,,,
CPH4S,DLkcat,,,
OGMEACPR,DLkcat,,,
CDGS,DLkcat,,,
CCGS,DLkcat,,,
CDGR,DLkcat,,,
SAMTRI,DLkcat,,,
EPXQR,DLkcat,,,
UPPRT,DLkcat,,,
ZCARDS,DLkcat,,,
UDPGD,DLkcat,,,
GFUCS,DLkcat,,,
AACPS6,DLkcat,,,
ALDR18,DLkcat,,,
ALDDC17,DLkcat,,,
ALCD19_num1,DLkcat,,,
PHYPQOX,DLkcat,,,
LALGP,DLkcat,,27006.814799999986,
CXANHX,DLkcat,,,
OGMEACPS,DLkcat,,,
KDOPS,DLkcat,,,
KDOPP,DLkcat,,,
KDOCT2,DLkcat,,,
EGMEACPR,DLkcat,,,
DXYTST,DLkcat,,,
OANTS,DLkcat,,,
ACGAMT,DLkcat,,,
PFOR,DLkcat,,,
ACMAMT,DLkcat,,,
ICLIPAabcpp,DLkcat,,,
ICLIPAS,DLkcat,,,
MOAT_1,DLkcat,,,
MPTG2,DLkcat,,,
UAGPT3,DLkcat,,,
GLYCOX1,DLkcat,,,
UM4PL,DLkcat,,,
UM3PL,DLkcat,,,
PAPPT3,DLkcat,,,
OANTIabcpp,DLkcat,,,
OANTILpp,DLkcat,,,
MDDCP1pp_num1,DLkcat,,,
MDDCP2pp_num1,DLkcat,,,
STACPSI,DLkcat,,,
UDCPDP,DLkcat,,,
ETCPC,DLkcat,,,
GLYCOX2,DLkcat,,,
AGM4PA,DLkcat,,,
AM3PA,DLkcat,,,
AM4PA,DLkcat,,,
MALCOAMT,DLkcat,,,
AGM3PApp,DLkcat,,,
AGM4PApp,DLkcat,,,
UM4PCP,DLkcat,,,
AM4PCP,DLkcat,,,
4PCP,DLkcat,,,
AGM4PCP,DLkcat,,,
AGMH,DLkcat,,,
AGM3PH,DLkcat,,,
ENOPH,DLkcat,,,
QULNS,DLkcat,,,
AGM4PH,DLkcat,,,
LADGMDH,DLkcat,,,
ILETA,DLkcat,,,
CELLSYN,DLkcat,,,
ALAALAabcpp,DLkcat,,,
LEUTA,DLkcat,,,
ARD,DLkcat,,,
VALTA,DLkcat,,,
4PEPTabcpp,DLkcat,,,
ALAALAD,DLkcat,,,
ADPGLC,DLkcat,,,
UNK3,DLkcat,,,
DALAabcpp,DLkcat,,,
3OAR180,DLkcat,,,
3OAR140,DLkcat,,,
PAPA160,DLkcat,,,
PHEOASE,DLkcat,,,
PAPA_HDE_PALM,DLkcat,,,
PAPA161,DLkcat,,,
PAPA_OLE_HDE,DLkcat,,,
ACGK,DLkcat,,,
LEUabcpp,DLkcat,,,
ACLSa,DLkcat,,,
PAPA_OLE_PALM,DLkcat,,,
TYRTA,DLkcat,,,
ACLSb,DLkcat,,,
PHEOX_1,DLkcat,,,
OPMEACPS,DLkcat,,,
EAR100y,DLkcat,,,
EHGLAT,DLkcat,,,
KAS15,DLkcat,,,
FALDH2,DLkcat,,,
PHYTK,DLkcat,,,
NDH_1_4_um_copy2,DLkcat,,,
ACCOAC,DLkcat,,,
ASPO5,DLkcat,,,
DAGK_OLE_HDE,DLkcat,,,
DAGK_OLE_PALM,DLkcat,,,
PNTK,DLkcat,,,
3OAR120,DLkcat,,,
3OAR60,DLkcat,,,
3OAR100,DLkcat,,,
3OAR80,DLkcat,,,
ALCD1_num1,DLkcat,,,
NDH_1_1_um_copy1,DLkcat,,,
NDH_1_4_um_copy1,DLkcat,,,
PCHLDA430,DLkcat,,,
SFGTHi,DLkcat,,,
PCHLDA650,DLkcat,,,
SPR,DLkcat,,,
OPAH,DLkcat,,,
ACGAMK,DLkcat,,,
AGDC,DLkcat,,,
ANHMK,DLkcat,,,
RNDR4,DLkcat,,,
TRPS2,DLkcat,,,
PSICSum,DLkcat,,,
PPND,DLkcat,,,
CBFCum,DLkcat,,15544.840699999986,
ACM6PH,DLkcat,,,
SUCR,DLkcat,,,
THBTGT,DLkcat,,,
FDH6,DLkcat,,,
THISAT,DLkcat,,,
PSIIum_num1,DLkcat,,,
ATPSum,DLkcat,,,
CYSDES,DLkcat,,,
GLNabcpp,DLkcat,,,
GLNS_num1,DLkcat,,,
MDDEP1pp_num1,DLkcat,,,
THII,DLkcat,,,
SHS1,DLkcat,,,
PSIICSum_num1,DLkcat,,,
NDH_1_1_um_copy2,DLkcat,,,
ASNS1,DLkcat,,,
MDDCP3pp_num1,DLkcat,,,
MDDCP4pp_num1,DLkcat,,,
MDDCP5pp_num1,DLkcat,,,
MDDEP2pp_num1,DLkcat,,,
MDDEP3pp_num1,DLkcat,,,
MDDEP4pp_num1,DLkcat,,,
MNHNAtpp,DLkcat,,,
ORNTA_reverse,DLkcat,,4128.894199999999,
3HAD160_reverse,DLkcat,,,
HSTPT_reverse,DLkcat,,,
PGK_reverse,DLkcat,,,
DESAT18a_reverse,DLkcat,,,
TALA_reverse,DLkcat,,,
HEMEAS_1_reverse,DLkcat,,,
MTHFC_reverse,DLkcat,,,
ASPTA_reverse,DLkcat,,,
ACKr_reverse,DLkcat,,,
3HAD60_reverse,DLkcat,,,
OHPBAT_reverse,DLkcat,,,
3HAD80_reverse,DLkcat,,,
3OAR160_reverse,DLkcat,,,
NMNS_reverse,DLkcat,,,
GALUi_reverse,DLkcat,,,
NAMNPP_reverse,DLkcat,,,
GLYDHDA_reverse,DLkcat,,,
UAPGR_reverse,DLkcat,,,
NNATr_reverse_num1,DLkcat,,,
GF6PTA_reverse,DLkcat,,,
DPR_reverse,DLkcat,,,
TKT2_reverse,DLkcat,,,
LDH_D_reverse,DLkcat,,,
G3PD2_reverse,DLkcat,,,
FBA_reverse,DLkcat,,,
ACOTA_reverse,DLkcat,,,
3HAD180_reverse,DLkcat,,,
ALDD2y_reverse,DLkcat,,,
PSCVT_reverse,DLkcat,,,
PDX5POi_reverse,DLkcat,,,
PGCD_reverse,DLkcat,,,
NTD6_reverse,DLkcat,,,
AMPMS3_reverse,DLkcat,,,
ME2_reverse,DLkcat,,,
MTHFD_reverse,DLkcat,,,
PMDPHT_reverse,DLkcat,,,
3HAD140_reverse,DLkcat,,,
HPPK_reverse,DLkcat,,,
ALAD_L_reverse,DLkcat,,,
FBA3_reverse,DLkcat,,,
DHORTS_reverse,DLkcat,,,
PDX5PS2_reverse,DLkcat,,,
SUCDum_reverse,DLkcat,,,
AGPR_reverse,DLkcat,,,
H2CO3_NAt_syn_reverse,DLkcat,,,
HEMEOS_reverse,DLkcat,,,
FNOR_1_reverse,DLkcat,,,
ASPCT_reverse,DLkcat,,,
3HAD40_2_reverse,DLkcat,,,
GLYALDDy_reverse,DLkcat,,,
3OAR40_2_reverse,DLkcat,,,
ADSL2r_reverse,DLkcat,,,
EAR180y_reverse,DLkcat,,,
DHQTi_reverse,DLkcat,,,
TKT1_reverse,DLkcat,,,
ACODA_reverse_num1,DLkcat,,,
ENO_reverse,DLkcat,,,
PRASCSi_reverse,DLkcat,,,
PSERT_reverse,DLkcat,,,
GMPS2_reverse,DLkcat,,,
SPTc_reverse,DLkcat,,,
GTHOr_reverse,DLkcat,,,
SHK3Dr_reverse,DLkcat,,,
ORPT_reverse,DLkcat,,,
PRPPS_reverse,DLkcat,,,
PC6AR_1_reverse,DLkcat,,,
HCO3E_1_cx_reverse,DLkcat,,,
DESAT16a_reverse,DLkcat,,,
PHETA1_reverse,DLkcat,,,
GLYOX_1_reverse,DLkcat,,,
OCBT_reverse,DLkcat,,,
GHMT2r_reverse,DLkcat,,,
AOXSr2_reverse,DLkcat,,,
AMAOTr_reverse,DLkcat,,,
ALCD19_reverse_num1,DLkcat,,,
ILETA_reverse,DLkcat,,,
LEUTA_reverse,DLkcat,,,
VALTA_reverse,DLkcat,,,
3OAR180_reverse,DLkcat,,,
3OAR140_reverse,DLkcat,,,
TYRTA_reverse,DLkcat,,,
EHGLAT_reverse,DLkcat,,,
3HAD120_reverse,DLkcat,,,
CITCIa_reverse,DLkcat,,,
3HAD100_reverse,DLkcat,,,
3OAR120_reverse,DLkcat,,,
3OAR60_reverse,DLkcat,,,
3OAR100_reverse,DLkcat,,,
3OAR80_reverse,DLkcat,,,
G5SD_num2,DLkcat,,,
DMBZIDS2_num2,DLkcat,,,
GLYOX_num2,DLkcat,,,
THRS_num2,DLkcat,,,
NNATr_num2,DLkcat,,,
LTHRK_num2,DLkcat,,,
LTHRK_num3,DLkcat,,,
LTHRK_num4,DLkcat,,,
LTHRK_num5,DLkcat,,,
NMNAT_num2,DLkcat,,,
ADMDC_num2,DLkcat,,,
CYSS_2_num2,DLkcat,,,
CYSS_2_num3,DLkcat,,,
CYSS_2_num4,DLkcat,,,
SERAT_num2,DLkcat,,,
GLCBRAN3_num2,DLkcat,,,
FBP_num2,DLkcat,,,
NDHPQRum_num2,DLkcat,,,
BPNT2_num2,DLkcat,,,
HSERTA_num2,DLkcat,,,
CYRDAAT_num2,DLkcat,,,
CYRDAAT_num3,DLkcat,,,
ACODA_num2,DLkcat,,27006.814799999986,
NDHPQRcm_num2,DLkcat,,,
NI2uabcpp_num2,DLkcat,,,
UAGAAT2_num2,DLkcat,,,
CITMS_num2,DLkcat,,,
AMPTASECG_num2,DLkcat,,,
GTHRDH_syn_num2,DLkcat,,,
BPNT_num2,DLkcat,,,
E4PD_num2,DLkcat,,,
GAPD_num2,DLkcat,,,
GLYCLTDx_num2,DLkcat,,,
LIPOCT_num2,DLkcat,,,
ALCD19_num2,DLkcat,,,
MDDCP1pp_num2,DLkcat,,,
MDDCP2pp_num2,DLkcat,,,
ALCD1_num2,DLkcat,,,
PSIIum_num2,DLkcat,,,
GLNS_num2,DLkcat,,,
GLNS_num3,DLkcat,,,
MDDEP1pp_num2,DLkcat,,,
MDDEP1pp_num3,DLkcat,,,
PSIICSum_num2,DLkcat,,,
MDDCP3pp_num2,DLkcat,,,
MDDCP4pp_num2,DLkcat,,,
MDDCP5pp_num2,DLkcat,,,
MDDEP2pp_num2,DLkcat,,,
MDDEP2pp_num3,DLkcat,,,
MDDEP3pp_num2,DLkcat,,,
MDDEP3pp_num3,DLkcat,,,
MDDEP4pp_num2,DLkcat,,,
MDDEP4pp_num3,DLkcat,,,
NNATr_reverse_num2,DLkcat,,,
ACODA_reverse_num2,DLkcat,,27006.814799999986,
ALCD19_reverse_num2,DLkcat,,,
