metname,inchikey,Canonical_SMILES
L2aadp,OYIFNHCXNCRBQI-BYPYZUCNSA-M,C(CC(C(=O)[O-])[NH3+])CC(=O)[O-]
algac_MG_41,NA,noinchikey_inpubchem
phaccoa,ZIGIFDRJFZYEEQ-CECATXLMSA-J,CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])C(C(=O)NCCC(=O)NCCSC(=O)CC4=CC=CC=C4)O
egmeACP,NA,noinchikey_inpubchem
hd_7_10,NA,noinchikey_inpubchem
moadcoo,NA,noinchikey_inpubchem
2m35mdntha,NA,noinchikey_inpubchem
udcpg,NA,noinchikey_inpubchem
glygln,NA,noinchikey_inpubchem
anth,RWZYAGGXGHYGMB-UHFFFAOYSA-M,C1=CC=C(C(=C1)C(=O)[O-])N
tntmdh,NA,noinchikey_inpubchem
ps160,KLFKZIQAIPDJCW-GPOMZPHUSA-M,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(C(=O)[O-])[NH3+])OC(=O)CCCCCCCCCCCCCCC
cholp,YHHSONZFOIEMCP-UHFFFAOYSA-M,C[N+](C)(C)CCOP(=O)([O-])[O-]
5dh4dglc,QUURPCHWPQNNGL-ZAFYKAAXSA-L,C(C(C(C(=O)[O-])O)O)C(=O)C(=O)[O-]
lpspput,NA,noinchikey_inpubchem
fcmcbtt,NA,noinchikey_inpubchem
3hphxacoa,NA,noinchikey_inpubchem
urcan,LOIYMIARKYCTBW-OWOJBTEDSA-M,C1=C(NC=N1)C=CC(=O)[O-]
trnaleu,NA,noinchikey_inpubchem
ptsla,NA,noinchikey_inpubchem
met__D,FFEARJCKVFRZRR-SCSAIBSYSA-N,CSCCC(C(=O)O)N
3dhsk,SLWWJZMPHJJOPH-PHDIDXHHSA-M,C1C(C(C(=O)C=C1C(=O)[O-])O)O
ttdceap,NA,noinchikey_inpubchem
glyc3p,AWUCVROLDVIAJX-GSVOUGTGSA-L,C(C(COP(=O)([O-])[O-])O)O
3hptslacoa,NA,noinchikey_inpubchem
anhgm3p,ZWZMFRJKRXDGBE-UHFFFAOYSA-L,noinchikey_inpubchem
3h6athcoa,NA,noinchikey_inpubchem
5drib,WDRISBUVHBMJEF-MROZADKFSA-N,CC(C(C(C=O)O)O)O
3hoctaACP,NA,noinchikey_inpubchem
trdox,NA,noinchikey_inpubchem
ocdcap,NA,noinchikey_inpubchem
taur,XOAAWQZATWQOTB-UHFFFAOYSA-N,C(CS(=O)(=O)O)N
biliverd,QBUVFDKTZJNUPP-BBROENKCSA-L,noinchikey_inpubchem
dtbt,AUTOLBMXDDTRRT-UHFFFAOYSA-M,CC1C(NC(=O)N1)CCCCCC(=O)[O-]
dhor__S,UFIVEPVSAGBUSI-REOHCLBHSA-M,C1C(NC(=O)NC1=O)C(=O)[O-]
pac,WLJVXDMOQOGPHL-UHFFFAOYSA-M,C1=CC=C(C=C1)CC(=O)[O-]
g6p_B,NBSCHQHZLSJFNQ-VFUOTHLCSA-L,C(C1C(C(C(C(O1)O)O)O)O)OP(=O)([O-])[O-]
acgam,OVRNDRQMDRJTHS-RTRLPJTCSA-N,CC(=O)NC1C(C(C(OC1O)CO)O)O
3optcoa,NA,noinchikey_inpubchem
ggptrc,WKGTVHGVLRCTCF-UHFFFAOYSA-O,C(CCNC(=O)CCC(C(=O)[O-])[NH3+])C[NH3+]
3ohd58coa,NA,noinchikey_inpubchem
moadamp,NA,noinchikey_inpubchem
3c2hmp,RNQHMTFBUSSBJQ-CRCLSJGQSA-L,CC(C)C(C(C(=O)[O-])O)C(=O)[O-]
tntmmh,NA,noinchikey_inpubchem
tyrtrna,NA,noinchikey_inpubchem
dgdp,CIKGWCTVFSRMJU-KVQBGUIXSA-K,C1C(C(OC1N2C=NC3=C2NC(=NC3=O)N)COP(=O)([O-])OP(=O)([O-])[O-])O
sertrna,NA,noinchikey_inpubchem
ggalicore_kt,NA,noinchikey_inpubchem
histd,ZQISRDCJNBUVMM-YFKPBYRVSA-O,C1=C(NC=N1)CC(CO)[NH3+]
4hpro_DC,NA,noinchikey_inpubchem
tyr__L,OUYCCCASQSFEME-QMMMGPOBSA-N,C1=CC(=CC=C1CC(C(=O)O)N)O
4hba,BVJSUAQZOZWCKN-UHFFFAOYSA-N,C1=CC(=CC=C1CO)O
p_xyl,URLKBWYHVLBVBO-UHFFFAOYSA-N,CC1=CC=C(C=C1)C
5aprbu,RQRINYISXYAZKL-RPDRRWSUSA-L,C(C(C(C(COP(=O)([O-])[O-])O)O)O)NC1=C(C(=O)NC(=O)N1)N
ddcap,NA,noinchikey_inpubchem
nonacoa,NA,noinchikey_inpubchem
malcoa,LTYOQGRJFJAKNA-DVVLENMVSA-I,CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-])O
thf,MSTNYGQPCMXVAQ-RYUDHWBXSA-L,C1C(NC2=C(N1)NC(=NC2=O)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)[O-])C(=O)[O-]
pgp161,PTJJTQQVMKSSOK-WXUKJITCSA-K,CCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(COP(=O)([O-])[O-])O)OC(=O)CCCCCCCC=CCCCCCC
2aobut,SAUCHDKDCUROAO-VKHMYHEASA-N,CC(=O)C(C(=O)O)N
phept,NA,noinchikey_inpubchem
fe3dcit,NA,noinchikey_inpubchem
iscu_4fe4s,NA,noinchikey_inpubchem
2hadnt,NA,noinchikey_inpubchem
3hcpalm9eACP,NA,noinchikey_inpubchem
ile__L,AGPKZVBTJJNPAG-WHFBIAKZSA-N,CCC(C)C(C(=O)O)N
pnonacoa,NA,noinchikey_inpubchem
dmgly,FFDGPVCHZBVARC-UHFFFAOYSA-N,CN(C)CC(=O)O
lipidX_kt,NA,noinchikey_inpubchem
dnad,SENPVEZBRZQVST-HISDBWNOSA-L,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)[O-]
34dhbald,IBGBGRVKPALMCQ-UHFFFAOYSA-N,C1=CC(=C(C=C1C=O)O)O
trnaasp,NA,noinchikey_inpubchem
alac__S,NMDWGEGFJUBKLB-YFKPBYRVSA-M,CC(=O)C(C)(C(=O)[O-])O
so3,LSNNMFCWUKXFEE-UHFFFAOYSA-L,[O-]S(=O)[O-]
ru5p__D,FNZLKVNUWIIPSJ-UHNVWZDZSA-L,C(C(C(C(=O)CO)O)O)OP(=O)([O-])[O-]
10fthf,AUFGTPPARQZWDO-YPMHNXCESA-L,C1C(NC2=C(N1)NC(=NC2=O)N)CN(C=O)C3=CC=C(C=C3)C(=O)NC(CCC(=O)[O-])C(=O)[O-]
quln,GJAWHXHKYYXBSV-UHFFFAOYSA-L,C1=CC(=C(N=C1)C(=O)[O-])C(=O)[O-]
hgbam,JJMDOVLPFPOLFZ-IPUCCYEASA-L,noinchikey_inpubchem
R_3hddcoa,IJFLXRCJWPKGKJ-IGYWURMESA-J,CCCCCCCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)O
5oxpro,ODHCTXKNWHHXJC-VKHMYHEASA-M,C1CC(=O)NC1C(=O)[O-]
t3c5ddeceACP,NA,noinchikey_inpubchem
mptamp,XJXFAXLUOKQPAQ-YPRLVJTJSA-K,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])OCC4C(=C(C5C(O4)NC6=C(N5)C(=O)N=C(N6)N)[S-])S)O)O)N
dsbard,NA,noinchikey_inpubchem
CCbuttc,KJOVGYUGXHIVAY-BXTBVDPRSA-K,C(=CC(=O)[O-])C(=CC(=O)[O-])C(=O)[O-]
2mahmp,AGQJQCFEPUVXNK-UHFFFAOYSA-K,CC1=NC=C(C(=N1)N)COP(=O)([O-])OP(=O)([O-])[O-]
R_3h6atha,NA,noinchikey_inpubchem
dcdp,FTDHDKPUHBLBTL-SHYZEUOFSA-K,C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)([O-])OP(=O)([O-])[O-])O
nona2coa,NA,noinchikey_inpubchem
phe__D,NA,noinchikey_inpubchem
3ocpalm9eACP,NA,noinchikey_inpubchem
3hodcoa,WZMAIEGYXCOYSH-SFKGBVSGSA-J,CCCCCCCCCCCCCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)O
adhlam,ARGXEXVCHMNAQU-UHFFFAOYSA-N,CC(=O)SC(CCCCC(=O)N)CCS
3ig3p,NQEQTYPJSIEPHW-MNOVXSKESA-L,C1=CC=C2C(=C1)C(=CN2)C(C(COP(=O)([O-])[O-])O)O
ribflv,AUNGANRZJHBGPY-SCRDCRAPSA-M,CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])CC(C(C(CO)O)O)O
hgmeACP,NA,noinchikey_inpubchem
orot,PXQPEWDEAKTCGB-UHFFFAOYSA-M,C1=C(NC(=O)NC1=O)C(=O)[O-]
3hddcoa,IJFLXRCJWPKGKJ-LXIXEQKWSA-J,CCCCCCCCCC(CC(=O)SCCN=C(CCN=C(C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)[O-])[O-])O
cdp,ZWIADYZPOWUWEW-XVFCMESISA-K,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])[O-])O)O
hxbut,NA,noinchikey_inpubchem
ddecoa,NA,noinchikey_inpubchem
3oddecACP,NA,noinchikey_inpubchem
indole,SIKJAQJRHWYJAI-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CN2
26dap__M,GMKMEZVLHJARHF-SYDPRGILSA-N,C(CC(C(=O)O)N)CC(C(=O)O)N
seasmet,GGJFWMOVUFBSIN-AIRLBKTGSA-O,C[Se+](CCC(C(=O)O)N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O
dh4mchc,KWQSYZVAOWYCNP-POYBYMJQSA-M,CC1=CC(C(C=C1)(C(=O)[O-])O)O
4abz,ALYNCZNDIQEVRV-UHFFFAOYSA-M,C1=CC(=CC=C1C(=O)[O-])N
3hbcoa__R,NA,noinchikey_inpubchem
s7p,JDTUMPKOJBQPKX-GBNDHIKLSA-L,C(C(C(C(C(C(=O)CO)O)O)O)O)OP(=O)([O-])[O-]
scys__L,NOKPBJYHPHHWAN-REOHCLBHSA-M,C(C(C(=O)O)N)SS(=O)(=O)[O-]
doxopa,NA,noinchikey_inpubchem
asp__L,CKLJMWTZIZZHCS-REOHCLBHSA-M,C(C(C(=O)[O-])[NH3+])C(=O)[O-]
anhm4p,OUWAMZWZTFUVMV-NPLPHQDTSA-L,noinchikey_inpubchem
vanln,MWOOGOJBHIARFG-UHFFFAOYSA-N,COC1=C(C=CC(=C1)C=O)O
dad_5,XGYIMTFOTBMPFP-KQYNXXCUSA-N,CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O
iscu_2fe2s2,NA,noinchikey_inpubchem
pram,SKCBPEVYGOQGJN-TXICZTDVSA-M,C(C1C(C(C(O1)[NH3+])O)O)OP(=O)([O-])[O-]
3hmbcoa,PEKYNTFSOBAABV-LQUDNSJZSA-J,CC(C(C)O)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O
dtdp4d6dg,PSXWNITXWWECNY-UCBTUHGZSA-L,CC1C(=O)C(C(C(O1)OP(=O)([O-])OP(=O)([O-])OCC2C(CC(O2)N3C=C(C(=O)NC3=O)C)O)O)O
udpg,HSCJRCZFDFQWRP-RDKQLNKOSA-L,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OC3C(C(C(C(O3)CO)O)O)O)O)O
3hhdd7coa,NA,noinchikey_inpubchem
5aizc,XFVULMDJZXYMSG-ZIYNGMLESA-L,C1=NC(=C(N1C2C(C(C(O2)COP(=O)([O-])[O-])O)O)N)C(=O)O
citr__L,RHGKLRLOHDJJDR-BYPYZUCNSA-N,C(CC(C(=O)O)N)CNC(=O)N
C121d6PHA,NA,noinchikey_inpubchem
tded5_2,NA,noinchikey_inpubchem
hdeACP,NA,noinchikey_inpubchem
dec4coa,NA,noinchikey_inpubchem
dcacoa,NA,noinchikey_inpubchem
3hnonacoa,NA,noinchikey_inpubchem
pe180,LVNGJLRDBYCPGB-LDLOPFEMSA-N,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCCCC
2ddglcn,WPAMZTWLKIDIOP-WVZVXSGGSA-M,C(C(C(CO)O)O)C(=O)C(=O)[O-]
tde_2Z,NA,noinchikey_inpubchem
hdcoa,NA,noinchikey_inpubchem
manur,NA,noinchikey_inpubchem
2me4p,XMWHRVNVKDKBRG-UHNVWZDZSA-L,CC(CO)(C(COP(=O)([O-])[O-])O)O
gmhep17bp,LMTGTTLGDUACSJ-NNPWBXLPSA-J,C(C(C1C(C(C(C(O1)OP(=O)([O-])[O-])O)O)O)O)OP(=O)([O-])[O-]
R_3h4atbcoa,NA,noinchikey_inpubchem
4fe4s,LJBDFODJNLIPKO-UHFFFAOYSA-N,noinchikey_inpubchem
ddcaACP,NA,noinchikey_inpubchem
C101PAH,NA,noinchikey_inpubchem
o_xyl,NA,noinchikey_inpubchem
galur,AEMOLEFTQBMNLQ-YMDCURPLSA-M,C1(C(C(OC(C1O)O)C(=O)[O-])O)O
urate,LEHOTFFKMJEONL-UHFFFAOYSA-N,C12=C(NC(=O)N1)NC(=O)NC2=O
g6p,NBSCHQHZLSJFNQ-GASJEMHNSA-L,C(C1C(C(C(C(O1)O)O)O)O)OP(=O)([O-])[O-]
1hdecg3p,NA,noinchikey_inpubchem
pa141,NA,noinchikey_inpubchem
4pqq,NA,noinchikey_inpubchem
glygly,YMAWOPBAYDPSLA-UHFFFAOYSA-N,C(C(=O)NCC(=O)O)N
1tdec7eg3p,NA,noinchikey_inpubchem
hdcap,NA,noinchikey_inpubchem
fdxo_22,NA,noinchikey_inpubchem
gmhep7p,SDADNVAZGVDAIM-ZUHYCWGWSA-L,C(C(C1C(C(C(C(O1)O)O)O)O)O)OP(=O)([O-])[O-]
3mcat,PGSWEKYNAOWQDF-UHFFFAOYSA-N,CC1=C(C(=CC=C1)O)O
3hocoa,ATVGTMKWKDUCMS-OTOYJEMWSA-J,CCCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)O
dtdprmn,ZOSQFDVXNQFKBY-CGAXJHMRSA-L,CC1C(C(C(C(O1)OP(=O)([O-])OP(=O)([O-])OCC2C(CC(O2)N3C=C(C(=O)NC3=O)C)O)O)O)O
iscssh,NA,noinchikey_inpubchem
pptrn,NA,noinchikey_inpubchem
amob,UOKVQQMBGVMXPU-CJPDYEHRSA-N,C[S+](CCC(=O)C(=O)[O-])CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O
4hbz,FJKROLUGYXJWQN-UHFFFAOYSA-M,C1=CC(=CC=C1C(=O)[O-])O
selnp,JRPHGDYSKGJTKZ-UHFFFAOYSA-K,[O-]P(=O)([O-])[Se-]
cpe160,DTFRUHREBAYLCS-UHFFFAOYSA-M,CCCCCCC1CC1CCCCCCCC(=O)N(CCOP(=O)([O-])OCC(CO)O)C(=O)CCCCCCCC2CC2CCCCCC
3hphpcoa,NA,noinchikey_inpubchem
msa,OAKURXIZZOAYBC-UHFFFAOYSA-M,C(C=O)C(=O)[O-]
dmanur,NA,noinchikey_inpubchem
4ahmmp,VUTBELPREDJDDH-UHFFFAOYSA-N,CC1=NC=C(C(=N1)N)CO
4c2me,YFAUKWZNPVBCFF-XHIBXCGHSA-L,CC(CO)(C(COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O)O)O
13dpg,LJQLQCAXBUHEAZ-UWTATZPHSA-J,C(C(C(=O)OP(=O)([O-])[O-])O)OP(=O)([O-])[O-]
6atha,NA,noinchikey_inpubchem
prealgac_M2,NA,noinchikey_inpubchem
ser__L,MTCFGRXMJLQNBG-REOHCLBHSA-N,C(C(C(=O)O)N)O
dmlz,SXDXRJZUAJBNFL-XKSSXDPKSA-M,CC1=C(N(C2=NC(=NC(=O)C2=N1)[O-])CC(C(C(CO)O)O)O)C
pe181e11,NA,noinchikey_inpubchem
3hdd5coa,NA,noinchikey_inpubchem
cyan,LELOWRISYMNNSU-UHFFFAOYSA-N,C#N
thrtrna,NA,noinchikey_inpubchem
h2s,RWSOTUBLDIXVET-UHFFFAOYSA-M,[SH-]
succ,KDYFGRWQOYBRFD-UHFFFAOYSA-L,C(CC(=O)[O-])C(=O)[O-]
apc,NA,noinchikey_inpubchem
C70pPHA,NA,noinchikey_inpubchem
gcald,WGCNASOHLSPBMP-UHFFFAOYSA-N,C(C=O)O
crn,PHIQHXFUZVPYII-ZCFIWIBFSA-N,C[N+](C)(C)CC(CC(=O)[O-])O
gua,UYTPUPDQBNUYGX-UHFFFAOYSA-N,C1=NC2=C(N1)C(=O)N=C(N2)N
5aptn,JJMDCOVWQOJGCB-UHFFFAOYSA-N,C(CCN)CC(=O)O
rdxo,NA,noinchikey_inpubchem
pep,DTBNBXWJWCWCIK-UHFFFAOYSA-K,C=C(C(=O)[O-])OP(=O)([O-])[O-]
dd6_2,NA,noinchikey_inpubchem
ppi,XPPKVPWEQAFLFU-UHFFFAOYSA-K,OP(=O)([O-])OP(=O)([O-])[O-]
cur,NA,noinchikey_inpubchem
murein3px4p,LOVDDQLBOGPFKC-UHFFFAOYSA-H,noinchikey_inpubchem
34hpp,KKADPXVIOXHVKN-UHFFFAOYSA-M,C1=CC(=CC=C1CC(=O)C(=O)[O-])O
dhpmp,PLSQMGZYOGSOCE-XINAWCOVSA-L,C1C(=NC2=C(N1)NC(=NC2=O)N)C(C(COP(=O)([O-])[O-])O)O
man,WQZGKKKJIJFFOK-QTVWNMPRSA-N,C(C1C(C(C(C(O1)O)O)O)O)O
ahcys,ZJUKTBDSGOFHSH-WFMPWKQPSA-N,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N
pta,NQPDZGIKBAWPEJ-UHFFFAOYSA-M,CCCCC(=O)[O-]
phxacoa,NA,noinchikey_inpubchem
pimACP,NA,noinchikey_inpubchem
adsel,NA,noinchikey_inpubchem
sertrna_sec,NA,noinchikey_inpubchem
protrna,NA,noinchikey_inpubchem
