metname,inchikey,Canonical_SMILES
nadph_x,NA,noinchikey_inpubchem
argtrna,NA,noinchikey_inpubchem
didp_n,NA,noinchikey_inpubchem
utp_n,NA,noinchikey_inpubchem
nadp,XJLXINKUBYWONI-NNYOXOHSSA-K,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O)C(=O)N
13dpg_x,NA,noinchikey_inpubchem
glyc__R,RBNPOMFGQQGHHO-UWTATZPHSA-M,C(C(C(=O)[O-])O)O
trnatyr,NA,noinchikey_inpubchem
asp__L,CKLJMWTZIZZHCS-REOHCLBHSA-M,C(C(C(=O)[O-])[NH3+])C(=O)[O-]
cystrna,NA,noinchikey_inpubchem
nh4,QGZKDVFQNNGYKY-UHFFFAOYSA-O,[NH4+]
gdpman,NA,noinchikey_inpubchem
12dgr_LM_m,NA,noinchikey_inpubchem
prpp_x,NA,noinchikey_inpubchem
hdeACP_m,NA,noinchikey_inpubchem
gtp_n,NA,noinchikey_inpubchem
hco3_m,NA,noinchikey_inpubchem
glincoa_x,NA,noinchikey_inpubchem
trpox_m,NA,noinchikey_inpubchem
dump_n,NA,noinchikey_inpubchem
fdp,RNBGYGVWRKECFJ-VRPWFDPXSA-J,C(C1C(C(C(O1)(COP(=O)([O-])[O-])O)O)O)OP(=O)([O-])[O-]
gtp,XKMLYUALXHKNFT-UUOKFMHZSA-J,C1=NC2=C(N1C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)NC(=NC2=O)N
xtsn,UBORTCNDUKBEOP-UUOKFMHZSA-N,C1=NC2=C(N1C3C(C(C(O3)CO)O)O)NC(=O)NC2=O
atp_m,NA,noinchikey_inpubchem
glyc3p_m,NA,noinchikey_inpubchem
btcoa_m,NA,noinchikey_inpubchem
6pgc_x,NA,noinchikey_inpubchem
sph1p_r,NA,noinchikey_inpubchem
5dpmev_x,NA,noinchikey_inpubchem
3htdACP_m,NA,noinchikey_inpubchem
udpg_x,NA,noinchikey_inpubchem
lanost_r,NA,noinchikey_inpubchem
accoa_m,NA,noinchikey_inpubchem
dcdp,FTDHDKPUHBLBTL-SHYZEUOFSA-K,C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)([O-])OP(=O)([O-])[O-])O
adhlam_m,NA,noinchikey_inpubchem
3hbutcoa_m,NA,noinchikey_inpubchem
pi_n,NA,noinchikey_inpubchem
g3p_x,NA,noinchikey_inpubchem
glincoa_m,NA,noinchikey_inpubchem
no2,IOVCWXUNBOPUCH-UHFFFAOYSA-M,N(=O)[O-]
acac,WDJHALXBUFZDSR-UHFFFAOYSA-M,CC(=O)CC(=O)[O-]
25aics,NAQGHJTUZRHGAC-ZZZDFHIKSA-J,C1=NC(=C(N1C2C(C(C(O2)COP(=O)([O-])[O-])O)O)N)C(=O)NC(CC(=O)[O-])C(=O)[O-]
3hddACP_m,NA,noinchikey_inpubchem
malACP_m,NA,noinchikey_inpubchem
ins,UGQMRVRMYYASKQ-KQYNXXCUSA-N,C1=NC(=O)C2=C(N1)N(C=N2)C3C(C(C(O3)CO)O)O
trnaval,NA,noinchikey_inpubchem
succ_x,NA,noinchikey_inpubchem
glyald,MNQZXJOMYWMBOU-VKHMYHEASA-N,C(C(C=O)O)O
tdd2coa_m,NA,noinchikey_inpubchem
pmtcoa_r,NA,noinchikey_inpubchem
coa_x,NA,noinchikey_inpubchem
g6p_B,NBSCHQHZLSJFNQ-VFUOTHLCSA-L,C(C1C(C(C(C(O1)O)O)O)O)OP(=O)([O-])[O-]
psd5p,NA,noinchikey_inpubchem
ptd3ino_LM,NA,noinchikey_inpubchem
12dgr_LM_r,NA,noinchikey_inpubchem
strcoa,SIARJEKBADXQJG-LFZQUHGESA-J,CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O
dadp_n,NA,noinchikey_inpubchem
etha,HZAXFHJVJLSVMW-UHFFFAOYSA-O,C(CO)[NH3+]
idp_n,NA,noinchikey_inpubchem
5oxpro,ODHCTXKNWHHXJC-VKHMYHEASA-M,C1CC(=O)NC1C(=O)[O-]
ipdp_x,NA,noinchikey_inpubchem
ditp,UFJPAQSLHAGEBL-RRKCRQDMSA-J,C1C(C(OC1N2C=NC3=C2NC=NC3=O)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O
5pmev_x,NA,noinchikey_inpubchem
6pgl_x,NA,noinchikey_inpubchem
ocd2coa_m,NA,noinchikey_inpubchem
ddcoa_m,NA,noinchikey_inpubchem
q6h2_m,NA,noinchikey_inpubchem
h2o_m,NA,noinchikey_inpubchem
13dpg,LJQLQCAXBUHEAZ-UWTATZPHSA-J,C(C(C(=O)OP(=O)([O-])[O-])O)OP(=O)([O-])[O-]
cdp_n,NA,noinchikey_inpubchem
asntrna,NA,noinchikey_inpubchem
1pyr5c_m,NA,noinchikey_inpubchem
hxd2coa_m,NA,noinchikey_inpubchem
gtp_m,NA,noinchikey_inpubchem
thrtrna,NA,noinchikey_inpubchem
Ssq23epx_r,NA,noinchikey_inpubchem
butd2coa_m,NA,noinchikey_inpubchem
gam6p_x,NA,noinchikey_inpubchem
spmd,ATHGHQPFGPMSJY-UHFFFAOYSA-Q,C(CC[NH2+]CCC[NH3+])C[NH3+]
pi,NBIIXXVUZAFLBC-UHFFFAOYSA-L,OP(=O)([O-])[O-]
ura,ISAKRJDGNUQOIC-UHFFFAOYSA-N,C1=CNC(=O)NC1=O
glyc3p,AWUCVROLDVIAJX-GSVOUGTGSA-L,C(C(COP(=O)([O-])[O-])O)O
g6p_A_x,NA,noinchikey_inpubchem
alatrna,NA,noinchikey_inpubchem
gln__L,ZDXPYRJPNDTMRX-VKHMYHEASA-N,C(CC(=O)N)C(C(=O)O)N
gthox_x,NA,noinchikey_inpubchem
mi3p__D,INAPMGSXUVUWAF-PTQMNWPWSA-L,noinchikey_inpubchem
dnad,SENPVEZBRZQVST-HISDBWNOSA-L,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)[O-]
succoa_m,NA,noinchikey_inpubchem
ethap,NA,noinchikey_inpubchem
lincoa,NA,noinchikey_inpubchem
fadh2_m,NA,noinchikey_inpubchem
didp,BKUSIKGSPSFQAC-RRKCRQDMSA-K,C1C(C(OC1N2C=NC3=C2N=CN=C3[O-])COP(=O)(O)OP(=O)([O-])[O-])O
met__L,FFEARJCKVFRZRR-BYPYZUCNSA-N,CSCCC(C(=O)O)N
acgam6p,BRGMHAYQAZFZDJ-RTRLPJTCSA-L,CC(=O)NC1C(C(C(OC1O)COP(=O)([O-])[O-])O)O
dutp,AHCYMLUZIRLXAA-SHYZEUOFSA-J,C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O
34hpp_m,NA,noinchikey_inpubchem
dhlam_m,NA,noinchikey_inpubchem
glutrna_m,NA,noinchikey_inpubchem
trprd_m,NA,noinchikey_inpubchem
2kmb,SXFSQZDSUWACKX-UHFFFAOYSA-M,CSCCC(=O)C(=O)[O-]
3pg,OSJPPGNTCRNQQC-UWTATZPHSA-K,C(C(C(=O)[O-])O)OP(=O)([O-])[O-]
pglyp_LM_m,NA,noinchikey_inpubchem
ptd1ino_LM_r,NA,noinchikey_inpubchem
succ,KDYFGRWQOYBRFD-UHFFFAOYSA-L,C(CC(=O)[O-])C(=O)[O-]
udpgalfur,ZQLQOXLUCGXKHS-SIAUPFDVSA-L,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OC3C(C(C(O3)C(CO)O)O)O)O)O
coa,RGJOEKWQDUBAIZ-IBOSZNHHSA-J,CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])C(C(=O)NCCC(=O)NCCS)O
hxan,FDGQSTZJBFJUBT-UHFFFAOYSA-N,C1=NC2=C(N1)C(=O)N=CN2
palmACP_m,NA,noinchikey_inpubchem
h2o,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O
ocdcya,NA,noinchikey_inpubchem
udpg,HSCJRCZFDFQWRP-RDKQLNKOSA-L,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OC3C(C(C(C(O3)CO)O)O)O)O)O
6pgl,IJOJIVNDFQSGAB-SQOUGZDYSA-L,C(C1C(C(C(C(=O)O1)O)O)O)OP(=O)([O-])[O-]
nad_m,NA,noinchikey_inpubchem
amp_m,NA,noinchikey_inpubchem
gdp_r,NA,noinchikey_inpubchem
phe__L,COLNVLDHVKWLRT-QMMMGPOBSA-N,C1=CC=C(C=C1)CC(C(=O)O)N
dhf,OZRNSSUDZOLUSN-LBPRGKRZSA-L,C1C(=NC2=C(N1)NC(=NC2=O)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)[O-])C(=O)[O-]
ru5p__D,FNZLKVNUWIIPSJ-UHNVWZDZSA-L,C(C(C(C(=O)CO)O)O)OP(=O)([O-])[O-]
duri_m,NA,noinchikey_inpubchem
sphs1p_r,NA,noinchikey_inpubchem
histrna,NA,noinchikey_inpubchem
3oxocACP_m,NA,noinchikey_inpubchem
gal_x,NA,noinchikey_inpubchem
lincoa_x,NA,noinchikey_inpubchem
CDPdag_LM,NA,noinchikey_inpubchem
tyrtrna,NA,noinchikey_inpubchem
leu__L_m,NA,noinchikey_inpubchem
ivcoa_m,NA,noinchikey_inpubchem
nadph_m,NA,noinchikey_inpubchem
ac_m,NA,noinchikey_inpubchem
aicar,NOTGFIUVDGNKRI-UUOKFMHZSA-L,C1=NC(=C(N1C2C(C(C(O2)COP(=O)([O-])[O-])O)O)N)C(=O)N
ala__L,QNAYBMKLOCPYGJ-REOHCLBHSA-N,CC(C(=O)O)N
3pg_x,NA,noinchikey_inpubchem
h2s,RWSOTUBLDIXVET-UHFFFAOYSA-M,[SH-]
imp,GRSZFWQUAKGDAV-KQYNXXCUSA-L,C1=NC(=O)C2=C(N1)N(C=N2)C3C(C(C(O3)COP(=O)([O-])[O-])O)O
nadh_x,NA,noinchikey_inpubchem
2tocdACP_m,NA,noinchikey_inpubchem
mi1p__D,INAPMGSXUVUWAF-UOTPTPDRSA-L,noinchikey_inpubchem
trnaile,NA,noinchikey_inpubchem
4mop_m,NA,noinchikey_inpubchem
utp,PGAVKCOVUIYSFO-XVFCMESISA-J,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O
pa_LM_m,NA,noinchikey_inpubchem
mag_LM,NA,noinchikey_inpubchem
ergst,DNVPQKQSNYMLRS-APGDWVJJSA-N,CC(C)C(C)C=CC(C)C1CCC2C1(CCC3C2=CC=C4C3(CCC(C4)O)C)C
dadp,DAEAPNUQQAICNR-RRKCRQDMSA-K,C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)([O-])OP(=O)([O-])[O-])O
nh4_n,NA,noinchikey_inpubchem
h2o2_m,NA,noinchikey_inpubchem
ddd2coa_m,NA,noinchikey_inpubchem
ala__L_m,NA,noinchikey_inpubchem
xan,LRFVTYWOQMYALW-UHFFFAOYSA-N,C1=NC2=C(N1)C(=O)NC(=O)N2
trnaleu,NA,noinchikey_inpubchem
h2o2,MHAJPDPJQMAIIY-UHFFFAOYSA-N,OO
occoa_m,NA,noinchikey_inpubchem
nadp_m,NA,noinchikey_inpubchem
trnalys,NA,noinchikey_inpubchem
pmtcoa_x,NA,noinchikey_inpubchem
h2o_x,NA,noinchikey_inpubchem
succ_m,NA,noinchikey_inpubchem
atp_r,NA,noinchikey_inpubchem
pro__L_m,NA,noinchikey_inpubchem
glu__L,WHUUTDBJXJRKMK-VKHMYHEASA-M,C(CC(=O)[O-])C(C(=O)[O-])[NH3+]
strcoa_m,NA,noinchikey_inpubchem
mal__L_x,NA,noinchikey_inpubchem
alpro,NA,noinchikey_inpubchem
alincoa,NA,noinchikey_inpubchem
3oxhACP_m,NA,noinchikey_inpubchem
co2_r,NA,noinchikey_inpubchem
gsn,NYHBQMYGNKIUIF-UUOKFMHZSA-N,C1=NC2=C(N1C3C(C(C(O3)CO)O)O)NC(=NC2=O)N
CDPdag_LM_m,NA,noinchikey_inpubchem
man1p,HXXFSFRBOHSIMQ-RWOPYEJCSA-L,C(C1C(C(C(C(O1)OP(=O)([O-])[O-])O)O)O)O
glyc,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O
trnaasp,NA,noinchikey_inpubchem
ser__L_r,NA,noinchikey_inpubchem
ethap_m,NA,noinchikey_inpubchem
r5p_x,NA,noinchikey_inpubchem
gdp,QGWNDRXFNXRZMB-UUOKFMHZSA-K,C1=NC2=C(N1C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])[O-])O)O)NC(=NC2=O)N
mercppyr,OJOLFAIGOXZBCI-UHFFFAOYSA-M,C(C(=O)C(=O)[O-])S
leu__L,ROHFNLRQFUQHCH-YFKPBYRVSA-N,CC(C)CC(C(=O)O)N
dcamp,OFBHPPMPBOJXRT-DPXQIYNJSA-J,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)([O-])[O-])O)O)NC(CC(=O)[O-])C(=O)[O-]
trpdrd_n,NA,noinchikey_inpubchem
dudp_n,NA,noinchikey_inpubchem
glyc_x,NA,noinchikey_inpubchem
gthrd_x,NA,noinchikey_inpubchem
dutp_n,NA,noinchikey_inpubchem
ump,DJJCXFVJDGTHFX-XVFCMESISA-L,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)([O-])[O-])O)O
cys__L,XUJNEKJLAYXESH-REOHCLBHSA-N,C(C(C(=O)O)N)S
e4p,NGHMDNPXVRFFGS-IUYQGCFVSA-L,C(C(C(C=O)O)O)OP(=O)([O-])[O-]
glu__L_m,NA,noinchikey_inpubchem
lincoa_m,NA,noinchikey_inpubchem
2aobut_m,NA,noinchikey_inpubchem
alpla,NA,noinchikey_inpubchem
6pgc,BIRSGZKFKXLSJQ-SQOUGZDYSA-K,C(C(C(C(C(C(=O)[O-])O)O)O)O)OP(=O)([O-])[O-]
