,kcat,data_type,MW,kcat_MW
CELASE1,11211.641785181226,fill,29832.34680000002,1352957.9384834848
AHEXASE3,77.39301999999999,Other_species,52377.33660000006,5319.378381679676
AHMMPS,11211.641785181226,fill,47154.00000000002,855959.4186421596
CELLBabc_num1,11211.641785181226,fill,206980.34700000018,195003.58856124818
CHORS,0.43915,Other_species,41749.41449999999,37.86735739731153
AHSERL2,95.80666666666667,Other_species,47030.85550000002,7333.568491009054
CRTNh,604.6666666666666,Other_species,34946.697,62289.148528114114
CS,171.07037984651163,Other_species,42304.36730000003,14557.678243481056
AICART,5.363333333333333,Other_species,49866.75370000007,387.1918375949942
CTPS2,19.576011267605633,Other_species,59490.80420000001,1184.6140174279283
CYSS_num1,210.87593333333334,Other_species,31129.9562,24386.586191213464
CYSTRS_num1,42.321979166666665,Other_species,37718.96490000002,4039.324127900443
ALKP,16.0,Database,48167.69970000001,1195.8221039980447
CYTDK2,105.81487142857142,Other_species,64986.435500000174,5861.739210836638
AIRCr,49.5,Other_species,61177.13889999999,2912.8527944284106
CYTK1,51.8058,Other_species,24701.94290000003,7550.049028734487
CYTK2,51.8058,Other_species,24701.94290000003,7550.049028734487
DAPDC,18.235,Other_species,43981.07110000003,1492.596663931633
DAPE,71.69108333333334,Other_species,26873.34350000002,9603.862652966864
DASYN160,5.806666666666667,Other_species,30098.163699999997,694.5274206213452
AKP1,16.0,Database,48167.69970000001,1195.8221039980447
DCMPDA,518.6,Other_species,23211.5931,80432.2216039536
DDGLK,15.344999999999999,Other_species,37600.48780000009,1469.1830673537129
ALAALAr,1026.7407575228578,Brenda_SA,34249.15560000003,107922.85714285713
DDPA,7.659999999999999,Database,37377.70560000004,737.7659906444329
ALATRS,6.545606666666667,Other_species,98096.9555000006,240.21320417023398
ALAabc,11211.641785181226,fill,170572.38069999998,236626.29472024727
DDPGA_num1,9.8,Other_species,94237.41100000005,374.37361261972677
DHAD1,14.895461538461538,Other_species,59780.81170000006,897.0045741025207
DHAD2,14.895461538461538,Other_species,59780.81170000006,897.0045741025207
AMYLe,11211.641785181226,fill,65067.00250000015,620313.0446442852
DHDPS,11211.641785181226,fill,32389.883100000003,1246127.0793117622
DHFR,0.06,Database,19367.246499999994,11.152850251583263
DHFS,38.92087179615385,Other_species,48867.90970000002,2867.221850214596
DHORTS,64.35333333333334,Other_species,42632.39770000005,5434.177116432739
APRAUR,0.21666666666666667,Other_species,38865.22670000009,20.069354181844982
DHORD_NAD,167.23857142857142,Other_species,54215.428700000004,11104.935837994342
DHQTi,58.99115319148936,Other_species,16565.846599999993,12819.637692972588
DHQS,1476.1764705882354,Other_species,56384.69450000004,94249.60694107588
AMYe,11211.641785181226,fill,161327.62210000074,250185.9873793567
DMATT,0.5995714285714286,Other_species,31023.6955,69.57446906533566
ARAI,4501.139730388892,Brenda_SA,56657.70290000003,286000.0
DNTPPA,4.10015,Other_species,79388.45600000043,185.92803971398462
DPCOAK,4.969783333333333,Other_species,20330.687300000012,880.0105838035288
DPR,16.84285714285714,Other_species,38046.4111,1593.6926496146102
ANPRT_num1,0.8697687096774194,Other_species,52239.29540000009,59.938927791103104
DRBK,11.399090909090908,Other_species,32654.048900000045,1256.711760259758
DRPA,454.7493250000001,Brenda_SA,27284.959500000008,60000.0
ANS_num1,8.2855,Other_species,64268.72940000023,464.11062235812454
DTMPK,2.8220666666666667,Other_species,22848.962000000018,444.6346402956945
DURIK1,0.8236363636363636,Database,20653.653600000012,143.56253699785628
DUTPDP,0.609625,Database,29804.546600000023,73.63473866769033
ARGTRS,5.546278666666667,Other_species,62480.73410000016,319.56415825786445
AROH,2.700108,Other_species,40664.88740000005,239.03641252920298
ASAD,171.09833333333333,Other_species,36621.00330000003,16819.692102755675
ASNTRAT,4.4967,Other_species,119271.70699999998,135.72472807821893
ASP1DC,19.140076923076922,Other_species,12837.740199999986,5367.321339239829
ASPCT,97.48194416666666,Other_species,60771.661800000016,5774.648719578044
ASPO2,3.2933333333333334,Database,26639.65060000003,445.05088216134436
ASPK_num1,18.931833333333334,Other_species,43814.88650000005,1555.5124169955322
EDA,21.483325,Database,22235.86569999999,3478.16320908972
FPGS_tm,40.46104,Other_species,48867.90970000002,2980.6829245245976
DXPRIi,2.895,Database,42199.46970000007,246.96992815528162
ASPTRS_Asn,39.64448076923077,Other_species,66494.14880000026,2146.3562335161464
DXPS,49.35031818181818,Other_species,67396.1045000002,2636.0743958806243
ASPTRS,39.64448076923077,Other_species,66494.14880000026,2146.3562335161464
ASPT,131.90357142857144,Other_species,51127.82489999998,9287.562263241467
EGLUCe_num1,11211.641785181226,fill,31733.61710000004,1271897.5684197173
ENO,66.2408972972973,Other_species,46869.83230000002,5087.861820027681
FBA,5.828144135135135,Other_species,34923.03630000002,600.7873629958823
ATPPRT,1.0455714285714286,Other_species,54799.32900000007,68.68801519188561
FBA2,5.828144135135135,Other_species,34923.03630000002,600.7873629958823
FBA3,5.828144135135135,Other_species,34923.03630000002,600.7873629958823
FBP,111.75666666666666,Database,28646.371399999996,14044.501287168261
FCI,0.1055,Other_species,54192.16270000009,7.008393484912522
FMETTRS,12.649192307692308,Other_species,35327.51110000001,1288.9980326888156
FMNAT,0.40286893636363635,Other_species,33613.36790000003,43.147362538137386
FOLD3,77.02221538461538,Other_species,31638.231200000035,8764.079560320522
GALM2,5303.6875,Other_species,39849.538000000015,479134.1621074752
GLYCOe,11211.641785181226,fill,65067.00250000015,620313.0446442852
GLNTRAT,3.5582307692307693,Other_species,119271.70699999998,107.39873765058776
GLU5K,12.25,Other_species,38319.57869999999,1150.8477257867141
GTPCII,11211.641785181226,fill,43926.61210000001,918848.7000720095
GRTT,7.893761928571428,Other_species,31023.6955,915.9947738288348
FTHFLi,286.3618181818182,Other_species,58536.89310000009,17611.159234116305
GalMr,5303.6875,Other_species,39849.538000000015,479134.1621074752
FUCASE2,11211.641785181226,fill,52204.59449999995,773148.6244309867
FUCASE,11211.641785181226,fill,52204.59449999995,773148.6244309867
FUM,460.39146341463413,Other_species,48726.93350000003,34014.232976361665
G1PACT,307.90158333333335,Other_species,49009.907200000016,22616.76798278042
GALS3,76.75736842105263,Database,63655.723600000136,4340.95334540803
GLS3e_num1,11211.641785181226,fill,31733.61710000004,1271897.5684197173
GLSe_num1,11211.641785181226,fill,79495.4033000004,507726.3432998045
GLCMAN4,11211.641785181226,fill,169055.5000000005,238749.46645718295
G3PD1ir_num1,2284.8888888888887,Other_species,53628.51250000006,153381.09555061758
G6PDA,224.31428571428572,Other_species,37370.770900000025,21608.637154751013
GLCMAN6abc,11211.641785181226,fill,216773.15860000034,186194.22573959
GLCMAN4abc,11211.641785181226,fill,216773.15860000034,186194.22573959
GLCMAN6,11211.641785181226,fill,169055.5000000005,238749.46645718295
GALUi,168.93529411764706,Other_species,39338.10030000001,15460.000716494415
G6PDH2r,3333.3333333333335,Database,57535.61560000006,208566.46574230774
GALKr,23.971307142857142,Other_species,39588.65160000004,2179.834427962321
GALM1,11211.641785181226,fill,39849.538000000015,1012857.6754554192
GALMAN6abc,11211.641785181226,fill,216773.15860000034,186194.22573959
GALMAN4abc,11211.641785181226,fill,216773.15860000034,186194.22573959
GALMAN4,11211.641785181226,fill,232711.22360000064,173442.04461762068
GALT_num1,263.91257777777776,Other_species,37632.85770000011,25246.163540750644
GALMAN6,11211.641785181226,fill,232711.22360000064,173442.04461762068
GALMAN600b_e,11211.641785181226,fill,76930.69940000027,524652.8465416795
GALMAN600c_e,11211.641785181226,fill,76930.69940000027,524652.8465416795
GALMAN600a_e,11211.641785181226,fill,76930.69940000027,524652.8465416795
KAS14,4.858223076923077,Other_species,43839.67920000003,398.94459530906124
IMPC,4.6209999999999996,Other_species,49866.75370000007,333.6010220372532
GAPD,26711.372820000015,Brenda_SA,36424.59930000002,2640000.0
GARFT,6.3756,Other_species,23597.285600000014,972.6610250460327
LEUabc,11211.641785181226,fill,170572.38069999998,236626.29472024727
GF6PTA,12.19958375,Other_species,68081.19440000012,645.0900558818621
GHMT2r,34.82536217391304,Other_species,47457.078800000025,2641.7829962616006
GLCAASE3,11211.641785181226,fill,65682.08230000011,614504.1237015158
GLCS1,303.75,Other_species,55455.72770000001,19718.43207820713
ILEabc,11211.641785181226,fill,170572.38069999998,236626.29472024727
HSDy,90255.93808583375,Brenda_SA,81433.92910000037,3990000.0000000005
LMNe,11211.641785181226,fill,72539.19740000021,556415.1779083827
LMN2_num1,11211.641785181226,fill,81072.97910000039,497846.6423056633
KARA2,2.9908316,Other_species,38046.4111,282.996305004968
KARA1,2.845258348623853,Other_species,38046.4111,269.2219780762941
IMP,11211.641785181226,fill,28646.371399999996,1408971.1350545576
GLNS,127.194,Other_species,50034.590299999996,9151.636842722384
GLCURS1_num1,11211.641785181226,fill,78627.84650000033,513328.44816819753
GLGC_num1,104.63045454545454,Other_species,47138.12260000001,7990.764493527714
GLNSP2,127.194,Other_species,50034.590299999996,9151.636842722384
GLS_num1,11211.641785181226,fill,72539.19740000021,556415.1779083827
MANA2,11211.641785181226,fill,92372.00080000045,436949.61760157323
GLUCAN2abc,11211.641785181226,fill,213840.43740000023,188747.79212667458
GLUCANabc,11211.641785181226,fill,213840.43740000023,188747.79212667458
GluForTx,111.00782222222222,Other_species,34410.450999999994,11613.569377512666
MANA3,11211.641785181226,fill,92372.00080000045,436949.61760157323
GLUFT,111.00782222222222,Other_species,34410.450999999994,11613.569377512666
MANA1,11211.641785181226,fill,92372.00080000045,436949.61760157323
GLUSy_num1,23.6,Other_species,55198.019899999985,1539.1856474909532
LMN2abc_num1,11211.641785181226,fill,206980.34700000018,195003.58856124818
GLYCDx,29768.322450000025,Brenda_SA,39691.09660000003,2700000.0
GLUTRS_num1,0.7654916666666667,Other_species,57380.90590000005,48.02590612289371
GLUTRS_Gln_num1,0.0636,Other_species,57380.90590000005,3.990177506068265
HCO3abc,11211.641785181226,fill,88312.58650000008,457034.6314865591
GLYCK2,0.054,Database,44721.87370000001,4.346866173453729
HEX1,92.6,Database,33890.47910000001,9836.390893630061
MCOATA,379.7133533333333,Other_species,32965.613200000036,41466.48399065722
HEX7,232.77297456140352,Other_species,34994.72900000005,23945.969360730054
GLYCL_2,156.38235294117646,Other_species,40332.04449999998,13958.540350917136
GLYCt,11211.641785181226,fill,24863.0839,1623367.0203177172
NTPP1,0.609625,Database,29804.546600000023,73.63473866769033
NTPP2,0.609625,Database,29804.546600000023,73.63473866769033
NTPP3,0.609625,Database,29804.546600000023,73.63473866769033
HPYRRx,107.26793103448276,Other_species,33450.44740000001,11544.376286104256
GMPS2,88.30191666666667,Other_species,57038.99550000007,5573.1503897189
HISTD,5.091545454545455,Other_species,47748.166500000065,383.87994723030073
GLYK_num1,2191.34,Other_species,55090.39610000004,143197.80866487534
GLYTRS,170.70833333333334,Other_species,111351.70760000036,5518.9993332441545
GND,150.95714285714286,Database,53018.22850000005,10250.167341704255
NTPP4,0.609625,Database,29804.546600000023,73.63473866769033
NTPP5,0.609625,Database,29804.546600000023,73.63473866769033
MELIBabc,11211.641785181226,fill,204016.48150000087,197836.51854937142
MDH,370.7621448333333,Other_species,34994.01899999999,38142.05282908488
GNK,9.4,Other_species,54152.43640000002,624.9026313431021
MCLORi,771.7073888888889,Other_species,34994.01899999999,79389.18362020666
GPDDA1,12.048782142857142,Other_species,25701.122100000022,1687.6934612238456
HISTP,338.10405555555553,Other_species,27143.512300000024,44842.19236432416
GPDDA2,12.048782142857142,Other_species,25701.122100000022,1687.6934612238456
GTPCI,7.2103725,Other_species,30308.63160000004,856.4339473511554
ME1,280.583,Other_species,41042.940300000046,24610.780626747615
HISTRS,26.770136363636365,Other_species,48274.58930000007,1996.3399441927672
GUI1,67.86666666666666,Other_species,52305.01780000009,4671.062362204178
HMPK1,0.2401111111111111,Other_species,45391.79550000006,19.043088965273448
GUI2,67.86666666666666,Other_species,52305.01780000009,4671.062362204178
MECDPDH2,11211.641785181226,fill,37759.43800000002,1068922.435409457
MECDPS,2.3333333333333335,Other_species,17833.097899999993,471.0342559157937
HPPK,11211.641785181226,fill,15093.309099999988,2674159.1362925475
MEPCT,87.87294117647059,Other_species,25369.961200000016,12469.179031905414
HPROb,612.1272127777778,Other_species,27829.204100000024,79185.08765401588
METAT,0.9518819739285714,Other_species,43672.51640000002,78.46525432051484
METB1,63.396523809523806,Other_species,42752.82750000006,5338.301559453241
HSERTA,6.297272727272727,Database,35758.635599999994,633.9778192818358
MHPGLUT,0.3990909090909091,Other_species,85570.15730000043,16.79005062115581
HSK,10.715428571428571,Other_species,31295.602500000008,1232.6186357058582
METS_num1,170.34306666666666,Other_species,85703.02860000046,7155.3485333888975
METTRS,6.187476190476191,Other_species,73003.15660000032,305.122618296675
MGSA,243.63125,Other_species,17641.112199999996,49717.528580766026
MI1PS2,11211.641785181226,fill,42193.83149999997,956583.2016618932
MGt5_num1,11211.641785181226,fill,50661.811700000064,796692.9936430276
HSTPT,0.028104167125,Database,39297.49210000004,2.5745918185450796
MLTG1_num1,9.8,Database,55180.133400000035,639.3605420315997
MLTG2,11211.641785181226,fill,55180.133400000035,731457.282534449
HXPRT,4.52585,Other_species,20044.984000000004,812.8247944722729
MNLDH2,1.15,Database,34869.19920000002,118.72942582518492
HYDFDN,11211.641785181226,fill,158961.18590000056,253910.4763098793
MNNH,2.763333333333333,Other_species,41889.87260000002,237.4798342069915
MOHMT,0.781,Other_species,29690.973600000034,94.69544643022405
ICDHyr,56.121346,Other_species,45402.079300000056,4449.946978529677
MTHFC,9.484857142857143,Other_species,29556.925700000036,1155.2448336765171
MTHFD,94.9512,Other_species,29556.925700000036,11564.948380270807
PPCOAC,3.84,Other_species,71544.72150000001,193.22180183481456
MTHFR2,108.0259261111111,Other_species,31442.959700000007,12368.2165327458
IGPDH,1000.0,Other_species,21996.8004,163660.1657757462
ORNTA,13.474716666666668,Other_species,42883.73839999996,1131.1742354999546
PULLe,11211.641785181226,fill,96260.61960000059,419298.2612658372
IGPS,3.6825,Database,28659.812500000033,462.5640869074068
PPNDH,2.700108,Other_species,40664.88740000005,239.03641252920298
MTRI,13.0,Other_species,38049.49999999999,1229.9767408244527
ILETA,14.409230769230769,Other_species,31157.445700000033,1664.8743054450933
NADHDH_num1,11211.641785181226,fill,42044.353300000024,959984.0943837847
NTPP6,0.609625,Database,29804.546600000023,73.63473866769033
OAADC,104.729,Other_species,94237.41100000005,4000.793273066466
PMPK,0.05434,Other_species,45391.79550000006,4.309677505486642
P5CR,844.9622946153846,Other_species,27829.204100000024,109304.7522913306
NADK,19.702142857142857,Other_species,29241.21500000002,2425.6076324364167
OCBT,826.9260838709678,Other_species,35361.39170000002,84185.99378642335
LEUTA,14.409230769230769,Other_species,31157.445700000033,1664.8743054450933
OCTDPS,0.005,Database,33857.97549999999,0.5316324952742671
NH4t,11211.641785181226,fill,46426.76480000004,869367.2841630434
NADS1_num1,0.2095,Database,32696.69880000002,23.06654884682118
ILETRS,20.543333333333333,Other_species,107154.74910000076,690.1793958845589
IMPD,50.25362173913044,Other_species,52013.713100000066,3478.1796468375824
PUNP1_num1,3110.2145652173913,Other_species,33371.413400000005,335519.87446784636
IPDPS,2.64,Other_species,30920.65080000002,307.3673986189189
PNP_num1,3110.2145652173913,Other_species,33371.413400000005,335519.87446784636
NMNAT,9.887904933802817,Other_species,23796.173800000022,1495.8899720966951
NNATr,9.887904933802817,Other_species,23796.173800000022,1495.8899720966951
OMPDC,120.18148148148148,Other_species,22808.44970000001,18968.993466194817
INSTabc,11211.641785181226,fill,158009.11950000003,255440.38568389343
ORNDC,43.4,Database,43790.134699999995,3567.926910259082
NNAM,15.08459,Other_species,24694.861400000027,2199.0212101372613
NNDPR,400.852,Other_species,30180.543900000026,47814.48620612827
OOR2r_num1,11211.641785181226,fill,93207.3655000001,433033.4862501008
IPMD,37.91625,Other_species,39189.85610000004,3483.0058995802196
ORPT,262.62268,Other_species,20442.625699999997,46248.54272022405
NOX,236375.9992800002,Brenda_SA,98489.99970000009,8640000.0
NP1_num1,3110.2145652173913,Other_species,33371.413400000005,335519.87446784636
LCTSabc,11211.641785181226,fill,216583.99900000024,186356.84359421383
NTD8,70.79964285714286,Other_species,28074.737900000007,9078.578585259535
NTD1,70.79964285714286,Other_species,28074.737900000007,9078.578585259535
IPPS_num1,5.231674418604651,Other_species,60288.801700000105,312.39678639983174
NTD3,70.79964285714286,Other_species,28074.737900000007,9078.578585259535
NTD7_num1,82.55666666666667,Other_species,28074.737900000007,10586.171848108328
IPPMIa,3.2,Other_species,63736.96250000004,180.74284603694431
NTD9_num1,82.55666666666667,Other_species,28074.737900000007,10586.171848108328
IPPMIb,3.2,Other_species,63736.96250000004,180.74284603694431
NT5C_num1,82.55666666666667,Other_species,56488.99349999994,5261.272711470781
Kt1,11211.641785181226,fill,54746.3716,737252.7027280182
LACZ_num1,267.81679487179485,Other_species,75475.99060000032,12774.13458073192
LDH_L,771.7073888888889,Other_species,34994.01899999999,79389.18362020666
LEUTRS,9.298846274509804,Other_species,95623.42160000042,350.0799911580987
LYSTRS,38.754777027027025,Other_species,58997.245700000094,2364.808655758943
MALT,9.8,Database,55046.54319999999,640.9121799314004
MAN6PI,17196.606,Other_species,31959.36390000003,1937078.0280141917
SPTc,122.0,Other_species,42105.1978,10431.016191544883
ASPTA_num1,260.67788461538464,Other_species,44917.396100000056,20892.582075018894
SHKK,65.87383333333334,Other_species,56384.69450000004,4205.854125892263
CYSTA_num1,260.67788461538464,Other_species,44917.396100000056,20892.582075018894
RBK,11.399090909090908,Other_species,32654.048900000045,1256.711760259758
UAAGLS2,7.95825,Other_species,54739.768000000084,523.380004095011
TMDK1,0.8236363636363636,Database,20653.653600000012,143.56253699785628
OXADC,47.2,Other_species,13270.028299999987,12804.795600925747
3SALATAi_num1,260.67788461538464,Other_species,44917.396100000056,20892.582075018894
PANTS,2.0560869565217392,Other_species,32756.307000000023,225.9690948518176
PAPPT2,204.052,Other_species,33813.988200000014,21724.358441693657
RAFFabc,11211.641785181226,fill,204016.48150000087,197836.51854937142
SHSL2r,63.396523809523806,Other_species,42752.82750000006,5338.301559453241
SHSL4r,59.32102777777778,Other_species,42752.82750000006,4995.124591467073
TALA,22.6,Database,24212.993000000006,3360.179387983963
SUCR_num1,669.92,Database,49840.75780000006,48388.349344078335
TPI,11085.09090909091,Other_species,71584.19160000028,557474.0229758649
PBUTT,608.3333333333334,Other_species,40167.04010000007,54522.31467760046
PFK,35636.10063333336,Brenda_SA,34486.54900000003,3719999.9999999995
PFK_ppi,176.55555555555554,Other_species,46464.3229,13679.312649576994
PGAMT,1.5664,Other_species,46948.17899999998,120.11200690020378
PYK,276755.9312000002,Brenda_SA,51891.73710000004,19200000.0
PUNP2_num1,3110.2145652173913,Other_species,33371.413400000005,335519.87446784636
LCYSTAT_num1,260.67788461538464,Other_species,44917.396100000056,20892.582075018894
PUNP3_num1,3110.2145652173913,Other_species,33371.413400000005,335519.87446784636
PYNP1,73.24888888888889,Other_species,47127.94080000004,5595.321915698888
TMDPP,165.79454545454544,Other_species,47127.94080000004,12664.68157752318
PGCD,722.0298666666666,Other_species,36039.35730000002,72124.13635356363
PGI,1231.8181818181818,Other_species,50491.89100000002,87826.88401481046
PGK,647.8,Other_species,71584.19160000028,32578.142574148882
PGL,14.3,Other_species,25324.853800000015,2032.7856739690228
PGM_num1,371.03578484848487,Other_species,44274.496900000035,30169.260386435795
PNTK,0.29,Database,27154.006800000003,38.447364607716004
PHETRS,20.840466666666668,Other_species,127946.40930000048,586.3836305408511
RAFH,1110.0,Database,49840.75780000006,80175.34596955898
RBK_L1,58.98,Other_species,56749.37140000003,3741.503998403758
TREabc,11211.641785181226,fill,137847.53660000075,292801.10056498606
RBP4E,17.78911111111111,Other_species,28182.19940000002,2272.384745102611
RBFSb,0.5868883333333333,Other_species,39643.990699999995,53.29428149623696
RBFSa,0.27950214285714287,Other_species,39643.990699999995,25.38109046337039
PIt2r_num1,11211.641785181226,fill,42693.48450000006,945388.0586076865
PLPS,11211.641785181226,fill,53303.8787,757204.0048682689
RMI,321.0,Database,44731.71150000006,25834.021575499035
PPANA,11211.641785181226,fill,77045.44240000047,523871.4863509197
VALabc,11211.641785181226,fill,170572.38069999998,236626.29472024727
POR,11211.641785181226,fill,113021.96380000003,357115.63548900577
PPNCL2,1.81833333,Other_species,43804.09760000001,149.43807421340415
PPCDC,1.86666665,Other_species,43804.09760000001,153.41030424514437
PPDK,138.26333333333332,Other_species,98163.09970000069,5070.622275795927
RMNabc,11211.641785181226,fill,230149.89870000037,175372.2710921721
RMPA,2.52,Database,26752.61000000002,339.10710020442843
RNDR1,2.831166666666667,Other_species,94016.83980000055,108.40823858450877
RNDR2,2.831166666666667,Other_species,94016.83980000055,108.40823858450877
PPM,120.3,Database,43252.81780000005,10012.758058967422
RNDR3,2.831166666666667,Other_species,94016.83980000055,108.40823858450877
RNDR4,2.831166666666667,Other_species,94016.83980000055,108.40823858450877
PPM2,120.3,Database,43252.81780000005,10012.758058967422
FASC201ACP_num1,11211.641785181226,fill,76805.29240000006,525509.4950546973
PPND,37.441818181818185,Other_species,28779.700100000035,4683.528493562909
PRAGSr,203.34,Other_species,44325.25349999999,16514.829407574627
PRAIi,236.94,Database,23040.2767,37021.43038933209
RNTR4,0.017595,Other_species,75580.58710000027,0.8380723467547632
RNTR1,0.017595,Other_species,75580.58710000027,0.8380723467547632
RNTR2,0.017595,Other_species,75580.58710000027,0.8380723467547632
RNTR3,0.017595,Other_species,75580.58710000027,0.8380723467547632
PRAMPC,4.2175,Other_species,23129.314300000002,656.4396939342037
RPE,1332.4597777777778,Other_species,24804.50830000001,193386.42564424462
RPI,3952.0,Database,15867.053899999986,896650.3857404815
XYLOS1_num1,11211.641785181226,fill,81072.97910000039,497846.6423056633
SERAT,1026.58444,Other_species,24781.424100000007,149132.02603235378
SERTRS,1.8034362068965517,Other_species,48891.24390000003,132.792087640617
PRFGS,61.170174705000086,Brenda_SA,99194.87790000014,2220.0
PRMICI,8.646,Database,27027.90890000003,1151.6096237841014
THRD_L,190.85,Other_species,43109.64919999997,15937.49920841389
URIK1,105.81487142857142,Other_species,64986.435500000174,5861.739210836638
SERD_L,194.41067857142858,Other_species,43109.64919999997,16234.84430620566
SHK3Dr,4629.953571044444,Other_species,28888.182800000028,576977.5472259884
SPMS,152.77285714285713,Database,34141.6835,16108.821514741232
SUCD3_num1,11211.641785181226,fill,75466.76530000023,534830.269539223
SUCD1_num1,143.95710256410257,Other_species,75466.76530000023,6867.202631126522
PROTRS,50.800275862068965,Other_species,65946.21910000016,2773.183900446657
PRPPS,35.6875,Other_species,34951.796800000026,3675.776691400309
PSCVT,19.130774826923076,Other_species,45341.14540000002,1518.9468366832002
PTAr,120346.73550000013,Brenda_SA,32092.462800000034,13499999.999999998
PTHPS,499.516,Other_species,14223.269199999992,126430.68022645602
THRA2,11211.641785181226,fill,37573.691800000015,1074206.6720910398
THRA,2.7933189166666668,Other_species,37573.691800000015,267.63268708133694
URIK2,3.176025,Other_species,64986.435500000174,175.93963897281256
THRS,274.2119310886667,Other_species,37761.2406,26142.227750832957
THRTRS,23.481176470588235,Other_species,74560.71800000031,1133.736873270417
PTPATi,10.478768555555556,Other_species,18249.120199999998,2067.1444095151505
URIDK2r,14.454224489795918,Other_species,24701.94290000003,2106.5228906858674
THZPSN,11211.641785181226,fill,54750.243300000046,737200.567411038
TKT2_num1,64521.705882352944,Other_species,69984.24940000015,3319005.9644544837
TKT1_num1,64521.705882352944,Other_species,69984.24940000015,3319005.9644544837
TMDS3,0.0072,Other_species,26003.69780000002,0.9967813116179184
ACONT,202.78,Other_species,64180.379100000006,11374.317357374412
TRDR_num1,13.594848181818183,Other_species,31615.066700000014,1548.0420749688135
UMPK,170.79666666666668,Other_species,24701.94290000003,24891.483333483022
UAGDP,114.84333333333333,Other_species,49009.907200000016,8435.763779613928
GLS2e_num1,11211.641785181226,fill,79495.4033000004,507726.3432998045
ACOTA,1.185,Other_species,42883.73839999996,99.47826750104427
ACPS1,0.4886158461538462,Other_species,19291.097900000004,91.1828375591752
GLCMAN600a_e,11211.641785181226,fill,156426.1027000007,258025.417305575
TYRTA_num1,0.028104167125,Database,39297.49210000004,2.5745918185450796
GLCMAN600b_e,11211.641785181226,fill,156426.1027000007,258025.417305575
GLCMAN600c_e,11211.641785181226,fill,156426.1027000007,258025.417305575
FASC181ACP_num1,11211.641785181226,fill,76805.29240000006,525509.4950546973
GK1,272.12,Other_species,24036.40050000002,40756.18560274859
GUAPRT,20.427896153846152,Other_species,19765.907700000007,3720.569137022031
FASC220ACP_num1,11211.641785181226,fill,76805.29240000006,525509.4950546973
FASC221ACP_num1,11211.641785181226,fill,76805.29240000006,525509.4950546973
FASC240ACP_num1,11211.641785181226,fill,76805.29240000006,525509.4950546973
MTAN,3.531795806451613,Other_species,24165.58840000003,526.1392643444093
FASC120ACP_num1,11211.641785181226,fill,76805.29240000006,525509.4950546973
FASC140ACP_num1,11211.641785181226,fill,76805.29240000006,525509.4950546973
ATPS10_3,11211.641785181226,fill,232792.56920000023,173381.43809898023
PHETA1_num1,0.028104167125,Database,39297.49210000004,2.5745918185450796
MALTabc_num1,3.1,Other_species,204016.48150000087,54.70146293058168
MANBabc_num1,11211.641785181226,fill,205638.92040000012,196275.63862007315
PUNP4_num1,2347.6024193548387,Other_species,33371.413400000005,253251.745989201
THRabc,11211.641785181226,fill,170572.38069999998,236626.29472024727
