,kcat,data_type,MW,kcat_MW
ADK1,0.08455555111111111,Database,24119.141800000005,12.620680558377078
AMAA,144838.30969804176,Brenda_SA,382621.8418000002,1362750.0
ADK2,0.08455555111111111,Database,24119.141800000005,12.620680558377078
AMAOTr,1668695.843790002,Brenda_SA,100221.97260000011,59940000.0
AMMQT7,204069.68559953777,fill,26576.2578,27643126.947629772
ANPRT,0.8697687096774194,Other_species,72044.89620000005,43.46133480637464
ADMDC,75.4793545,Other_species,13872.554799999985,19587.28439840081
ADNt2,204069.68559953777,fill,101033.19779999997,7271380.9337462755
ADPDA,204069.68559953777,fill,166227.49280000018,4419550.916539692
ADPRDP,64.8,Database,20979.7959,11119.269277543353
ANS,8.2855,Other_species,137916.20790000024,216.274797967382
ANTIMt1,204069.68559953777,fill,153244.37160000022,4793982.711978016
AOXSr,1327.4199636363637,Other_species,85161.8972000001,56113.26222416407
ARBt2r,204069.68559953777,fill,50410.65710000003,14573324.578987395
ARGDC,0.5499999999999999,Database,53582.81240000004,36.952147737583076
ADPT,4.52585,Other_species,37749.3834,431.61128825219436
ADSK,43.2254,Other_species,22544.048000000006,6902.550952694918
ADSL2r,1.5775000000000001,Database,197936.86240000025,28.690967064657244
ADSL1r,1.5775000000000001,Database,197936.86240000025,28.690967064657244
ADSS,0.47,Database,95819.65620000006,17.65817231141348
AGDC,65.81,Other_species,85243.8154000001,2779.274940807022
ARGN_1,94.31680837333329,Brenda_SA,64306.91479999997,5280.0
ARGSL,401.496,Other_species,103857.86480000017,13916.958554688077
AGMT,1.516,Other_species,64832.99160000007,84.17936401379933
AGPATr_BS,204069.68559953777,fill,43845.02579999998,16755626.316870276
AHCYSNS,1.74599625,Other_species,50528.650799999996,124.39648398448827
AHMMPS_1,204069.68559953777,fill,65930.96650000026,11142728.632050814
AHSERL3,204069.68559953777,fill,65638.39479999995,11192395.402063314
AHSERL4,111.79454545454546,Other_species,65638.39479999995,6131.477847114627
AICART,5.363333333333333,Other_species,111505.56760000024,173.15727291091747
AKGDH,1604894.6632533341,Brenda_SA,1416083.5264000006,4080000.0000000005
AIRC1,204069.68559953777,fill,256374.63859999995,2865536.435936437
ALAALAr,1.84700007,Other_species,78260.1716000001,84.96276095566333
AKGt2r_num1,204069.68559953777,fill,51431.43720000008,14284082.035303008
AKP1_num1,1193.8635483870967,Other_species,50273.61350000005,85490.3492105962
ALAD_L,341.35333333333335,Database,238098.65520000015,5161.188327450911
ALAR,1190.0,Database,259587.8382,16503.0843883348
ALATA_L,1.29,Other_species,169239.72800000026,27.44036553875809
DALAt2r_num1,204069.68559953777,fill,103018.05020000014,7131282.981303551
ARSNAt1,204069.68559953777,fill,153244.37160000022,4793982.711978016
ALAt2r_num1,204069.68559953777,fill,103018.05020000014,7131282.981303551
ALCD19y_num1,570.5090909090909,Other_species,37311.808300000026,55045.11362084602
ARSt1_num1,204069.68559953777,fill,49544.91530000002,14827977.073125314
ARGt2r_num1,204069.68559953777,fill,50257.70330000002,14617676.891700214
ARSENBabc_num1,204069.68559953777,fill,124901.86730000004,5881824.53985086
ARSENBt2,204069.68559953777,fill,56121.6436000001,13090330.593210472
ASAD,7.244999999999999,Database,75693.31220000006,344.5746954643105
ASNN,48.5,Database,145817.0996000001,1197.3904328021615
ASNS1_num1,2.037777777777778,Other_species,72665.04210000022,100.95638546392556
ASP1DC,6.26,Database,55599.36799999996,405.3283483366217
ASPCT,2375782.4717640025,Brenda_SA,410679.77040000045,20826000.0
ASPK_num1,10.83075,Database,42947.72690000007,907.8641132925696
ASPO6,0.33999999999999997,Database,58238.64380000015,21.016972926144906
ASPO1,0.33999999999999997,Database,58238.64380000015,21.016972926144906
ASPT,131.90357142857144,Other_species,210015.23440000025,2261.040055020202
ASPTA,23.25,Database,86174.97420000014,971.2796641603156
ATPPRT,1.0455714285714286,Other_species,23620.850200000015,159.35316091446785
DADK,0.08455555111111111,Database,24119.141800000005,12.620680558377078
DADNt2,204069.68559953777,fill,101033.19779999997,7271380.9337462755
ATPS4r,107.38777777777777,Other_species,239705.59810000018,1612.795041352018
BETALDHx,70.29425,Other_species,107330.54760000014,2357.756534915878
BG_CELLB,3.1,Database,106576.5988,104.71341857083169
CYSS_2,96.53252631578947,Other_species,65638.39479999995,5294.417936266204
DHPPDA,204069.68559953777,fill,157219.40320000015,4672774.81790069
BG_MADG,3.1,Database,106576.5988,104.71341857083169
BG_MBDG,3.1,Database,106576.5988,104.71341857083169
BILEt4,204069.68559953777,fill,34250.760700000064,21449183.993111562
DDPA,4.6,Database,39538.97480000005,418.82724789313403
CRNabc,204069.68559953777,fill,124901.86730000004,5881824.53985086
BTDD_RR,51.683846153846154,Other_species,149361.35679999995,1245.7160951141427
BLACT_num1,1455.4686666666666,Other_species,33445.90840000001,156661.5305326854
CTPS1,2.082535714285714,Other_species,238869.5864000003,31.385864916575088
BTS_1,5e-07,Database,73853.51060000011,2.437257193837441e-05
CPPPGO_num1,0.73460404,Other_species,42887.270200000006,61.66339176327431
CRO4t3_num1,204069.68559953777,fill,21013.958700000003,34960136.671361014
CS_num1,100.0,Database,81902.32960000011,4395.479368635682
CTPS2,2.082535714285714,Other_species,238869.5864000003,31.385864916575088
CYOR3m,204069.68559953777,fill,72385.42739999999,10149154.250325475
BUTKr,2.834,Other_species,79525.84380000006,128.29037093473747
BUTSabc,204069.68559953777,fill,161694.12410000007,4543460.513778408
CA2abc1,134.631875,Other_species,97291.73430000061,4981.664202896185
CAT_num1,51492.57558695652,Other_species,54790.59140000006,3383304.8225327833
CAt4,204069.68559953777,fill,112563.2028000002,6526563.29851992
CYOO3,43.763333333333335,Database,499839.3144000012,315.1972953330372
CYSTGL,4.044559459459459,Other_species,40885.099500000055,356.1300872963275
CYSTL,1998.5073727272727,Other_species,169963.02160000041,42330.54033806471
CYSTS,28.474196078431373,Other_species,66036.58660000005,1552.2774746560397
DCYTD,235681.7609999999,Brenda_SA,59415.56999999998,14280000.0
CYTB_B2_num1,204069.68559953777,fill,88057.09530000007,8342892.36608893
CYTB_B3,204069.68559953777,fill,187536.06180000035,3917384.534510549
CBL2abc,204069.68559953777,fill,120366.16990000012,6103466.354114963
CD2t4,204069.68559953777,fill,34162.31280000003,21504716.98035431
CBPS_num1,3.3582539523809523,Other_species,151879.1229000009,79.60089575004622
CYTD,235681.7609999999,Brenda_SA,59415.56999999998,14280000.0
CYTDK1,105.81487142857142,Other_species,48973.46680000003,7778.3657566765705
CDGPT_BS,204069.68559953777,fill,21338.121900000002,34429031.36467394
CDPDSP_BS,204069.68559953777,fill,19613.244200000005,37456876.62209069
CHCOAL,0.25794285714285714,Database,59260.21920000006,15.669774736747595
CYTDK2,105.81487142857142,Other_species,48973.46680000003,7778.3657566765705
DCYTt2_num1,204069.68559953777,fill,42495.13000000005,17287883.768289097
CHORM_num1,36.956,Database,43550.469600000004,3054.883247458714
CHORS,2625.3907765333365,Brenda_SA,171221.13760000022,55200.0
CYTK1,51.8058,Other_species,25096.17880000003,7431.445300349859
CYTK2,51.8058,Other_species,25096.17880000003,7431.445300349859
CYTOM,49.9700645,Other_species,101018.2100000001,1780.7901387284512
CITt10,204069.68559953777,fill,183319.90320000023,4007480.122640251
CITt11,204069.68559953777,fill,183319.90320000023,4007480.122640251
CITt12,204069.68559953777,fill,183319.90320000023,4007480.122640251
D4DGCD,204069.68559953777,fill,68079.46220000008,10791079.195075296
DAAOP,99.76610434782609,Other_species,301582.5280000002,1190.9110850485797
DAGK_BS,204069.68559953777,fill,27277.95419999995,26932036.866545413
DALAOX,2.0033333333333334,Database,163745.4200000002,44.04397997818804
CITt13,204069.68559953777,fill,183319.90320000023,4007480.122640251
CLPNS2_BS_num1,204069.68559953777,fill,45841.814500000044,16025780.745618941
CITt14_num1,204069.68559953777,fill,183319.90320000023,4007480.122640251
CITt2r_num1,204069.68559953777,fill,48338.82270000008,15197947.056297148
DAPDC,18.235,Other_species,97146.57160000007,675.7418086795351
DAPE,71.69108333333334,Other_species,61741.34620000002,4180.146949889472
DBTS,17.365760416875,Other_species,50319.77360000005,1242.3890854061779
DCMPDA,2222.6966583999997,Brenda_SA,20968.8364,381599.99999999994
CMPDAi,2222.6966583999997,Brenda_SA,20968.8364,381599.99999999994
DDGLCNt2r,204069.68559953777,fill,34318.12510000001,21407080.54468674
DDGLK,15.344999999999999,Other_species,35035.29680000003,1576.7527335461289
DGK1,52.0,Database,23218.104300000028,8062.673747227494
DGNSK,1.72,Database,48289.109200000035,128.22767084715647
DHAD1,14.895461538461538,Other_species,118998.90680000023,450.62314419901406
DHAD2,14.895461538461538,Other_species,118998.90680000023,450.62314419901406
DHBD,17.339363636363636,Other_species,54907.83460000002,1136.8452160906938
DHBS,2.179157894736842,Other_species,359565.87720000127,21.817889067068023
DHDPS,204069.68559953777,fill,124164.80400000006,5916740.046223853
FOLR2,52.47416666666667,Other_species,76701.81599999996,2462.8751945064782
DHFR,52.47416666666667,Other_species,76701.81599999996,2462.8751945064782
DHFS,38.92087179615385,Other_species,48164.29200000009,2909.108234501892
DHNAOT7,204069.68559953777,fill,33837.910900000024,21710881.33453107
GAPD,4.5,Database,143328.63560000007,113.02696025943327
G1Dx,172.91366944444445,Other_species,112359.4488,5540.158986611191
GALt2,204069.68559953777,fill,50410.65710000003,14573324.578987395
DHNPA_1,204069.68559953777,fill,13516.338299999987,54352802.6490974
DHORTS,64.35333333333334,Other_species,93064.8922,2489.3597845912514
DHORDi,30.93,Other_species,122379.98840000003,909.8546376394327
GK1,52.0,Database,23218.104300000028,8062.673747227494
ETHSabc,204069.68559953777,fill,161694.12410000007,4543460.513778408
GBBTNabc,204069.68559953777,fill,124901.86730000004,5881824.53985086
GK2,52.0,Database,23218.104300000028,8062.673747227494
DINSK,204069.68559953777,fill,48289.109200000035,15213593.299383858
FE3t,204069.68559953777,fill,140874.64030000012,5214926.310327092
DHQTi,10.46,Database,56262.50940000003,669.2911567858362
FEDCabc,204069.68559953777,fill,107393.20900000003,6840757.204287803
FERXAabc,204069.68559953777,fill,142334.3812,5161443.510447748
DHQS,19864.051900000013,Brenda_SA,81633.09000000005,876000.0
FFSD,97.8,Other_species,54813.77680000007,6423.202715708499
FGLU_1,2512.8763191666685,Brenda_SA,35063.39050000003,257999.99999999994
FLVR_1_num1,43.56666666666667,Database,56639.094400000075,2769.112071113902
FMNRy,204069.68559953777,fill,56639.094400000075,12970738.249627363
FMETTRS_1,12.649192307692308,Other_species,69267.12980000004,657.4127214333095
FMNAT,689.4549822666668,Brenda_SA,71322.92920000001,34800.0
FORt2,204069.68559953777,fill,56975.74780000001,12894097.866642406
GSNt2,204069.68559953777,fill,101033.19779999997,7271380.9337462755
DIPEPabc1,204069.68559953777,fill,528460.5720000006,1390171.5796468824
GLYBt2r,204069.68559953777,fill,56121.6436000001,13090330.593210472
GLYO1,2.0033333333333334,Database,163745.4200000002,44.04397997818804
HEX7_num1,232.77297456140352,Other_species,68511.37900000007,12231.292387517871
FUM,351.04137931034484,Other_species,202124.41040000017,6252.332229522934
DKI,204069.68559953777,fill,124538.9376000001,5898965.273960514
FUMt2r_num1,204069.68559953777,fill,51431.43720000008,14284082.035303008
GTPCII,204069.68559953777,fill,44120.894599999956,16650860.659528347
G1PACT,1.6345,Database,148829.06430000003,39.536632361935766
GRTT,1.3001112960000003,Brenda_SA,65005.56480000002,71.99999999999999
G1PPDM,204069.68559953777,fill,50203.050399999964,14633590.236149006
DKII,204069.68559953777,fill,108741.62400000001,6755930.62835199
G3PCT,18.8,Database,30542.69199999999,2215.914694094418
GLCRt2r,204069.68559953777,fill,98486.47680000003,7459408.560732834
GLCURt2r,204069.68559953777,fill,90626.0220000001,8106400.920458973
G1SAT_num1,0.51,Other_species,92896.65860000001,19.76389708380749
DKMD2K,204069.68559953777,fill,20823.769499999995,35279437.19115485
G3PD1ir,2284.8888888888887,Other_species,37435.728600000024,219725.92247075948
G3PD4,204069.68559953777,fill,62566.76120000013,11741871.467662519
GLCP,204069.68559953777,fill,183508.90320000105,4003352.7275658185
GLCRD_1,21.762727272727272,Other_species,101495.97980000023,771.9105558289117
GLCS1,303.75,Other_species,111713.49160000017,9788.432751841394
G6PDH2r,895.9019057142857,Other_species,55631.24090000002,57975.46142048087
G6PDA_num1,48.666666666666664,Database,109155.14880000004,1605.054840986117
G6PI,1231.8181818181818,Other_species,50542.45219999997,87739.02455301638
GLCt2,204069.68559953777,fill,89819.08760000004,8179228.800787057
GALCTD_1,9.16,Other_species,109585.79420000024,300.9149154845467
GLNS,10306.920853500016,Brenda_SA,50277.66270000007,738000.0000000001
GALCTRt2,204069.68559953777,fill,98486.47680000003,7459408.560732834
GLGC_num1,104.63045454545454,Other_species,170408.44240000017,2210.3930477779895
DKMD3M,204069.68559953777,fill,20823.769499999995,35279437.19115485
GALKr,23.971307142857142,Other_species,174082.10960000032,495.7241494406014
GALS1,234.03354166666668,Other_species,98526.11040000006,8551.243386950953
GALS2,234.03354166666668,Other_species,98526.11040000006,8551.243386950953
GALS3,234.03354166666668,Other_species,98526.11040000006,8551.243386950953
GALS4,291.2111111111111,Other_species,98526.11040000006,10640.428164106226
GLU5K_num1,12.25,Other_species,78690.37740000006,560.4243041792804
GALT,263.91257777777776,Other_species,117181.61940000026,8107.80124788067
GLUDxi_num1,180.05,Database,284037.8826000001,2282.019546360327
GALUi,148.9,Other_species,33069.6155,16209.441564266146
DM1PE,83.0,Database,88084.05260000013,3392.214494908464
GALURt2r,204069.68559953777,fill,90626.0220000001,8106400.920458973
GLUN_num1,17.757473891666667,Database,144744.8820000002,441.652272098988
GLUTRR,199.912,Other_species,101685.89620000018,7077.512485944917
GAMpts,204069.68559953777,fill,212678.8998000006,3454272.468257022
DMATT,0.5995714285714286,Other_species,65005.56480000002,33.204190279678066
GAPDi_nadp,4.5,Database,149902.61240000027,108.07016462643028
GLUR_num1,27.95,Database,119504.46200000012,841.9769296982392
GLUSy,23.6,Other_species,223631.92460000003,379.90997999039706
GLUTRS,0.051250000000000004,Database,55721.57670000002,3.3111051575825194
GLUt4_num1,204069.68559953777,fill,391854.02880000067,1874807.489942374
GLUt2r_num1,204069.68559953777,fill,137757.76980000018,5332917.839951376
GLXCBL,18.9,Other_species,63137.692300000184,1077.6447082783195
GARFT,6.3756,Other_species,21605.574900000007,1062.3258166576254
GBEZY,204069.68559953777,fill,73664.34000000027,9972951.202146564
GF6PTA,12.19958375,Other_species,130673.83380000033,336.0925460197211
GGTAe2,5349.01616666668,Brenda_SA,64188.194000000156,300000.00000000006
GLY3Pt2,204069.68559953777,fill,49801.12210000003,14751693.077982584
DMPPS,2.64,Other_species,69915.28740000003,135.93593552187838
GLYAT,6.043076923076923,Other_species,86566.42220000012,251.3108012343947
GLYCK,275.0,Other_species,78798.4594000001,12563.697406500296
GHMT2r,34.82536217391304,Other_species,90977.88060000008,1378.041596476659
GLCNt2ir_num1,204069.68559953777,fill,93309.20000000006,7873295.110860831
DPCOAK,4.969783333333333,Other_species,44026.36800000001,406.3751068450615
GLYCTO1,30.26505128205128,Other_species,50935.89830000009,2139.0451185070083
GLYCLTt2r_num1,204069.68559953777,fill,115206.48600000027,6376818.646810686
DPR,16.84285714285714,Other_species,66573.25860000007,910.7904132889424
GLYCt,204069.68559953777,fill,28734.497700000007,25566859.592549473
GLYK,2191.34,Other_species,220318.0712000003,35806.52261992021
DRBK,11.399090909090908,Other_species,62275.860600000095,658.9507857034289
GMPR,12.188828503999998,Brenda_SA,143397.98239999998,306.0
GMPS2,88.30191666666667,Other_species,115696.46860000011,2747.5938016659543
GNKr,9.4,Other_species,114337.3282000002,295.96633516577083
GPDDA4,2.0446,Other_species,65917.46919999999,111.66326755760825
GPDDA1,12.048782142857142,Other_species,65917.46919999999,658.0291422093267
IMPC,4.6209999999999996,Other_species,111505.56760000024,149.19075664164382
HEXSabc,204069.68559953777,fill,161694.12410000007,4543460.513778408
ICITt10,204069.68559953777,fill,183319.90320000023,4007480.122640251
ICITt2,204069.68559953777,fill,183319.90320000023,4007480.122640251
DRIBabc,204069.68559953777,fill,262818.10439999984,2795282.577033671
DRPA,107.5737,Other_species,93041.13919999993,4162.302002424324
IPDPS,2.64,Other_species,69915.28740000003,135.93593552187838
IPDDI,1448.277003111111,Brenda_SA,297761.12,17510.0
GTHPe,10746.15827586207,Other_species,18255.7297,2119124.8133512544
RAFH,97.8,Other_species,54813.77680000007,6423.202715708499
DTMPK,2.8220666666666667,Other_species,95464.53440000005,106.42109201969768
HXPRT,4.52585,Other_species,20239.122099999986,805.0280006957422
HETZK,3.163333333333333,Other_species,84638.7189,134.54835030590237
GTPCI,0.0011,Database,212191.72199999998,0.01866236798813481
GTPDPK,15.121666666666666,Other_species,169646.18260000058,320.8913938744874
DURIK1,0.86,Other_species,85800.66880000004,36.08363481660878
GUAD,59.83166666666666,Other_species,34312.48439999999,6277.423619025386
GUAPRT,3.8433333333333333,Database,20239.122099999986,683.626489905904
HXANt2r_num1,204069.68559953777,fill,46190.81560000007,15904695.741253264
GUI1,67.86666666666666,Other_species,54611.52130000004,4473.781249525451
DURIPP,7950.0,Database,92413.46440000006,309695.1313947276
GUAt2r_num1,204069.68559953777,fill,46190.81560000007,15904695.741253264
HEX1,119.03364363636364,Other_species,33603.12650000003,12752.4180552339
HGt,204069.68559953777,fill,7338.111200000003,100114436.5539644
GUI2,67.86666666666666,Other_species,54611.52130000004,4473.781249525451
DUTPDP_num1,15.747695652173913,Other_species,49228.736399999965,1151.597796197469
HACD2,4539.947733333333,Other_species,87084.28870000046,187678.07699851965
HACD1_1_num1,4539.947733333333,Other_species,87084.28870000046,187678.07699851965
HIBD,204069.68559953777,fill,30473.7049,24107697.786308087
DXPRIi,4.420241,Other_species,42536.618700000065,374.0980850459554
HISDr,170.5,Other_species,55674.03890000009,11024.887220819164
HISTD,2871.7219110833394,Brenda_SA,46255.923400000094,223500.00000000003
LAAL17,204069.68559953777,fill,52266.75560000007,14055796.265233172
DXPS,49.35031818181818,Other_species,139116.74880000058,1277.0651052948178
LAAL18,204069.68559953777,fill,52266.75560000007,14055796.265233172
LAAL19,204069.68559953777,fill,52266.75560000007,14055796.265233172
HISTP,338.10405555555553,Other_species,30476.113600000044,39938.64230772516
HKM1PP,204069.68559953777,fill,27001.549000000035,27207730.49569619
LAAL2,204069.68559953777,fill,52266.75560000007,14055796.265233172
Kt2r_num1,204069.68559953777,fill,146635.5022000002,5010047.751985228
LAAL20,204069.68559953777,fill,52266.75560000007,14055796.265233172
LAAL21,204069.68559953777,fill,52266.75560000007,14055796.265233172
LAAL22,204069.68559953777,fill,52266.75560000007,14055796.265233172
HISt2r_num1,204069.68559953777,fill,51623.71070000005,14230880.697972285
HMBS,0.25,Other_species,34837.956000000035,25.83389220653471
HMGCOAS,1.2808499999999998,Other_species,46779.764900000024,98.56954197732611
LAAL23,204069.68559953777,fill,52266.75560000007,14055796.265233172
ECOAH1_1_num1,929.4083333333333,Other_species,55744.151399999995,60021.902136266086
LAAL24,204069.68559953777,fill,52266.75560000007,14055796.265233172
Kt3r_num1,204069.68559953777,fill,15293.861699999985,48035668.333416186
HMGL,52.744,Other_species,65287.874399999986,2908.3256538062456
HOXPRx,133.0,Other_species,122844.2687999999,3897.617729155309
HMPK1_num1,0.36,Database,58247.38620000002,22.249925439572763
ECOAH2_num1,1111.9,Other_species,27553.2244,145276.64500856024
HP5CD_1,3.6356818181818182,Other_species,225277.37240000023,58.099286253280766
Kt1,204069.68559953777,fill,36578.1685,20084408.221760362
HPPK,204069.68559953777,fill,76232.89599999996,9636927.188996417
LAAL25,204069.68559953777,fill,52266.75560000007,14055796.265233172
ECOAH2c_num1,1111.9,Other_species,55744.151399999995,71807.35376662314
LAAF_num1,204069.68559953777,fill,342201.14640000043,2146839.295797096
LAAL1,204069.68559953777,fill,52266.75560000007,14055796.265233172
HSDy,1.085,Database,189975.4868000003,20.56054739373877
HSK,10.715428571428571,Other_species,133295.99959999998,289.3976036257795
HSST,14.433428571428571,Other_species,141479.81400000007,367.26329635366096
LAAL10,204069.68559953777,fill,52266.75560000007,14055796.265233172
LAAL11,204069.68559953777,fill,52266.75560000007,14055796.265233172
HXAD,45.52633333333333,Other_species,191105.10100000142,857.6160402960609
ECOAH3_num1,1111.9,Other_species,55744.151399999995,71807.35376662314
HSTPTr_num1,268.1982023812143,Other_species,23302.506400000002,41433.89178824006
LAAL12,204069.68559953777,fill,52266.75560000007,14055796.265233172
LAAL13,204069.68559953777,fill,52266.75560000007,14055796.265233172
ECOAH4_num1,1111.9,Other_species,55744.151399999995,71807.35376662314
LAAL14,204069.68559953777,fill,52266.75560000007,14055796.265233172
LAAL15,204069.68559953777,fill,52266.75560000007,14055796.265233172
LAAL16,204069.68559953777,fill,52266.75560000007,14055796.265233172
LAAL26,204069.68559953777,fill,52266.75560000007,14055796.265233172
LAAL27,204069.68559953777,fill,52266.75560000007,14055796.265233172
ICDHyr,21.026129032258066,Other_species,92834.36740000012,815.3668370462655
ICHORT,32.257222222222225,Other_species,35106.53620000003,3307.817078233993
IGPDH_1,1000.0,Other_species,21548.467700000012,167065.24334442575
IGPS,1710.673669500002,Brenda_SA,27740.65410000003,222000.00000000003
ILEDHr,10151.163845216664,Brenda_SA,39991.45309999999,913800.0
IMPD,244.0197125880003,Brenda_SA,211960.66240000026,4144.5
ILETA_num1,14.409230769230769,Other_species,39675.72160000001,1307.430052368115
ILEt2r_num1,204069.68559953777,fill,94011.732,7814459.45659565
LAAL28,204069.68559953777,fill,52266.75560000007,14055796.265233172
LAAL29,204069.68559953777,fill,52266.75560000007,14055796.265233172
ECOAH5_1_num1,1111.9,Other_species,27553.2244,145276.64500856024
LAAL3,204069.68559953777,fill,52266.75560000007,14055796.265233172
LAAL30,204069.68559953777,fill,52266.75560000007,14055796.265233172
INS2D,58.0,Database,153400.69000000035,1361.1412047755425
ECOAH6_num1,1111.9,Other_species,55744.151399999995,71807.35376662314
INSTt2_num1,204069.68559953777,fill,51632.431800000035,14228476.996861795
IPDPUPT,204069.68559953777,fill,59553.53680000005,12335973.774748761
IPMD,14.9,Database,79687.54420000018,673.1290384024644
ECOAH7_num1,1111.9,Other_species,55744.151399999995,71807.35376662314
IPPS,2.521861111111111,Other_species,113822.02820000016,79.76224060994186
IPPMIa,3.2,Other_species,75412.84950000011,152.75911302091805
IPPMIb,3.2,Other_species,75412.84950000011,152.75911302091805
KARA1,1.6537163636363637,Other_species,37457.21300000002,158.93811718162016
KARA2,1.7030562162162162,Other_species,37457.21300000002,163.68015362964604
KAS1_num1,0.17085714285714285,Other_species,542415.6226000001,1.1339749237630348
LAAL31,204069.68559953777,fill,52266.75560000007,14055796.265233172
ECOAH9ir_num1,1111.9,Other_species,55744.151399999995,71807.35376662314
EDA,76.783678125,Other_species,62594.07689999991,4416.092623134448
ENO,107.5,Database,372646.61279999994,1038.5174229604593
MALt2r_num1,204069.68559953777,fill,45440.749400000044,16167226.06600179
ETHAt6,204069.68559953777,fill,307315.4960000007,2390542.871155232
MECDPS,2.3333333333333335,Other_species,51376.52429999999,163.49879861374743
LCYSTabc,204069.68559953777,fill,161694.12410000007,4543460.513778408
MANt2,204069.68559953777,fill,89819.08760000004,8179228.800787057
LLEUDr,10151.163845216664,Brenda_SA,39991.45309999999,913800.0
L_LACt2r_num1,204069.68559953777,fill,115206.48600000027,6376818.646810686
MTAN,3.531795806451613,Other_species,50528.650799999996,251.6288224981817
MOPSabc,204069.68559953777,fill,161694.12410000007,4543460.513778408
MLTG1,207.29066666666668,Other_species,132161.06300000034,5646.492113944317
MLTG2,204069.68559953777,fill,132161.06300000034,5558754.231254435
LAAL32,204069.68559953777,fill,52266.75560000007,14055796.265233172
