,UniProtID,proteinNames,txt_subunit,geneNames
159,V5BKN3,['C-14 sterol reductase'],Homodimer.,[]
160,V5BH13,['Fatty acyl CoA synthetase 2'],Homodimer.,[]
161,V5BPF1,['Sterol C-24 reductase'],Homodimer.,[]
162,V5BEI4,['Diphosphomevalonate decarboxylase'],Homodimer.,[]
163,V5AUI9,['Long-chain-fatty-acid-CoA ligase'],Homodimer.,[]
164,V5BLJ2,['Fatty acyl CoA synthetase 2'],Homodimer.,[]
165,V5B780,"['3-hydroxy-3-methylglutaryl coenzyme A reductase', 'HMG-CoA reductase']",Homodimer.,[]
166,V5BPC4,['Isopentenyl-diphosphate delta-isomerase'],Homooctamer. Dimer of tetramers.,[]
167,V5DPI3,['Lanosterol synthase'],Homooctamer. Dimer of tetramers.,[]
168,V5BIH8,['Mevalonate kinase'],Homooctamer. Dimer of tetramers.,[]
169,V5AZ02,['Fatty acyl CoA synthetase'],Homooctamer. Dimer of tetramers.,[]
170,V5BPT7,['Uncharacterized protein'],Homooctamer. Dimer of tetramers.,[]
171,V5D9X5,['Fatty acyl CoA synthetase 2'],Homooctamer. Dimer of tetramers.,[]
172,V5B836,['inositol-3-phosphate synthase'],Homooctamer. Dimer of tetramers.,[]
173,V5AX22,['Fatty acyl CoA synthetase 2'],Homooctamer. Dimer of tetramers.,[]
174,V5BDL7,['Plasma membrane ATPase'],Homooctamer. Dimer of tetramers.,[]
175,V5B5L8,['Delta-1-pyrroline-5-carboxylate synthase'],Homooctamer. Dimer of tetramers.,[]
176,V5BBD2,['Agmatinase'],Homooctamer. Dimer of tetramers.,[]
177,V5D5L9,['Fatty acid desaturase'],Homooctamer. Dimer of tetramers.,[]
178,V5B774,['leucine--tRNA ligase'],Homooctamer. Dimer of tetramers.,[]
179,V5BK66,['Thiolase protein-like protein'],Homooctamer. Dimer of tetramers.,[]
180,V5ARP0,['propanoyl-CoA C-acyltransferase'],Homooctamer. Dimer of tetramers.,[]
181,V5BA48,['Fatty acid desaturase'],Homooctamer. Dimer of tetramers.,[]
182,V5DIA0,['2-oxoisovalerate dehydrogenase subunit alpha'],Homooctamer. Dimer of tetramers.,[]
183,V5BGP0,['Acetyl-CoA carboxylase'],Homooctamer. Dimer of tetramers.,[]
184,V5BIR9,['3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)'],Homooctamer. Dimer of tetramers.,[]
185,V5BJ49,['isoleucine--tRNA ligase'],Homooctamer. Dimer of tetramers.,[]
186,V5DFU6,['mannose-6-phosphate isomerase'],Homooctamer. Dimer of tetramers.,[]
187,V5B8K6,['Isovaleryl-coA dehydrogenase'],Homooctamer. Dimer of tetramers.,[]
188,V5B7D4,['valine--tRNA ligase'],Homooctamer. Dimer of tetramers.,[]
189,V5BWB7,"['methylcrotonoyl-CoA carboxylase', '3-methylcrotonyl-CoA carboxylase 2', '3-methylcrotonyl-CoA:carbon dioxide ligase subunit beta']",Homooctamer. Dimer of tetramers.,[]
190,V5BQZ7,['3-hydroxyisobutyryl-CoA hydrolase'],Homooctamer. Dimer of tetramers.,[]
191,V5BJF4,['Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex'],Homooctamer. Dimer of tetramers.,[]
192,V5AWD8,['Phosphomannomutase'],Homodimer.,[]
193,V5ALW0,['mannose-1-phosphate guanylyltransferase'],Homodimer.,[]
194,V5BSQ3,['6-phosphofructo-2-kinase/fructose-2'],Homodimer.,[]
195,V5DPX3,['6-phosphofructo-2-kinase/fructose-2'],Homodimer.,[]
196,V5C004,['Fructose-6-phosphate2-kinase/fructose-2'],Homodimer.,[]
197,V5B6M0,['UTP--glucose-1-phosphate uridylyltransferase'],Homodimer.,[]
198,V5BD26,['Galactokinase-like protein'],Homodimer.,[]
199,V5DUN6,['Galactokinase'],Homodimer.,[]
200,V5DQC0,['UDP-galactose 4-epimerase'],Homodimer.,[]
201,V5BLY6,['UDP-galactopyranose mutase'],Homodimer.,[]
202,V5AND5,['glutamate dehydrogenase (NADP(+))'],Homodimer.,[]
203,V5B4M0,['Glutamate dehydrogenase'],Homodimer.,[]
204,V5BDE4,"['Glutamate--cysteine ligase', 'Gamma-ECS', 'Gamma-glutamylcysteine synthetase']",Homodimer.,[]
205,V5BSE6,['glutamate--tRNA ligase'],Homodimer.,[]
206,V5B4P6,['glutamine--tRNA ligase'],Homodimer.,[]
207,V5BNE3,"['Glutathione synthetase', 'GSH-S']",Homodimer.,[]
208,V5CHQ8,['glutamine synthetase'],Homodimer.,[]
209,V5AZI9,['NAD synthase'],Homodimer.,[]
210,V5B9J0,['Glutathione peroxidase'],Homodimer.,[]
211,V5BZH0,['Glutathione peroxidase'],Homodimer.,[]
212,V5DN77,['5-oxoprolinase'],Homodimer.,[]
213,V5BRQ8,['Alcohol dehydrogenase'],Homodimer.,[]
214,V5C2U9,['Dihydroxyacetone kinase'],Homodimer.,[]
215,V5BDI6,['Phospholipid:diacylglycerol acyltransferase'],Homodimer.,[]
216,V5BPI2,['Putative monoglyceride lipase'],Homodimer.,[]
217,V5B761,['Lipase'],Homodimer.,[]
218,V5BLR1,['Lipase domain protein'],Homodimer.,[]
219,V5AXK4,['Glycerate kinase'],Homodimer.,[]
220,V5AWH3,"['Diacylglycerol kinase', 'DAG kinase']",Homodimer.,[]
221,V5DJ39,"['Diacylglycerol kinase', 'DAG kinase']",Homodimer.,[]
222,V5DHH9,['ethanolamine-phosphate cytidylyltransferase'],Homodimer.,[]
223,V5B455,['Glycerol-3-phosphate acyltransferase'],Homodimer.,[]
224,V5BC85,['Choline ethanolamine kinase'],Homodimer.,[]
225,V5BT39,['phosphatidylserine decarboxylase'],Homodimer.,[]
226,V5BT10,['Putative katanin'],Homodimer.,[]
227,V5ALB6,['1-acyl-sn-glycerol-3-phosphate acyltransferase'],Homodimer.,[]
228,V5DJS7,['Dihydroxyacetone phosphate acyltransferase'],Homodimer.,[]
229,V5BFX7,['Cardiolipin synthetase'],Homodimer.,[]
230,V5AXY5,['Phosphatidate cytidylyltransferase-like protein'],Homodimer.,[]
231,V5D1I7,['Phosphatidate cytidylyltransferase'],Homodimer.,[]
232,V5BQJ5,['Choline kinase'],Homodimer.,[]
233,V5ATE0,['CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase'],Homodimer.,[]
234,V5B3K4,['Choline/ethanolamine phosphotransferase (CEPT)'],Homodimer.,[]
235,V5BD69,['Threonine synthase'],Homodimer.,[]
236,V5BEA8,['2-amino-3-ketobutyrate coenzyme A ligase'],Homodimer.,[]
237,V5BMT3,['Homoserine kinase'],Homodimer.,[]
238,V5DSV1,['serine--tRNA ligase'],Homodimer.,[]
239,V5ANN4,['Glycine dehydrogenase'],Homodimer.,[]
240,V5ASA0,['threonine--tRNA ligase'],Homodimer.,[]
241,V5BU59,"['dTDP-glucose 4,6-dehydratase']",Homodimer.,[]
242,V5AU76,['glycine--tRNA ligase'],Homodimer.,[]
243,V5BI57,['Malate dehydrogenase'],Homodimer.,[]
244,V5BBD4,"['pyruvate, phosphate dikinase']",Homodimer.,[]
245,V5BQ43,['Phosphotransferase'],Homodimer.,[]
246,V5DME2,['phosphopyruvate hydratase'],Homodimer.,[]
247,V5BRU1,['phosphopyruvate hydratase'],Homodimer.,[]
248,V5D3E1,['Putative malate dehydrogenase'],Homodimer.,[]
249,V5BHN5,['Malate dehydrogenase'],Homodimer.,[]
250,V5BN69,['phosphoenolpyruvate carboxykinase (ATP)'],Homodimer.,[]
251,V5DRF2,['Fructose-bisphosphate aldolase'],Homodimer.,[]
252,V5DG44,['Glucose-6-phosphate isomerase'],Homodimer.,[]
253,V5C1M1,['Pyruvate kinase'],Homotetramer.,[]
254,V5DTU9,['ATP-dependent 6-phosphofructokinase'],Homotetramer.,"['pfk', 'TCDM_00278']"
255,V5BIQ8,['glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)'],Homotetramer.,[]
256,V5AYW7,['glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)'],Homotetramer.,[]
257,V5AJS6,['glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)'],Homotetramer.,[]
258,V5B797,['Glyceraldehyde-3-phosphate dehydrogenase'],Homotetramer.,[]
259,V5AUH1,['Glycerol-3-phosphate dehydrogenase'],Homotetramer.,[]
260,V5BBU8,['Glucokinase'],Homotetramer.,[]
261,V5C0L2,['Triosephosphate isomerase'],Homodimer.,[]
262,V5BX24,['Phosphoglycerate kinase'],Monomer.,[]
263,V5BGD8,['Phosphoglycerate kinase'],Monomer.,[]
264,V5BVH7,['Glycerol-3-phosphate dehydrogenase (FAD-dependent)'],Monomer.,[]
265,V5BAG7,['Phosphoglycerate kinase'],Monomer.,[]
266,V5AY67,['fructose-bisphosphatase'],Monomer.,[]
267,V5BY50,['glycerol kinase'],Monomer.,[]
268,V5B7Z0,['Aldose 1-epimerase'],Monomer.,[]
269,V5DSN1,['fumarate hydratase'],Homodimer.,[]
270,V5B6V2,"['Serine/threonine-protein phosphatase PGAM5, mitochondrial']",Homodimer.,[]
271,V5BM55,"['phosphoglycerate mutase (2,3-diphosphoglycerate-independent)']",Homodimer.,[]
272,V5D5P0,"['2,3-bisphosphoglycerate-independent phosphoglycerate mutase']",Homodimer.,[]
273,V5BGT0,['histidine--tRNA ligase'],Homodimer.,[]
274,V5AS37,"[""3'(2'),5'-bisphosphate nucleotidase""]",Homodimer.,[]
275,V5DJN2,['Phosphatidylinositol-4-phosphate 5-kinase'],Homodimer.,[]
276,V5BV28,['Phosphatidylinositol-4-phosphate 5-kinase'],Homodimer.,[]
277,V5B692,['non-specific serine/threonine protein kinase'],Homodimer.,[]
278,V5ASU4,['Putative target of rapamycin (TOR) kinase 1'],Homodimer.,[]
279,V5DRY4,['non-specific serine/threonine protein kinase'],Homodimer.,[]
280,V5B659,['Serine/threonine-protein kinase TOR'],Homodimer.,[]
281,V5AV20,['phosphatidylinositol 3-kinase'],Homodimer.,[]
282,V5B8A9,['Serine/threonine-protein kinase TOR'],Homodimer.,[]
283,V5AW82,['Phosphatidylinositol kinase'],Homodimer.,[]
284,V5B4K7,['Inositol-1-monophosphatase'],Homodimer.,[]
285,V5BJH0,['Inositol-1-monophosphatase'],Homodimer.,[]
286,V5DI64,['Phosphatidylinositol 4-kinase alpha'],Homodimer.,[]
287,V5BLS0,['1-phosphatidylinositol 4-kinase'],Homodimer.,[]
288,V5DMW0,['Phosphatidylinositol 4-kinase'],Homodimer.,[]
289,V5BWK2,['Phosphoinositide phospholipase C'],Homodimer.,[]
290,V5C1E4,['Phosphoinositide phospholipase C'],Homodimer.,[]
291,V5DT49,"['Inositol-1,4,5-trisphosphate (IP3) 5-phosphatase']",Homodimer.,[]
292,V5AWX5,['Lysine--tRNA ligase'],Homodimer.,[]
293,V5ASS1,['Lysine--tRNA ligase'],Homodimer.,[]
294,V5B654,"['1,2-Dihydroxy-3-keto-5-methylthiopentene dioxygenase']",Homodimer.,[]
295,V5D947,['acireductone dioxygenase (Fe(2+)-requiring)'],Homodimer.,[]
296,V5B9M2,['Adenosylhomocysteinase'],Homodimer.,[]
297,V5B756,['S-adenosylmethionine synthase'],Homodimer.,[]
298,V5DNV4,['S-adenosylmethionine decarboxylase proenzyme'],Homodimer.,[]
299,V5B784,['S-adenosylmethionine decarboxylase proenzyme'],Homodimer.,[]
300,V5BXP8,['Inorganic polyphosphate/ATP-NAD kinase'],Homodimer.,[]
301,V5AZU7,['nicotinate phosphoribosyltransferase'],Homodimer.,[]
302,V5BSM6,['Inosine-adenosine-guanosine-nucleoside hydrolase'],Homodimer.,[]
303,V5B7R2,['Nitrate reductase'],Homodimer.,[]
304,V5ALW5,['thioredoxin-dependent peroxiredoxin'],Homodimer.,[]
305,V5BKV6,['Carbonic anhydrase-like protein'],Homodimer.,[]
306,V5BSV4,['inorganic diphosphatase'],Homodimer.,[]
307,V5BCE6,['Trypanothione synthetase'],Homodimer.,[]
308,V5BQ93,['Trypanothione synthetase'],Homodimer.,[]
