,kcat,data_type,MW,kcat_MW
CDIPTr_16_0_18_4,2273.2096662028243,fill,23924.423200000023,342058.6038759823
AKP1,919.4158823529411,Other_species,36223.074400000056,91375.37967982594
CDIPTr_18_0_18_3,2273.2096662028243,fill,23924.423200000023,342058.6038759823
IDS2,2.64,Other_species,62469.66549999998,152.13784040511635
CDIPTr_18_0_18_4,2273.2096662028243,fill,23924.423200000023,342058.6038759823
DMQMTm_num1,2273.2096662028243,fill,40628.139599999995,201425.78220170754
ALASm,0.1947,Other_species,73546.12970000006,9.530345143369242
CDIPTr_18_1_18_3,2273.2096662028243,fill,23924.423200000023,342058.6038759823
DNAMTn2r_num1,55.52153833333333,Other_species,83782.99590000007,2385.657565152786
DOL11PMT,2273.2096662028243,fill,30100.95150000002,271870.30278196227
ALAPAT4te_num1,2273.2096662028243,fill,68857.50270000019,118847.6851097033
ALCD19c,2273.2096662028243,fill,106121.08440000078,77115.25795839028
CDS_16_0_16_1,2273.2096662028243,fill,77989.31440000038,104931.74432022097
DOL12PMT,2273.2096662028243,fill,30100.95150000002,271870.30278196227
ALLTAHr,750.0,Other_species,64798.47880000003,41667.644827489356
CDS_16_0_18_3,2273.2096662028243,fill,77989.31440000038,104931.74432022097
CDS_16_0_18_4,2273.2096662028243,fill,77989.31440000038,104931.74432022097
CDS_18_0_18_3,2273.2096662028243,fill,77989.31440000038,104931.74432022097
DPCOAKc,2273.2096662028243,fill,31942.62480000005,256195.43946589372
AMETtm,2273.2096662028243,fill,28773.38620000003,284414.0325176659
CDS_18_0_18_4,2273.2096662028243,fill,77989.31440000038,104931.74432022097
ANS,0.2139,Other_species,18.0153,42743.66788230005
AOPR2c,2273.2096662028243,fill,28124.04000000002,290980.76941755746
DPGase,2273.2096662028243,fill,35232.02940000005,232275.99822365487
AOPRXc,2273.2096662028243,fill,28124.04000000002,290980.76941755746
AOPRc,2273.2096662028243,fill,28124.04000000002,290980.76941755746
AP3AH,2273.2096662028243,fill,23594.57840000003,346840.4757904111
CDS_18_1_18_3,2273.2096662028243,fill,77989.31440000038,104931.74432022097
AP4AH1,0.042,Database,17749.959699999996,8.518329199361508
DRPA,107.5737,Other_species,28979.401600000034,13363.468485146344
DTMPK,2.88,Database,24690.797500000026,419.9135325620806
DUTPDP,6.525,Database,19572.915799999988,1200.1277806549404
DXRI,583.0269803333333,Other_species,18.0153,116506365.65585917
DXS,4.15,Database,140228.55020000067,106.54035842695271
ARGN,282.42069444444445,Other_species,46492.91369999995,21868.160523568156
EAR160x_1,2.536,Database,49761.755400000024,183.4661966125093
ARGt5r_num1,2273.2096662028243,fill,68857.50270000019,118847.6851097033
ECOAH12_num1,1111.9,Other_species,62907.25080000002,63630.8207574698
ECOAH40_num1,2273.2096662028243,fill,48258.67839999998,169576.85269578727
ECOAH9ir_num1,1111.9,Other_species,48258.67839999998,82945.49566446482
GPAM_pf_18_1_num1,2273.2096662028243,fill,66918.2659000001,122291.79415018516
GPAM_pf_18_2_num1,2273.2096662028243,fill,66918.2659000001,122291.79415018516
FBA,18.7630091369863,Other_species,18.0153,3749414.8247961835
FBP,38.98173076923077,Other_species,35232.02940000005,3983.143553156509
GPDDA1,12.048782142857142,Other_species,56316.18489999996,770.2158054794962
GPDDA2,12.048782142857142,Other_species,56316.18489999996,770.2158054794962
GPIAT_18_0_18_1_16_0,2273.2096662028243,fill,105755.44310000096,77381.87802392266
FE2t,2273.2096662028243,fill,40258.660100000096,203274.39557110716
GPIMT11er,2273.2096662028243,fill,94758.05290000056,86362.63143741865
GPIMT12er,2273.2096662028243,fill,94758.05290000056,86362.63143741865
GRTT,7.893761928571428,Other_species,44461.35389999999,639.1515428606224
GRX,2273.2096662028243,fill,37582.03460000001,217751.776491903
GRXR,57.645625,Other_species,12418.311899999986,16711.148155330215
GRXR2,2273.2096662028243,fill,34115.9402,239874.81366057057
FMNAT,0.02240875,Other_species,39417.66839999997,2.0465822377256604
FOLD3,0.042,Database,83373.00790000022,1.8135365846624278
CHLPCTD,1.45,Database,104780.9977000007,49.81819332304339
FOLt_num1,2273.2096662028243,fill,51354.04519999998,159355.60220152183
FORt2,2273.2096662028243,fill,34457.97009999999,237493.81564209348
GSNt,2273.2096662028243,fill,47630.63810000002,171812.83150456398
CHOLK,44.873333333333335,Other_species,52205.98820000002,3094.357669873586
FPGS,2273.2096662028243,fill,60063.58199999996,136248.19775700645
GTHOXti2_num1,2273.2096662028243,fill,214438.274800001,38162.752456214635
FPGSa,2273.2096662028243,fill,60063.58199999996,136248.19775700645
FRTT,0.8919166666666667,Other_species,109824.36140000085,29.236682636426192
FRUt1r,2273.2096662028243,fill,56415.97040000003,145057.41442196595
CHORS,0.43915,Other_species,59664.88240000003,26.49699348104303
FUMm,145.7875,Other_species,78395.36500000027,6694.719770741525
GTHPi_num1,10746.15827586207,Other_species,23952.409900000017,1615126.4091845483
GTHP_api_num1,2273.2096662028243,fill,23952.409900000017,341658.9325456626
CITFUMtm,2273.2096662028243,fill,34886.1477,234578.91850667616
OAACITtm,2273.2096662028243,fill,34886.1477,234578.91850667616
r1530_num1,2273.2096662028243,fill,214438.274800001,38162.752456214635
G3PD1ir,2284.8888888888887,Other_species,41233.32790000002,199489.1127863583
r0915,2273.2096662028243,fill,34886.1477,234578.91850667616
GTHS,9.542352941176471,Other_species,77480.45840000015,443.3694804809677
GTPCI,0.039,Database,45875.9989,3.0604238243627653
G3PD1,2284.8888888888887,Other_species,44874.11180000001,183303.90664133427
CITtcm,2273.2096662028243,fill,34886.1477,234578.91850667616
GTPDPDP,128.44811764705884,Other_species,59308.97580000006,7796.68199108256
G3PD2m,33.3,Other_species,74687.52500000027,1605.0873288410555
HMR_4957,2273.2096662028243,fill,34886.1477,234578.91850667616
G3P_pi_thr,2273.2096662028243,fill,98828.14030000017,82805.91715566415
GUACYC_num1,38.78947368421053,Other_species,376985.4408000031,370.417767240089
G6PDH2r,155.6409090909091,Other_species,18.0153,31101745.33464737
CLHCOtex,2273.2096662028243,fill,75467.0671000003,108438.75498018571
G6PI,1827.5942181818182,Other_species,67366.81690000027,97664.39158348476
G6PI3,1868.2132,Other_species,67366.81690000027,99835.02011062027
G6PP,700.0,Other_species,36822.89720000001,68435.67974330927
GUAPRT,0.6926272727272728,Database,26362.172200000037,94.58470124924601
GUAt,2273.2096662028243,fill,47630.63810000002,171812.83150456398
GALUi_num1,215.99589285714285,Other_species,69983.09870000013,11111.042933652105
GAPD,90.10433645161291,Other_species,36634.81250000003,8854.299751794995
GF6PTA,7.315478461538461,Other_species,93658.00690000063,281.19029363562385
H2Ot,2273.2096662028243,fill,28296.825600000026,289203.98754304653
GFUCS,0.75,Other_species,40036.5172,67.43843343096786
GGTT,6.6849999999999995e-06,Other_species,63044.971200000095,0.0003817275119954367
GHMT2r_num1,0.42742857142857144,Database,49779.50539999998,30.9111720732938
GHMT2rc_num1,2273.2096662028243,fill,55238.86710000003,148148.49087175002
GHMT2rm_num1,0.42742857142857144,Database,49779.50539999998,30.9111720732938
GK1_num1,494.5,Database,23514.583100000033,75706.21143608527
GLCt1,2273.2096662028243,fill,56415.97040000003,145057.41442196595
GLNS,130.606,Other_species,63230.00110000017,7436.052377357918
GLNt_num1,2273.2096662028243,fill,68857.50270000019,118847.6851097033
HBD1_num1,2273.2096662028243,fill,55802.6878,146651.62415940416
GLUCYS,1022.2265,Other_species,124461.11800000077,29567.59073946272
GLUDxi,39.25675,Database,160423.63280000092,880.9443941229536
GLUDy_num1,39.25675,Database,52545.530199999965,2689.558930361694
HBD2_num1,2273.2096662028243,fill,18.0153,454255815.7971373
HBZOPTm,2273.2096662028243,fill,62267.29350000002,131426.21653099736
HCO3E,260000.0,Database,71451.78220000025,13099743.227958234
GDH_nadp_num1,39.25675,Database,52545.530199999965,2689.558930361694
GLUSx,48.2,Other_species,353339.55980000366,491.08568567362045
GLUSy,23.6,Other_species,353339.55980000366,240.4485929854241
GLUt3_num1,2273.2096662028243,fill,68857.50270000019,118847.6851097033
HCYSMT,249.949375,Other_species,68954.39729999994,13049.461459073631
COBALTt5,2273.2096662028243,fill,18.0153,454255815.7971373
GLYCK2,158.640875,Other_species,56652.33810000009,10080.910499967506
HEMEOMOm,2273.2096662028243,fill,50424.03500000001,162294.72310833842
HEMEOMOym,2273.2096662028243,fill,50424.03500000001,162294.72310833842
GLYCLm_num1,245.6,Database,80414.4565,10995.037938234402
GLYCt,2273.2096662028243,fill,28296.825600000026,289203.98754304653
CPPPGO,0.7650875416666667,Other_species,56341.85409999991,48.88577406613966
OPP,2273.2096662028243,fill,63044.971200000095,129805.03666770103
CSNt,2273.2096662028243,fill,47630.63810000002,171812.83150456398
HETZK_num1,3.163333333333333,Other_species,33881.91570000003,336.10850404187715
HEX1,25.827083333333334,Other_species,55260.579500000036,1682.5285011714352
GLYK,2191.34,Other_species,56652.33810000009,139249.75145906623
GLYOX_num1,135.46943833333333,Database,30527.703600000037,15975.324721116573
CSm_num1,121.77949230769231,Other_species,65040.62070000013,6740.49797786895
GLYOXc,2273.2096662028243,fill,38413.19410000002,213040.2063683156
GLYt_num1,2273.2096662028243,fill,68857.50270000019,118847.6851097033
GMAND,4.316,Other_species,41539.2773,374.0459875550122
HEX10,25.827083333333334,Other_species,55260.579500000036,1682.5285011714352
HEX4,25.827083333333334,Other_species,55260.579500000036,1682.5285011714352
HEX7,25.827083333333334,Other_species,55260.579500000036,1682.5285011714352
HIStiDF_num1,2273.2096662028243,fill,68857.50270000019,118847.6851097033
GMPS2,0.5766,Database,63931.4416000001,32.46853110222994
CTPS2,19.576011267605633,Other_species,98515.98140000062,715.352367827905
GND,7.35,Database,52993.4217,499.30725647028754
GNK,9.4,Other_species,56652.33810000009,597.327509065331
CU2t2ex_num1,2273.2096662028243,fill,27150.643100000023,301412.9266916024
HPROx,170.10545454545453,Other_species,28378.65900000002,21578.878563769907
PPBNGD,0.25,Other_species,50347.13929999992,17.875891510682145
ENO,21.4,Database,18.0153,4276365.089673777
HMPK1,0.07,Database,34974.33540000004,7.205283449074481
HMZ,2273.2096662028243,fill,18.0153,454255815.7971373
HPROb,170.10545454545453,Other_species,28378.65900000002,21578.878563769907
ETHAK,6.48672,Other_species,49913.30070000005,467.85509418334215
HPPK,2273.2096662028243,fill,83373.00790000022,98155.92605397827
LYSt5r_num1,2273.2096662028243,fill,68857.50270000019,118847.6851097033
HPPK2,499.585,Other_species,83373.00790000022,21571.80177734712
HXPRT,0.6494190476190477,Database,26362.172200000037,88.6842159170999
HYPOE,5.204444444444444,Other_species,36822.89720000001,508.8138474883502
MAN1PT,104.49166666666667,Other_species,46704.81869999996,8054.201053991038
HYXNt,2273.2096662028243,fill,47630.63810000002,171812.83150456398
OHPHMm_num1,2273.2096662028243,fill,40628.139599999995,201425.78220170754
MAN6PI,13772.7348,Other_species,117660.94520000083,421395.94574665755
MANt1r,2273.2096662028243,fill,56415.97040000003,145057.41442196595
OMBZLMm_num1,2273.2096662028243,fill,41168.61180000002,198781.4123557638
ICDHym,138.0,Database,53593.185900000026,9269.835178803949
MCLORi,89.538,Database,34107.357100000045,9450.653096777163
ILETA,145.6625,Other_species,37511.91750000001,13979.157423770721
MCOATA_1,8.929204347826087,Other_species,46304.20059999998,694.2164044653418
ILEtec_num1,2273.2096662028243,fill,68857.50270000019,118847.6851097033
IMPD,1.9907142857142857,Other_species,56149.64540000005,127.6334227494769
OMPDC_num1,178.48333333333332,Database,37823.90139999999,16987.67118719277
OMPHHXxm,2273.2096662028243,fill,140223.848100001,58360.64912791471
INSt,2273.2096662028243,fill,47630.63810000002,171812.83150456398
OMPHHXym,2273.2096662028243,fill,140223.848100001,58360.64912791471
MCPST,375.6525,Other_species,41928.68799999996,32253.549169008136
MDH,2159.214285714286,Database,34040.22000000003,228352.5614279644
ORNDC,0.0045000000000000005,Database,168167.83310000075,0.09633233479536302
IDS1,2.64,Other_species,62469.66549999998,152.13784040511635
MDH6,2273.2096662028243,fill,59506.22759999996,137524.3420460109
3OAS40_h_num1,2273.2096662028243,fill,52655.92349999993,155415.65420137733
MDH7m,2273.2096662028243,fill,59506.22759999996,137524.3420460109
Kt1,2273.2096662028243,fill,174219.2909000013,46972.72475427178
ORNTA,4816.585416666666,Brenda_SA,46054.63039999997,376503.02150725777
ORPT_num1,386.09641176470586,Database,33005.54850000004,42112.52790884355
MECDPDH2yc,2273.2096662028243,fill,95224.80190000049,85939.32079716015
P4AH_num1,2273.2096662028243,fill,59308.97580000006,137981.72515955265
P5CRx,347.9546875,Other_species,28378.65900000002,44140.10101745819
P5CR,347.9546875,Other_species,28378.65900000002,44140.10101745819
PCPLC_16_0_16_0,2273.2096662028243,fill,164150.02300000092,49854.11910865296
L_LACt2r_num1,2273.2096662028243,fill,60707.56660000002,134802.8797176358
LCYSTAT,174.57206896551725,Other_species,47004.58769999996,13370.17255181376
LDH_L_num1,89.538,Database,37007.52829999999,8710.033196137556
PCPLC_16_0_18_1,2273.2096662028243,fill,164150.02300000092,49854.11910865296
PCPLC_16_0_18_2,2273.2096662028243,fill,164150.02300000092,49854.11910865296
MCS,2.3333333333333335,Other_species,18.0153,466270.3368803184
PCPLC_18_1_18_1,2273.2096662028243,fill,164150.02300000092,49854.11910865296
PCPLC_18_1_18_2,2273.2096662028243,fill,164150.02300000092,49854.11910865296
PCPLC_18_2_18_2,2273.2096662028243,fill,164150.02300000092,49854.11910865296
CMS_h,2273.2096662028243,fill,88193.05280000038,92791.37685468727
PDE1_num1,82.85494103448276,Other_species,91679.21860000047,3253.494000920034
LEUTA,145.6625,Other_species,37511.91750000001,13979.157423770721
LEUtec_num1,2273.2096662028243,fill,68857.50270000019,118847.6851097033
LGTHL,532.85,Database,42440.13310000003,45199.198491674826
PDE2_num1,119.0451645,Other_species,91679.21860000047,4674.588186335151
PDE3_num1,2273.2096662028243,fill,91679.21860000047,89262.92046658134
METAT,1.06,Database,44843.38920000004,85.09615504262547
PDE4_num1,271.4013316,Other_species,91679.21860000047,10657.211183516729
PDE5_num1,2273.2096662028243,fill,91679.21860000047,89262.92046658134
LGTHLc,2273.2096662028243,fill,35837.967399999965,228348.74274510823
LIPAMPLm_num1,2273.2096662028243,fill,46088.11619999998,177563.23046091804
PDHapi,2273.2096662028243,fill,267363.80890000064,30608.311693341337
LIPATPTm_num1,2273.2096662028243,fill,46088.11619999998,177563.23046091804
LIPOCTc,2273.2096662028243,fill,51637.56559999992,158480.64685547803
LIPOSc,2273.2096662028243,fill,47592.7362,171949.65979556704
PDX5POi,0.11714285714285715,Other_species,18.0153,23408.67405562415
PDXPP,5.204444444444444,Other_species,36822.89720000001,508.8138474883502
PEPLC_16_0_16_0,2273.2096662028243,fill,164150.02300000092,49854.11910865296
PEPLC_16_0_18_1,2273.2096662028243,fill,164150.02300000092,49854.11910865296
PEPLC_16_0_18_2,2273.2096662028243,fill,164150.02300000092,49854.11910865296
PEPLC_18_1_18_1,2273.2096662028243,fill,164150.02300000092,49854.11910865296
PEPLC_18_1_18_2,2273.2096662028243,fill,164150.02300000092,49854.11910865296
PEPLC_18_2_18_2,2273.2096662028243,fill,164150.02300000092,49854.11910865296
PEPPIth,2273.2096662028243,fill,98828.14030000017,82805.91715566415
PETHCT,3.4,Database,66038.62530000006,185.34607503406025
METtec_num1,2273.2096662028243,fill,68857.50270000019,118847.6851097033
PETHMTg,2273.2096662028243,fill,31042.73740000005,263622.2022845883
PFK_num1,228.49960933766235,Other_species,183965.23930000124,4471.489270177461
LYSDC_num1,73.87511111111111,Other_species,280728.6964000028,947.3573717631431
PGI,1868.2132,Other_species,67366.81690000027,99835.02011062027
PGK,158994.5,Brenda_SA,45425.946899999995,12600292.103101984
PGL,14.3,Other_species,18.0153,2857571.0645950944
PGM_num1,397.38670952380954,Other_species,35232.02940000005,40604.87512779245
PGMT,127.81846153846153,Other_species,68299.63100000018,6737.173463476842
PIK4_18_0_18_3_num1,2273.2096662028243,fill,611658.5250999909,13379.286746624452
PIt2m_2,2273.2096662028243,fill,36800.82410000002,222374.22662309793
MGt5_num1,2273.2096662028243,fill,56681.520400000016,144377.8279160304
PIt9,2273.2096662028243,fill,75293.89300000027,108688.16144664134
PHETA1,87.72149074074073,Other_species,47004.58769999996,6718.437116866082
MI3PP_num1,5.476,Other_species,173058.9004000009,113.91266184192106
PLA2_1_16_0_16_0_num1,2273.2096662028243,fill,78303.89430000038,104510.18907153036
PLA2_1_16_0_18_1_num1,2273.2096662028243,fill,78303.89430000038,104510.18907153036
PLA2_1_16_0_18_2_num1,2273.2096662028243,fill,78303.89430000038,104510.18907153036
PHEtec_num1,2273.2096662028243,fill,68857.50270000019,118847.6851097033
MI3PS,2.03814,Other_species,69111.21480000016,106.16661885098252
AACOAR_syn,55.80242105263158,Other_species,44757.874400000044,4488.343525747807
PLA2_1_18_1_18_1_num1,2273.2096662028243,fill,78303.89430000038,104510.18907153036
PLA2_1_18_1_18_2_num1,2273.2096662028243,fill,78303.89430000038,104510.18907153036
PLA2_1_18_2_18_2_num1,2273.2096662028243,fill,78303.89430000038,104510.18907153036
PI45PLC_16_0_18_3,2273.2096662028243,fill,164150.02300000092,49854.11910865296
PLA2_2_16_0_16_1_num1,2273.2096662028243,fill,78303.89430000038,104510.18907153036
PI45PLC_18_0_18_3,2273.2096662028243,fill,164150.02300000092,49854.11910865296
PI4P5K_16_0_18_5_num1,2273.2096662028243,fill,200044.08220000082,40908.7572515561
PI4P5K_18_0_18_3_num1,2273.2096662028243,fill,200044.08220000082,40908.7572515561
PLA2_2_16_0_18_3_num1,2273.2096662028243,fill,78303.89430000038,104510.18907153036
PLA2_2_16_0_18_4_num1,2273.2096662028243,fill,78303.89430000038,104510.18907153036
PLA2_2_18_1_18_3_num1,2273.2096662028243,fill,78303.89430000038,104510.18907153036
PLA2_2_18_1_18_4_num1,2273.2096662028243,fill,78303.89430000038,104510.18907153036
PIK4_16_0_18_3_num1,2273.2096662028243,fill,182661.77590000068,44801.68200494396
PLA2_2_18_2_18_3_num1,2273.2096662028243,fill,78303.89430000038,104510.18907153036
MTAD,2273.2096662028243,fill,42465.42670000001,192710.99890608576
PSSA_18_0_20_4,2273.2096662028243,fill,41978.74320000005,194945.20737176712
MTHFC,450.1244,Other_species,78439.84470000015,20658.478432709046
PYDXS,52.79556863571429,Brenda_SA,33013.067400000014,5757.236817338923
PSSA_18_1_18_1,2273.2096662028243,fill,41978.74320000005,194945.20737176712
PSSA_18_1_20_4,2273.2096662028243,fill,41978.74320000005,194945.20737176712
PLRX,2273.2096662028243,fill,43504.44040000002,188108.49474414028
PSSA_20_4_20_4,2273.2096662028243,fill,41978.74320000005,194945.20737176712
PLRXR,2273.2096662028243,fill,21697.628300000015,377163.563002421
MTHFD,96.77894736842106,Other_species,78439.84470000015,4441.673894929513
PLRXR2,2273.2096662028243,fill,21715.643600000014,376850.6680746115
PTHPS,499.516,Other_species,20060.57960000001,89641.35811908441
PTHPS2,2273.2096662028243,fill,20060.57960000001,407942.09148025635
PMANM,24.803846153846155,Other_species,28596.276400000028,3122.568998313573
PMPK,0.05434,Other_species,34974.33540000004,5.5933586088958185
PNTK_num1,10.026970149253732,Other_species,59915.718300000015,602.4644878089265
PTHPS3,2273.2096662028243,fill,20060.57960000001,407942.09148025635
MTHGXLt,2273.2096662028243,fill,28296.825600000026,289203.98754304653
PNTOt2,2273.2096662028243,fill,49279.280900000034,166064.81768548215
PPA2,1664.872,Other_species,59308.97580000006,101056.19122830973
PPAP_16_0_16_1_num1,2273.2096662028243,fill,134736.30940000073,60737.560905242695
